exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr1:206602951-206603204	-	EIF2D	ENST00000271764	-0.286	chr6:31965783-31966013	+	SKIC2	ENST00000375394	0.0	HNRNPU
chr2:230202579-230202728	-	SP110	ENST00000258381	-0.347	chr1:202911054-202911203	-	KLHL12	ENST00000367261	-0.01	HNRNPU
chr5:94074646-94074769	-	FAM172A	ENST00000395965	0.431	chr6:163455279-163455421	+	QKI	ENST00000361752	-0.01	HNRNPU
chr17:64516723-64516828	+	CEP95	ENST00000556440	-0.369	chr4:3142766-3142886	+	HTT	ENST00000355072	-0.01	HNRNPU
chr17:6687529-6687666	-	SLC13A5	ENST00000433363	-0.209	chr8:22072326-22072450	+	DMTN	ENST00000358242	-0.0	HNRNPU
chr10:15838228-15838279	-	MINDY3	ENST00000277632	0.198	chr3:100747414-100747454	+	TFG	ENST00000676308	0.0	HNRNPU
chr17:59119319-59119495	-	SKA2	ENST00000330137	-0.218	chr6:73621804-73621962	-	SLC17A5	ENST00000355773	-0.01	HNRNPU
chr16:88611268-88611536	+	ZC3H18	ENST00000301011	-0.27	chr17:82415398-82415627	-	OGFOD3	ENST00000313056	-0.01	HNRNPU
chr6:30204656-30204765	-	TRIM26	ENST00000454678	-0.379	chr1:214314762-214314872	+	SMYD2	ENST00000366957	0.0	HNRNPU
chr5:34913470-34913578	-	RAD1	ENST00000382038	-0.392	chr13:98016729-98016851	+	IPO5	ENST00000651721	-0.0	HNRNPU
chr17:39285478-39285573	-	FBXL20	ENST00000264658	-0.406	chr2:42656200-42656302	+	MTA3	ENST00000405094	-0.0	HNRNPU
chr10:99841967-99842093	+	ABCC2	ENST00000647814	-0.124	chr1:180189552-180189674	+	QSOX1	ENST00000367602	0.01	HNRNPU
chr5:138159555-138159599	-	BRD8	ENST00000254900	-0.254	chr10:97667061-97667120	+	ENSG00000249967	ENST00000370649	0.01	HNRNPU
chr6:122801310-122801406	+	SMPDL3A	ENST00000368440	-0.497	chr14:58359132-58359216	+	ARID4A	ENST00000355431	-0.01	HNRNPU
chr10:60941804-60941854	-	RHOBTB1	ENST00000337910	0.214	chr7:66209853-66209904	+	TPST1	ENST00000649664	-0.02	HNRNPU
chr17:740505-740600	+	TLCD3A	ENST00000308278	-0.246	chr17:42951800-42951894	-	AARSD1	ENST00000427569	0.02	HNRNPU
chr17:4056216-4056345	-	ZZEF1	ENST00000381638	-0.477	chr11:59795372-59795482	+	STX3	ENST00000337979	-0.01	HNRNPU
chr7:102397620-102397698	+	PRKRIP1	ENST00000397912	-0.459	chr1:151239955-151240039	+	PIP5K1A	ENST00000368888	0.01	HNRNPU
chr5:150548218-150548388	+	NDST1	ENST00000261797	-0.195	chr17:1769891-1770050	+	SERPINF1	ENST00000571360	-0.0	HNRNPU
chr6:42880861-42880966	+	RPL7L1	ENST00000493763	-0.399	chr4:7007524-7007625	+	TBC1D14	ENST00000439515	-0.0	HNRNPU
chr6:41744658-41744808	-	PGC	ENST00000373025	-0.186	chr16:28958717-28958861	+	NFATC2IP	ENST00000320805	0.01	HNRNPU
chr6:43143417-43143620	+	PTK7	ENST00000230419	-0.345	chr7:99388039-99388261	+	ENSG00000284292	ENST00000638617	-0.0	HNRNPU
chr18:36170063-36170196	+	ELP2	ENST00000358232	-0.215	chr19:48151232-48151339	-	LIG1	ENST00000263274	-0.01	HNRNPU
chr6:7240438-7240602	+	RREB1	ENST00000379938	-0.497	chr12:120522214-120522363	-	COQ5	ENST00000288532	-0.01	HNRNPU
chr7:100079536-100079656	-	ZNF3	ENST00000299667	-0.236	chr20:36609601-36609730	+	RAB5IF	ENST00000344795	-0.01	HNRNPU
chr4:99207446-99207581	-	ADH6	ENST00000394899	-0.236	chr2:215430715-215430852	-	FN1	ENST00000354785	-0.0	HNRNPU
chr5:177371475-177371589	+	RGS14	ENST00000408923	-0.206	chr11:65115476-65115598	+	TM7SF2	ENST00000279263	0.01	HNRNPU
chr9:128937757-128937778	+	PHYHD1	ENST00000372592	-0.445	chr22:30023457-30023483	+	MTMR3	ENST00000406629	-0.02	HNRNPU
chr10:103395746-103396032	-	ATP5MK	ENST00000369815	0.103	chr3:48300431-48300634	-	NME6	ENST00000452211	0.02	HNRNPU
chr17:57676987-57677059	+	MSI2	ENST00000284073	-0.262	chr11:117373751-117373831	+	CEP164	ENST00000278935	-0.01	HNRNPU
chr9:112275844-112276013	-	PTBP3	ENST00000374257	-0.282	chr5:74813840-74814019	-	FAM169A	ENST00000687041	-0.0	HNRNPU
chr11:117335605-117335680	+	CEP164	ENST00000278935	-0.279	chr22:20881049-20881134	+	SNAP29	ENST00000215730	-0.0	HNRNPU
chr9:114269241-114269294	+	COL27A1	ENST00000356083	-0.129	chr19:18567132-18567178	+	KXD1	ENST00000222307	-0.01	HNRNPU
chr6:36479591-36479711	+	KCTD20	ENST00000373731	-0.225	chr10:13125946-13126039	+	OPTN	ENST00000378747	-0.01	HNRNPU
chr6:36474789-36475062	+	KCTD20	ENST00000373731	-0.227	chr7:141010419-141010660	-	MRPS33	ENST00000324787	-0.0	HNRNPU
chr16:87902425-87902520	-	CA5A	ENST00000649794	-0.348	chr1:10418826-10418925	+	PGD	ENST00000270776	0.0	HNRNPU
chr18:678696-678737	-	ENOSF1	ENST00000647584	-0.364	chr14:23065966-23066008	-	ACIN1	ENST00000605057	0.0	HNRNPU
chr17:5428071-5428211	+	RPAIN	ENST00000381209	-0.317	chr1:27843186-27843330	+	PPP1R8	ENST00000311772	-0.02	HNRNPU
chr3:186618536-186618637	+	AHSG	ENST00000411641	-0.441	chr17:41996311-41996424	-	DNAJC7	ENST00000457167	0.01	HNRNPU
chr3:186619857-186619940	+	AHSG	ENST00000411641	-0.224	chr1:165651014-165651087	+	MGST3	ENST00000367889	0.01	HNRNPU
chr7:36417080-36417190	+	ANLN	ENST00000265748	-0.266	chr8:38247713-38247835	+	DDHD2	ENST00000397166	0.01	HNRNPU
chr11:7625777-7625891	+	PPFIBP2	ENST00000299492	-0.22	chr1:32386779-32386895	-	BSDC1	ENST00000455895	0.01	HNRNPU
chr11:72732515-72732597	-	ARAP1	ENST00000393609	-0.381	chr17:80880415-80880489	+	RPTOR	ENST00000306801	-0.02	HNRNPU
chr3:57925845-57925934	+	SLMAP	ENST00000671191	-0.294	chr7:30598796-30598897	+	GARS1	ENST00000389266	-0.02	HNRNPU
chr11:9147030-9147151	-	DENND5A	ENST00000328194	-0.277	chr1:145682500-145682636	-	PDZK1	ENST00000417171	-0.0	HNRNPU
chr13:75838140-75838196	+	LMO7	ENST00000377534	-0.2	chr12:68650400-68650468	+	RAP1B	ENST00000250559	0.02	HNRNPU
chr2:101860825-101860986	+	MAP4K4	ENST00000324219	-0.183	chr15:29704162-29704305	-	TJP1	ENST00000614355	-0.02	HNRNPU
chr2:101863821-101864051	+	MAP4K4	ENST00000324219	-0.136	chr7:107932174-107932377	-	LAMB1	ENST00000222399	0.0	HNRNPU
chr11:9170627-9170777	-	DENND5A	ENST00000328194	-0.335	chr4:76995781-76995938	+	SEPTIN11	ENST00000510515	-0.01	HNRNPU
chr20:46387338-46387437	-	ELMO2	ENST00000290246	-0.223	chr3:52643248-52643343	-	PBRM1	ENST00000296302	-0.0	HNRNPU
chr20:35500049-35500169	+	CEP250	ENST00000397527	-0.204	chr22:29044780-29044890	+	ZNRF3	ENST00000544604	-0.01	HNRNPU
chr14:39320928-39321056	+	MIA2	ENST00000640607	0.185	chr11:120431771-120431911	+	ARHGEF12	ENST00000397843	-0.01	HNRNPU
chr21:33260597-33260727	+	IFNAR2	ENST00000342136	-0.315	chr11:78072998-78073141	-	NDUFC2	ENST00000281031	-0.01	HNRNPU
chr15:55350699-55350912	+	PIGB	ENST00000164305	-0.243	chr4:15644493-15644708	-	FBXL5	ENST00000341285	-0.02	HNRNPU
chr12:88054340-88054413	-	CEP290	ENST00000552810	-0.377	chr6:142401994-142402058	+	ADGRG6	ENST00000367609	0.0	HNRNPU
chr16:51138688-51142145	-	SALL1	ENST00000251020	-0.429	chr6:151348711-151353752	+	AKAP12	ENST00000402676	0.01	HNRNPU
chr5:138329553-138329647	-	CDC25C	ENST00000323760	-0.409	chr12:8091769-8091850	+	NECAP1	ENST00000339754	-0.01	HNRNPU
chr6:127316450-127316502	-	ECHDC1	ENST00000454859	0.198	chr9:163978-164037	-	ZNG1A	ENST00000356521	-0.02	HNRNPU
chr6:130869563-130870126	-	EPB41L2	ENST00000337057	-0.417	chr14:89963108-89963673	+	TDP1	ENST00000335725	-0.01	HNRNPU
chr9:131494405-131494486	+	PRRC2B	ENST00000683519	-0.272	chr5:176574083-176574172	+	CDHR2	ENST00000261944	-0.01	HNRNPU
chr6:130878104-130878250	-	EPB41L2	ENST00000337057	0.331	chr18:34820791-34820915	+	DTNA	ENST00000444659	0.01	HNRNPU
chr6:130865536-130865634	-	EPB41L2	ENST00000337057	-0.149	chr22:35763437-35763556	-	RBFOX2	ENST00000695803	0.01	HNRNPU
chr5:138326021-138326054	-	CDC25C	ENST00000323760	-0.461	chr2:27333974-27333999	-	GTF3C2	ENST00000264720	-0.01	HNRNPU
chr7:158110829-158110915	-	PTPRN2	ENST00000389418	0.387	chr8:692478-692612	-	ERICH1	ENST00000262109	-0.02	HNRNPU
chr2:201129729-201130146	+	CFLAR	ENST00000309955	-0.182	chr16:14644274-14644609	+	BFAR	ENST00000261658	0.0	HNRNPU
chr13:113115660-113115800	+	F7	ENST00000346342	-0.31	chr2:233468423-233468553	+	DGKD	ENST00000264057	-0.01	HNRNPU
chr15:34552895-34553091	-	GOLGA8B	ENST00000683415	-0.321	chr7:74753846-74754029	+	GTF2I	ENST00000573035	-0.02	HNRNPU
chr16:21612645-21612835	+	METTL9	ENST00000358154	-0.185	chr6:149638386-149638560	-	KATNA1	ENST00000367411	0.01	HNRNPU
chr12:124782683-124782811	-	SCARB1	ENST00000261693	-0.135	chr20:62260017-62260125	+	OSBPL2	ENST00000358053	-0.02	HNRNPU
chr5:31515454-31515564	-	DROSHA	ENST00000344624	0.354	chr1:148977937-148978053	+	PDE4DIP	ENST00000695795	-0.02	HNRNPU
chr5:31521123-31521215	-	DROSHA	ENST00000344624	0.244	chr13:46073873-46073977	-	CPB2	ENST00000181383	-0.0	HNRNPU
chr12:109951167-109951316	-	GIT2	ENST00000355312	-0.253	chr20:5178817-5178956	+	CDS2	ENST00000460006	-0.01	HNRNPU
chr8:61646750-61646878	-	ASPH	ENST00000379454	-0.231	chr7:24806776-24806902	-	OSBPL3	ENST00000313367	0.0	HNRNPU
chr2:158678581-158678654	+	PKP4	ENST00000389759	-0.322	chr12:50737036-50737110	+	DIP2B	ENST00000301180	0.01	HNRNPU
chr2:158676739-158676867	+	PKP4	ENST00000389759	0.242	chr3:47918719-47918841	-	MAP4	ENST00000683076	-0.0	HNRNPU
chr17:41896620-41896649	-	ACLY	ENST00000352035	-0.198	chr2:217808075-217808107	-	TNS1	ENST00000682258	0.01	HNRNPU
chr2:20278583-20278819	-	PUM2	ENST00000361078	-0.331	chr7:103697853-103698093	-	RELN	ENST00000428762	-0.0	HNRNPU
chr13:26676549-26676724	+	WASF3	ENST00000335327	-0.358	chr3:47062163-47062346	-	SETD2	ENST00000409792	-0.01	HNRNPU
chr10:119929607-119929762	+	SEC23IP	ENST00000369075	-0.259	chr7:107189292-107189448	+	HBP1	ENST00000222574	0.01	HNRNPU
chr9:83973902-83973973	-	HNRNPK	ENST00000376263	-0.134	chr15:76284853-76284927	-	ETFA	ENST00000687293	-0.0	HNRNPU
chr20:23395139-23395185	-	NAPB	ENST00000377026	0.283	chr12:55800854-55800900	-	SARNP	ENST00000336133	-0.01	HNRNPU
chr10:95351209-95351376	-	SORBS1	ENST00000371247	0.325	chr10:45769455-45769618	+	WASHC2C	ENST00000359860	0.0	HNRNPU
chr6:117577448-117577471	-	GOPC	ENST00000368498	0.165	chr8:39018853-39018881	+	ADAM9	ENST00000676936	0.01	HNRNPU
chr12:79806166-79806333	-	PPP1R12A	ENST00000450142	-0.37	chr18:50917347-50917508	+	ME2	ENST00000321341	-0.02	HNRNPU
