exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr1:227646544-227646670	+	ZNF678	ENST00000343776	0.474	chr2:231138736-231138850	+	PSMD1	ENST00000308696	0.02	SFPQ
chr15:43146493-43146634	+	TMEM62	ENST00000260403	0.287	chr4:77058507-77058635	-	CCNI	ENST00000237654	0.0	SFPQ
chr15:43138574-43138619	+	TMEM62	ENST00000260403	0.655	chr2:202277950-202278002	+	NOP58	ENST00000264279	-0.0	SFPQ
chr2:227352514-227352573	+	MFF	ENST00000304593	0.456	chr5:36211844-36211922	-	NADK2	ENST00000381937	-0.01	SFPQ
chr2:227347226-227347384	+	MFF	ENST00000304593	0.353	chr4:42070526-42070691	+	SLC30A9	ENST00000264451	0.0	SFPQ
chr5:95919424-95919545	-	ELL2	ENST00000237853	0.3	chr7:38202070-38202197	+	STARD3NL	ENST00000440144	0.01	SFPQ
chr17:62035463-62035608	-	MED13	ENST00000397786	0.323	chr17:60271350-60271481	-	USP32	ENST00000300896	-0.01	SFPQ
chr5:141970704-141970877	+	RNF14	ENST00000394520	0.6	chr21:32609838-32610005	-	CFAP298	ENST00000290155	-0.01	SFPQ
chr17:59119319-59119495	-	SKA2	ENST00000330137	0.393	chr8:65613244-65613433	-	ARMC1	ENST00000276569	-0.01	SFPQ
chr11:32587012-32587144	+	EIF3M	ENST00000531120	-0.167	chr13:24486168-24486305	-	PARP4	ENST00000381989	-0.01	SFPQ
chr17:28185179-28185265	+	NLK	ENST00000407008	-0.37	chr5:154011241-154011320	-	FAM114A2	ENST00000351797	0.01	SFPQ
chr16:88611268-88611536	+	ZC3H18	ENST00000301011	0.258	chr17:82415398-82415627	-	OGFOD3	ENST00000313056	0.0	SFPQ
chr6:30741792-30741867	-	FLOT1	ENST00000376389	0.322	chr2:27376313-27376387	+	SNX17	ENST00000233575	-0.02	SFPQ
chr6:131733588-131733723	+	ENPP3	ENST00000357639	0.33	chr3:47046487-47046621	-	SETD2	ENST00000409792	-0.01	SFPQ
chr10:70143842-70143972	-	TYSND1	ENST00000287078	-0.435	chr19:17422332-17422458	+	MVB12A	ENST00000317040	-0.01	SFPQ
chr5:176350613-176350737	-	KIAA1191	ENST00000298569	0.151	chr17:81606691-81606814	-	NPLOC4	ENST00000331134	-0.01	SFPQ
chr9:125506310-125506417	-	MAPKAP1	ENST00000265960	0.222	chr2:69152169-69152264	+	ANTXR1	ENST00000303714	-0.02	SFPQ
chr17:333759-333934	-	RPH3AL	ENST00000331302	-0.643	chr16:67744288-67744455	-	RANBP10	ENST00000317506	0.0	SFPQ
chr6:144827348-144827386	+	UTRN	ENST00000367545	-0.319	chr12:55800854-55800900	-	SARNP	ENST00000336133	-0.01	SFPQ
chr6:87545616-87545699	-	RARS2	ENST00000369536	0.271	chr13:75359769-75359858	-	TBC1D4	ENST00000377636	0.01	SFPQ
chr7:101200408-101200515	-	MOGAT3	ENST00000223114	0.281	chr11:65115314-65115394	+	TM7SF2	ENST00000279263	-0.01	SFPQ
chr9:114194404-114194457	+	COL27A1	ENST00000356083	0.272	chr15:75009891-75009940	+	SCAMP5	ENST00000562327	0.02	SFPQ
chr18:79977598-79977701	-	TXNL4A	ENST00000269601	0.111	chr15:41313273-41313354	-	OIP5	ENST00000220514	-0.01	SFPQ
chr9:136791711-136791777	+	TMEM141	ENST00000290079	0.286	chr11:429758-429818	-	ANO9	ENST00000332826	-0.02	SFPQ
chr17:281768-281854	-	RPH3AL	ENST00000331302	0.466	chr14:92993880-92993997	-	ITPK1	ENST00000267615	0.01	SFPQ
chr18:68701745-68701790	-	TMX3	ENST00000299608	0.211	chr3:143010815-143010859	+	U2SURP	ENST00000473835	-0.0	SFPQ
chr18:68700405-68700485	-	TMX3	ENST00000299608	0.373	chr9:154709-154795	-	ZNG1A	ENST00000356521	0.01	SFPQ
chr3:57865242-57865292	+	SLMAP	ENST00000671191	-0.247	chr12:62588856-62588916	+	MON2	ENST00000546600	-0.01	SFPQ
chr7:130400039-130400254	-	CEP41	ENST00000223208	-0.339	chr11:8684686-8684892	+	RPL27A	ENST00000526562	0.0	SFPQ
chr5:154950821-154950938	+	MRPL22	ENST00000523037	0.265	chr19:34208929-34209051	+	LSM14A	ENST00000544216	0.01	SFPQ
chr6:109370411-109370467	-	CD164	ENST00000310786	0.145	chr5:139314675-139314736	+	MATR3	ENST00000394805	-0.0	SFPQ
chr11:59109540-59109706	+	FAM111B	ENST00000343597	0.524	chr6:18236452-18236600	-	DEK	ENST00000652689	0.0	SFPQ
chr1:90007345-90007750	+	ZNF326	ENST00000340281	0.295	chr13:75821177-75821609	+	LMO7	ENST00000377534	0.01	SFPQ
chr1:6820181-6820250	+	CAMTA1	ENST00000303635	0.269	chr5:96722639-96722698	+	CAST	ENST00000309190	-0.01	SFPQ
chr4:52062220-52062332	+	SPATA18	ENST00000295213	0.387	chr15:59650669-59650773	-	GTF2A2	ENST00000396060	0.01	SFPQ
chr11:10801661-10801774	-	EIF4G2	ENST00000339995	-0.101	chr2:200815667-200815761	+	BZW1	ENST00000409600	-0.0	SFPQ
chr8:22412037-22412206	+	SLC39A14	ENST00000381237	0.366	chr16:27352540-27352696	+	IL4R	ENST00000395762	-0.01	SFPQ
chr4:159243774-159243791	+	RAPGEF2	ENST00000691494	0.595	chr17:78005058-78005079	+	TNRC6C	ENST00000696270	0.02	SFPQ
chr17:6450028-6450072	+	PIMREG	ENST00000572447	-0.351	chr3:64022739-64022801	-	PSMD6	ENST00000478185	0.01	SFPQ
chr2:186633329-186633374	+	ITGAV	ENST00000261023	0.28	chr6:128003197-128003232	-	PTPRK	ENST00000532331	-0.01	SFPQ
chr15:29719777-29720016	-	TJP1	ENST00000614355	-0.404	chr10:68338503-68338687	+	HNRNPH3	ENST00000265866	-0.0	SFPQ
chr3:191375062-191375589	+	CCDC50	ENST00000392455	0.146	chr15:43432194-43432677	-	TP53BP1	ENST00000382044	-0.01	SFPQ
chr1:101013710-101013818	-	DPH5	ENST00000370109	0.434	chr15:25393746-25393858	-	UBE3A	ENST00000638011	-0.01	SFPQ
chr7:24863200-24863292	-	OSBPL3	ENST00000313367	0.323	chr6:31538763-31538855	-	DDX39B	ENST00000396172	0.0	SFPQ
chr5:31521123-31521215	-	DROSHA	ENST00000344624	0.158	chr3:149055303-149055400	-	HLTF	ENST00000310053	-0.01	SFPQ
chr8:61646750-61646878	-	ASPH	ENST00000379454	0.107	chr1:84501826-84501970	-	GNG5	ENST00000370645	0.0	SFPQ
chr14:101917831-101917947	+	PPP2R5C	ENST00000694906	0.279	chr20:32825925-32826048	+	MAPRE1	ENST00000375571	-0.0	SFPQ
chr14:21263311-21263336	-	HNRNPC	ENST00000553300	0.162	chr17:12032266-12032298	+	MAP2K4	ENST00000415385	0.0	SFPQ
chr2:20278583-20278819	-	PUM2	ENST00000361078	0.287	chr7:103697853-103698093	-	RELN	ENST00000428762	0.01	SFPQ
chr2:181920597-181920662	+	ITPRID2	ENST00000431877	-0.182	chr2:233511709-233511797	-	USP40	ENST00000678225	-0.01	SFPQ
chr14:55663955-55664041	+	KTN1	ENST00000395314	0.272	chr4:78923857-78923947	-	PAQR3	ENST00000512733	-0.02	SFPQ
chr14:30918966-30919106	-	STRN3	ENST00000357479	0.176	chr18:46820933-46821072	-	PIAS2	ENST00000585916	0.0	SFPQ
chr14:30929201-30929311	-	STRN3	ENST00000357479	0.376	chr5:140464667-140464776	+	ANKHD1	ENST00000360839	-0.0	SFPQ
chr5:75399310-75399387	-	CERT1	ENST00000643780	0.196	chr7:65388806-65388901	+	ZNF92	ENST00000328747	-0.01	SFPQ
chr15:44402887-44403054	+	GOLM2	ENST00000299957	0.435	chr3:98756369-98756540	+	ST3GAL6	ENST00000394162	-0.01	SFPQ
chr5:79985571-79985659	-	MTX3	ENST00000512528	0.507	chr12:103787441-103787527	-	NT5DC3	ENST00000392876	-0.0	SFPQ
chr10:97450357-97450536	+	ZDHHC16	ENST00000393760	-0.465	chr17:75321659-75321827	-	GRB2	ENST00000316804	-0.01	SFPQ
chr12:76459859-76459895	-	OSBPL8	ENST00000261183	0.654	chr15:99276576-99276616	+	LRRC28	ENST00000301981	-0.01	SFPQ
chr1:211312720-211312961	+	RCOR3	ENST00000419091	-0.329	chr1:86742208-86742436	+	SH3GLB1	ENST00000370558	-0.0	SFPQ
chr1:167776064-167776166	+	MPZL1	ENST00000359523	0.377	chr14:76180764-76180849	+	GPATCH2L	ENST00000261530	0.02	SFPQ
chr18:58710921-58710953	+	MALT1	ENST00000649217	-0.339	chr17:35834566-35834598	+	TAF15	ENST00000605844	-0.0	SFPQ
chr19:5951393-5951596	-	RANBP3	ENST00000340578	0.796	chr1:19317600-19317841	+	SLC66A1	ENST00000375153	-0.0	SFPQ
chr3:78647629-78647655	-	ROBO1	ENST00000464233	0.338	chr13:25319326-25319350	+	NUP58	ENST00000381736	0.01	SFPQ
chr19:42511576-42511628	-	CEACAM1	ENST00000161559	0.181	chr2:112020604-112020654	+	MERTK	ENST00000449344	0.01	SFPQ
chr5:148427213-148427947	+	FBXO38	ENST00000340253	0.265	chr2:158624878-158625427	+	PKP4	ENST00000389759	-0.0	SFPQ
chr4:16035735-16035761	-	PROM1	ENST00000447510	0.242	chr1:178470693-178470723	+	RASAL2	ENST00000696607	0.01	SFPQ
chr11:3685973-3686194	-	NUP98	ENST00000324932	0.275	chr3:56732238-56732424	-	ARHGEF3	ENST00000296315	0.02	SFPQ
chr8:38406946-38407038	+	LETM2	ENST00000379957	-0.418	chr13:27253765-27253843	+	RPL21	ENST00000311549	0.0	SFPQ
chr18:9204476-9204544	+	ANKRD12	ENST00000262126	0.297	chr12:45951650-45951727	-	SCAF11	ENST00000369367	-0.02	SFPQ
chr1:973186-973326	+	PLEKHN1	ENST00000379410	-0.244	chr16:520122-520277	+	RAB11FIP3	ENST00000262305	-0.01	SFPQ
chr6:85538838-85538864	-	SNX14	ENST00000314673	0.195	chr4:56476671-56476702	+	SRP72	ENST00000642900	-0.01	SFPQ
chr6:85565332-85565419	-	SNX14	ENST00000314673	0.21	chr10:96559659-96559736	-	TM9SF3	ENST00000371142	0.0	SFPQ
chr17:39908958-39909042	-	GSDMB	ENST00000418519	0.373	chr3:53857616-53857690	+	IL17RB	ENST00000288167	0.0	SFPQ
chr16:28903700-28903741	+	ATP2A1	ENST00000395503	0.354	chr7:100687006-100687046	-	GIGYF1	ENST00000678049	-0.0	SFPQ
chr1:2389925-2389996	-	MORN1	ENST00000378531	-0.279	chr2:97661882-97661946	-	ACTR1B	ENST00000289228	-0.0	SFPQ
chr14:65101546-65101572	-	MAX	ENST00000358664	0.304	chr21:25734333-25734375	-	ATP5PF	ENST00000400094	-0.01	SFPQ
chr11:115198406-115198438	-	CADM1	ENST00000331581	0.326	chr5:150742114-150742157	-	DCTN4	ENST00000447998	-0.01	SFPQ
chr7:100405013-100405093	-	ZCWPW1	ENST00000684423	-0.276	chr17:48931643-48931717	-	SNF8	ENST00000502492	0.02	SFPQ
chr2:135616668-135616757	+	R3HDM1	ENST00000683871	0.374	chr5:74750579-74750667	-	GFM2	ENST00000296805	-0.01	SFPQ
chr10:34450317-34450448	-	PARD3	ENST00000374788	0.235	chr16:53844155-53844298	+	FTO	ENST00000471389	-0.01	SFPQ
chr5:66072169-66072291	+	ERBIN	ENST00000284037	0.154	chr12:26954145-26954293	+	FGFR1OP2	ENST00000229395	-0.01	SFPQ
chr19:5218787-5218798	-	PTPRS	ENST00000262963	0.194	chr19:17217453-17217462	+	USE1	ENST00000263897	0.02	SFPQ
chr12:53467805-53467843	+	PCBP2	ENST00000546463	0.235	chr17:73207702-73207739	+	COG1	ENST00000582512	0.01	SFPQ
chr4:53414615-53414722	+	FIP1L1	ENST00000337488	0.265	chr11:72902543-72902638	-	FCHSD2	ENST00000409418	0.01	SFPQ
chr10:103668608-103668652	-	SH3PXD2A	ENST00000369774	0.198	chr5:151147884-151147926	-	ANXA6	ENST00000354546	-0.0	SFPQ
chr9:111472897-111473000	-	ECPAS	ENST00000684092	0.435	chr10:74680412-74680514	+	ADK	ENST00000286621	0.0	SFPQ
chr4:82371528-82371584	-	HNRNPD	ENST00000313899	0.14	chr2:42304484-42304551	+	EML4	ENST00000318522	-0.0	SFPQ
chr10:101430345-101430452	+	BTRC	ENST00000370187	-0.316	chr2:158533180-158533316	+	PKP4	ENST00000389759	0.02	SFPQ
chr20:36219761-36219844	+	EPB41L1	ENST00000338074	0.261	chr17:82720272-82720363	+	FN3KRP	ENST00000269373	-0.01	SFPQ
chr20:58659623-58659634	+	STX16	ENST00000371141	0.41	chr9:81633348-81633364	-	TLE1	ENST00000376499	-0.02	SFPQ
chr9:136410090-136410239	-	ENTR1	ENST00000357365	-0.385	chr20:45946200-45946384	+	PCIF1	ENST00000372409	-0.01	SFPQ
chr20:36209488-36209898	+	EPB41L1	ENST00000338074	-0.25	chr19:5245776-5246045	-	PTPRS	ENST00000262963	0.01	SFPQ
chr7:88186615-88186701	+	ADAM22	ENST00000413139	-0.544	chr6:85557976-85558060	-	SNX14	ENST00000314673	0.01	SFPQ
chr4:185684754-185684846	-	SORBS2	ENST00000695409	0.455	chr17:16158760-16158873	-	NCOR1	ENST00000268712	-0.01	SFPQ
chr1:207790253-207790345	+	CD46	ENST00000367042	0.131	chr1:51776833-51776918	+	OSBPL9	ENST00000428468	0.01	SFPQ
chr1:29060422-29060484	+	EPB41	ENST00000343067	-0.375	chr15:42272063-42272123	-	TMEM87A	ENST00000389834	-0.02	SFPQ
chr17:45971859-45971945	+	MAPT	ENST00000262410	0.171	chr1:45561789-45561878	+	AKR1A1	ENST00000351829	0.0	SFPQ
chr16:69568495-69568548	+	NFAT5	ENST00000349945	-0.31	chr11:73140031-73140128	-	FCHSD2	ENST00000409418	-0.01	SFPQ
chr2:55573619-55573777	-	PPP4R3B	ENST00000616407	0.138	chr17:59056875-59057054	-	TRIM37	ENST00000262294	-0.01	SFPQ
chr10:122143572-122143706	+	TACC2	ENST00000369005	0.359	chr10:70323863-70324030	-	LRRC20	ENST00000446961	-0.01	SFPQ
chr7:158752781-158752843	-	ESYT2	ENST00000275418	0.403	chr14:54436369-54436437	-	CNIH1	ENST00000216416	-0.01	SFPQ
chr2:69476880-69476990	-	AAK1	ENST00000409085	0.191	chr6:13791878-13791992	-	MCUR1	ENST00000379170	-0.01	SFPQ
chr5:141588224-141588250	-	DIAPH1	ENST00000389054	-0.317	chr7:103753182-103753214	-	RELN	ENST00000428762	-0.0	SFPQ
chr1:36174898-36175008	+	MAP7D1	ENST00000474796	-0.234	chr20:41347552-41347647	+	LPIN3	ENST00000373257	-0.01	SFPQ
chr7:5193118-5193171	+	WIPI2	ENST00000288828	0.403	chr7:111732226-111732287	-	DOCK4	ENST00000428084	-0.02	SFPQ
chr1:155309789-155309965	+	FDPS	ENST00000368356	-0.238	chr18:50286022-50286257	-	CXXC1	ENST00000285106	-0.0	SFPQ
chr11:57789037-57789155	+	CTNND1	ENST00000399050	0.298	chr3:32759458-32759571	+	CNOT10	ENST00000328834	0.02	SFPQ
chr1:150441881-150441958	+	RPRD2	ENST00000369068	0.488	chr3:161247258-161247330	+	NMD3	ENST00000351193	-0.01	SFPQ
chr6:17789872-17789910	-	KIF13A	ENST00000259711	-0.24	chr16:14586318-14586361	-	PARN	ENST00000437198	-0.0	SFPQ
chr6:34237204-34237317	+	HMGA1	ENST00000311487	-0.162	chr17:44345610-44345741	+	GRN	ENST00000589536	0.02	SFPQ
chr11:57791385-57791673	+	CTNND1	ENST00000399050	0.513	chr12:95956685-95956962	+	AMDHD1	ENST00000266736	0.01	SFPQ
chr6:43780732-43780803	+	VEGFA	ENST00000672860	-0.179	chr9:128629125-128629187	+	SPTAN1	ENST00000630866	-0.0	SFPQ
chr21:42903182-42904276	+	NDUFV3	ENST00000354250	0.175	chr1:151315573-151316509	-	PI4KB	ENST00000368873	0.02	SFPQ
chr11:20051289-20051333	+	NAV2	ENST00000349880	-0.383	chr1:8870452-8870510	-	ENO1	ENST00000234590	-0.0	SFPQ
chr5:133022841-133022906	-	ZCCHC10	ENST00000509437	0.237	chr17:28944503-28944569	-	PHF12	ENST00000582853	-0.02	SFPQ
chr11:12675409-12675561	+	TEAD1	ENST00000527636	-0.423	chr17:59893796-59893924	+	RPS6KB1	ENST00000393021	-0.02	SFPQ
chr2:238338362-238338457	+	TRAF3IP1	ENST00000373327	0.467	chr14:34575756-34575842	-	SNX6	ENST00000362031	-0.0	SFPQ
chr2:240573775-240573891	+	RNPEPL1	ENST00000270357	0.554	chr1:1303162-1303281	-	ACAP3	ENST00000354700	-0.0	SFPQ
chr1:1847878-1848036	-	GNB1	ENST00000703693	0.351	chr2:215326822-215326978	+	ATIC	ENST00000236959	-0.0	SFPQ
chr2:203477076-203477156	-	RAPH1	ENST00000308091	0.266	chrX:31247694-31247768	-	DMD	ENST00000680216	-0.02	SFPQ
chr4:182916419-182916539	-	DCTD	ENST00000510370	-0.425	chr12:110501417-110501559	-	VPS29	ENST00000546588	-0.02	SFPQ
chr2:218285763-218285938	-	TMBIM1	ENST00000444881	-0.305	chr11:581962-582081	+	PHRF1	ENST00000264555	-0.01	SFPQ
chr8:92921503-92921660	-	TRIQK	ENST00000520430	0.261	chr2:166077710-166077847	-	SCN1A	ENST00000641575	0.02	SFPQ
chr6:63532337-63532530	+	PTP4A1	ENST00000648894	-0.499	chr12:15916117-15916316	+	DERA	ENST00000524480	0.02	SFPQ
chr5:141638170-141638409	+	RELL2	ENST00000444782	0.372	chr19:1055097-1055351	+	ABCA7	ENST00000263094	0.0	SFPQ
chr5:74637565-74637701	-	ENC1	ENST00000618628	-0.416	chr19:29820702-29820848	+	CCNE1	ENST00000262643	0.01	SFPQ
chr11:77841019-77841060	+	AAMDC	ENST00000526415	0.275	chr1:40057446-40057495	+	CAP1	ENST00000417287	-0.01	SFPQ
chr5:66158809-66158932	+	SREK1	ENST00000380918	0.158	chr1:81966058-81966183	+	ADGRL2	ENST00000686636	0.02	SFPQ
chr2:95405277-95405402	+	FAHD2A	ENST00000447036	-0.468	chr19:11120092-11120233	+	LDLR	ENST00000558518	-0.02	SFPQ
chr16:20911183-20911264	+	LYRM1	ENST00000569023	0.138	chr6:35591130-35591220	-	FKBP5	ENST00000357266	0.0	SFPQ
chr16:20902486-20902717	+	LYRM1	ENST00000569023	0.217	chr10:13344758-13345028	-	SEPHS1	ENST00000327347	-0.0	SFPQ
chr16:57175539-57175590	-	PSME3IP1	ENST00000564108	-0.23	chr2:112074912-112074962	+	TMEM87B	ENST00000283206	0.01	SFPQ
chr16:47463882-47463993	+	PHKB	ENST00000566044	0.402	chr10:70820184-70820300	+	SGPL1	ENST00000697926	-0.02	SFPQ
chr7:22946952-22947247	-	HYCC1	ENST00000409923	-0.53	chr7:103611611-103611803	-	RELN	ENST00000428762	-0.01	SFPQ
chr1:203796293-203796496	+	ZC3H11A	ENST00000332127	-0.375	chr5:179699575-179699770	+	CANX	ENST00000681072	0.0	SFPQ
chr2:62987931-62988038	+	EHBP1	ENST00000263991	0.152	chr6:135042001-135042126	-	HBS1L	ENST00000367837	-0.02	SFPQ
chr20:49179122-49179244	-	STAU1	ENST00000340954	-0.204	chr1:155717006-155717128	+	DAP3	ENST00000368336	0.01	SFPQ
