exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr8:28846747-28846809	-	INTS9	ENST00000521022	0.327	chr17:58724040-58724100	+	RAD51C	ENST00000337432	0.0	PTBP1
chr1:23419077-23419139	-	TCEA3	ENST00000450454	0.18	chr19:18912984-18913046	-	COPE	ENST00000262812	-0.0	PTBP1
chr13:20786965-20787057	-	XPO4	ENST00000255305	0.383	chr17:60055515-60055601	-	HEATR6	ENST00000184956	-0.01	PTBP1
chr2:172568741-172568817	+	PDK1	ENST00000282077	0.185	chrX:20132182-20132263	-	EIF1AX	ENST00000379607	0.01	PTBP1
chr2:200882342-200882435	-	PPIL3	ENST00000392283	0.2	chr20:50942031-50942126	-	DPM1	ENST00000371588	0.0	PTBP1
chr2:200860125-200860215	-	CLK1	ENST00000321356	0.21	chr6:99550218-99550309	-	CCNC	ENST00000520429	-0.01	PTBP1
chr2:200439122-200439328	+	SPATS2L	ENST00000409140	0.214	chr7:37948840-37949048	+	EPDR1	ENST00000199448	-0.0	PTBP1
chr2:191402632-191402718	+	MYO1B	ENST00000392318	0.499	chr8:61553031-61553120	-	ASPH	ENST00000379454	0.0	PTBP1
chr2:191400749-191400835	+	MYO1B	ENST00000392318	0.463	chr14:50766307-50766396	-	NIN	ENST00000530997	-0.02	PTBP1
chr2:218479650-218479715	-	USP37	ENST00000258399	-0.321	chr10:99688694-99688750	+	ENTPD7	ENST00000370489	-0.02	PTBP1
chr12:76067371-76067473	-	NAP1L1	ENST00000618691	-0.111	chr2:233540662-233540769	-	USP40	ENST00000678225	0.02	PTBP1
chr2:237578004-237578155	-	RAB17	ENST00000264601	0.151	chr8:133284757-133284896	-	NDRG1	ENST00000674605	0.0	PTBP1
chr2:223775901-223776009	-	AP1S3	ENST00000396654	-0.234	chr15:51947292-51947389	-	LEO1	ENST00000299601	-0.01	PTBP1
chr2:227352514-227352573	+	MFF	ENST00000304593	0.253	chr4:84844456-84844509	-	WDFY3	ENST00000514071	0.02	PTBP1
chrX:50374971-50375057	-	DGKK	ENST00000611977	0.383	chr16:18788063-18788142	-	RPS15A	ENST00000322989	-0.0	PTBP1
chr16:88725009-88725080	-	PIEZO1	ENST00000301015	-0.169	chr17:81198877-81198971	-	CEP131	ENST00000450824	-0.01	PTBP1
chr6:30204656-30204765	-	TRIM26	ENST00000454678	-0.268	chr1:214314762-214314872	+	SMYD2	ENST00000366957	0.0	PTBP1
chr6:30201035-30201138	-	TRIM26	ENST00000454678	-0.205	chr7:29398373-29398486	+	CHN2	ENST00000222792	0.01	PTBP1
chr9:127050043-127050132	+	RALGPS1	ENST00000259351	0.314	chr11:68587945-68588024	+	PPP6R3	ENST00000527403	-0.01	PTBP1
chr10:45786612-45786674	+	WASHC2C	ENST00000623400	-0.371	chr1:53218867-53218923	-	CZIB	ENST00000294360	0.01	PTBP1
chr5:102974116-102974436	+	PAM	ENST00000438793	0.294	chr18:34988593-34988848	+	MAPRE2	ENST00000587359	-0.01	PTBP1
chr18:49856813-49856890	-	MYO5B	ENST00000285039	0.279	chr11:16807144-16807224	-	PLEKHA7	ENST00000636113	0.01	PTBP1
chr5:149242491-149242538	+	ABLIM3	ENST00000309868	0.392	chr18:12012170-12012215	+	IMPA2	ENST00000269159	0.01	PTBP1
chr6:7240438-7240602	+	RREB1	ENST00000379938	-0.442	chr1:62253067-62253209	-	KANK4	ENST00000371153	0.01	PTBP1
chr17:49809119-49809208	+	KAT7	ENST00000259021	-0.344	chr3:170267915-170268000	+	PRKCI	ENST00000295797	0.01	PTBP1
chr17:82019641-82019694	-	CENPX	ENST00000392359	0.208	chr19:11447723-11447789	+	PRKCSH	ENST00000591462	-0.01	PTBP1
chr5:149237448-149237603	+	ABLIM3	ENST00000309868	0.142	chr16:28107522-28107677	-	XPO6	ENST00000304658	-0.01	PTBP1
chr18:62544802-62544873	+	ZCCHC2	ENST00000269499	-0.211	chr4:38935718-38935790	+	FAM114A1	ENST00000358869	-0.0	PTBP1
chr15:71951777-71951896	-	MYO9A	ENST00000356056	0.374	chr12:22506711-22506819	-	C2CD5	ENST00000446597	-0.01	PTBP1
chr3:9904032-9904151	+	IL17RE	ENST00000383814	0.433	chr16:56842578-56842695	+	NUP93	ENST00000569842	0.0	PTBP1
chrX:31126642-31126673	-	DMD	ENST00000357033	0.237	chr9:108955790-108955827	-	CTNNAL1	ENST00000325551	-0.0	PTBP1
chr2:66569050-66569145	+	MEIS1	ENST00000272369	0.422	chr15:43412672-43412767	-	TP53BP1	ENST00000434595	0.0	PTBP1
chr12:2920763-2920922	+	TULP3	ENST00000448120	-0.218	chr19:9660720-9660874	-	ZNF562	ENST00000453372	-0.01	PTBP1
chr12:879573-880031	+	WNK1	ENST00000315939	0.266	chr1:183545966-183546337	+	SMG7	ENST00000688051	-0.02	PTBP1
chr19:29971193-29971227	+	URI1	ENST00000392271	-0.379	chr15:99276576-99276616	+	LRRC28	ENST00000301981	-0.01	PTBP1
chr8:106737520-106737600	+	OXR1	ENST00000517566	0.266	chr5:77693266-77693352	-	TBCA	ENST00000380377	-0.0	PTBP1
chr1:46688353-46688544	-	EFCAB14	ENST00000371933	0.609	chr9:19119650-19119831	-	PLIN2	ENST00000276914	0.0	PTBP1
chr6:33304128-33304217	-	TAPBP	ENST00000434618	0.205	chr6:43449107-43449204	+	ABCC10	ENST00000372530	-0.01	PTBP1
chr13:75838140-75838196	+	LMO7	ENST00000377534	-0.38	chr12:68650400-68650468	+	RAP1B	ENST00000250559	-0.0	PTBP1
chr13:75809154-75809183	+	LMO7	ENST00000377534	0.193	chr8:80050445-80050471	-	TPD52	ENST00000518937	0.0	PTBP1
chr11:61780712-61780792	+	MYRF	ENST00000278836	0.358	chr20:62307371-62307452	+	ADRM1	ENST00000253003	-0.01	PTBP1
chr2:101860825-101860986	+	MAP4K4	ENST00000324219	-0.47	chr14:73282359-73282505	-	NUMB	ENST00000555238	-0.01	PTBP1
chr2:101863821-101864051	+	MAP4K4	ENST00000324219	0.429	chr7:107932174-107932377	-	LAMB1	ENST00000222399	0.0	PTBP1
chr2:101868029-101868037	+	MAP4K4	ENST00000324219	0.717	chr14:52661293-52661304	-	ERO1A	ENST00000395686	-0.01	PTBP1
chr11:4084673-4084765	+	STIM1	ENST00000526596	0.221	chr10:97664885-97664984	+	ENSG00000249967	ENST00000370649	-0.01	PTBP1
chr9:112052399-112052438	-	SUSD1	ENST00000374270	-0.276	chr2:47170734-47170764	-	CALM2	ENST00000272298	-0.0	PTBP1
chr22:17105853-17105954	+	IL17RA	ENST00000319363	0.343	chr17:38707763-38707872	+	MLLT6	ENST00000621332	-0.0	PTBP1
chr9:78265859-78265906	+	CEP78	ENST00000643273	0.337	chr1:93156036-93156084	-	TMED5	ENST00000479918	0.01	PTBP1
chr14:39320928-39321056	+	MIA2	ENST00000640607	0.24	chr14:39061765-39061871	-	SEC23A	ENST00000307712	-0.0	PTBP1
chr11:10801661-10801774	-	EIF4G2	ENST00000339995	0.13	chr7:22976693-22976808	-	HYCC1	ENST00000432176	-0.02	PTBP1
chr10:50127160-50127222	+	WASHC2A	ENST00000282633	-0.711	chr17:42774646-42774699	+	VPS25	ENST00000253794	0.0	PTBP1
chr8:22412037-22412206	+	SLC39A14	ENST00000381237	0.206	chr16:16086824-16086991	+	ABCC1	ENST00000399410	-0.02	PTBP1
chr10:42636920-42636972	-	ZNF33B	ENST00000359467	0.148	chr10:38012298-38012350	+	ZNF33A	ENST00000432900	0.02	PTBP1
chr12:880721-880999	+	WNK1	ENST00000315939	0.333	chr14:23078820-23079038	-	ACIN1	ENST00000605057	-0.0	PTBP1
chr1:183547103-183547252	+	SMG7	ENST00000688051	0.277	chrX:108598702-108598870	+	COL4A5	ENST00000328300	-0.01	PTBP1
chr6:130878104-130878250	-	EPB41L2	ENST00000337057	0.212	chr11:63375645-63375768	+	SLC22A9	ENST00000279178	0.01	PTBP1
chr3:197858834-197858905	+	LRCH3	ENST00000425562	0.537	chr6:11000087-11000164	-	ELOVL2	ENST00000354666	0.0	PTBP1
chr17:82179027-82179189	-	CCDC57	ENST00000694881	-0.328	chr14:94586846-94586983	+	SERPINA5	ENST00000554633	0.0	PTBP1
chr11:113806489-113806584	-	USP28	ENST00000696973	0.31	chr4:153592475-153592584	+	TMEM131L	ENST00000409959	-0.02	PTBP1
chr2:158676739-158676867	+	PKP4	ENST00000389759	0.404	chr12:111933886-111934030	-	TMEM116	ENST00000552374	0.02	PTBP1
chr10:125729003-125729104	+	EDRF1	ENST00000356792	-0.461	chr19:52953284-52953389	-	ZNF816	ENST00000332302	0.01	PTBP1
chr7:92042046-92042186	+	AKAP9	ENST00000356239	0.561	chr4:73419507-73419639	+	ALB	ENST00000295897	-0.0	PTBP1
chr10:29526961-29527056	-	SVIL	ENST00000355867	0.268	chr6:36222168-36222265	+	BRPF3	ENST00000357641	0.01	PTBP1
chr9:128592983-128593042	+	SPTAN1	ENST00000372739	0.289	chr9:35677790-35677856	+	CA9	ENST00000378357	0.01	PTBP1
chr6:70791689-70791769	+	SMAP1	ENST00000370455	0.734	chr2:190261156-190261234	-	HIBCH	ENST00000359678	0.01	PTBP1
chr14:55673172-55673255	+	KTN1	ENST00000395314	-0.189	chr10:73470687-73470781	-	PPP3CB	ENST00000360663	-0.01	PTBP1
chr20:35618087-35618130	+	SPAG4	ENST00000374273	0.257	chr2:85601435-85601482	-	TMEM150A	ENST00000334462	0.01	PTBP1
chr9:129923844-129924026	-	FNBP1	ENST00000446176	-0.442	chr20:4883642-4883823	-	SLC23A2	ENST00000338244	-0.01	PTBP1
chr5:75399310-75399387	-	CERT1	ENST00000643780	0.225	chr1:236816449-236816543	+	MTR	ENST00000366577	-0.01	PTBP1
chr6:90544552-90544632	-	MAP3K7	ENST00000369329	-0.277	chr12:15681226-15681302	-	EPS8	ENST00000281172	0.0	PTBP1
chr3:100311833-100311877	+	TBC1D23	ENST00000394144	-0.231	chr3:143023975-143024018	+	U2SURP	ENST00000473835	0.01	PTBP1
chr3:146077862-146077924	-	PLOD2	ENST00000282903	0.33	chr15:48167349-48167401	-	MYEF2	ENST00000324324	0.02	PTBP1
chr10:95422190-95422216	-	SORBS1	ENST00000371247	0.38	chr3:9870445-9870474	-	CIDEC	ENST00000618572	-0.01	PTBP1
chr10:95414494-95414862	-	SORBS1	ENST00000371247	-0.268	chr12:56773834-56774165	+	HSD17B6	ENST00000322165	0.02	PTBP1
chr10:95375973-95376056	-	SORBS1	ENST00000371247	0.336	chr3:101585437-101585511	+	PCNP	ENST00000265260	-0.0	PTBP1
chr7:74372932-74373036	+	CLIP2	ENST00000223398	0.265	chr8:11857858-11857940	-	CTSB	ENST00000678929	-0.0	PTBP1
chr2:27094800-27094934	+	KHK	ENST00000260598	0.435	chr1:29320685-29320825	+	PTPRU	ENST00000373779	-0.01	PTBP1
chr2:233273721-233273777	+	ATG16L1	ENST00000392017	0.426	chr17:43202655-43202712	+	NBR1	ENST00000590996	0.0	PTBP1
chr1:178892230-178892307	+	RALGPS2	ENST00000367635	-0.422	chr14:60289806-60289914	+	PPM1A	ENST00000395076	0.01	PTBP1
chr1:156971697-156971816	-	ARHGEF11	ENST00000368194	0.372	chr11:112093080-112093209	+	SDHD	ENST00000526592	0.0	PTBP1
chr1:162592732-162592782	+	UAP1	ENST00000367925	-0.256	chr9:130086420-130086476	+	GPR107	ENST00000347136	-0.01	PTBP1
chr1:167776064-167776166	+	MPZL1	ENST00000359523	-0.345	chr14:76180764-76180849	+	GPATCH2L	ENST00000261530	-0.01	PTBP1
chr9:125342219-125342299	+	GAPVD1	ENST00000297933	-0.185	chr2:201073071-201073153	+	NDUFB3	ENST00000684175	-0.0	PTBP1
chr1:156938418-156938513	-	ARHGEF11	ENST00000368194	0.489	chr2:127419922-127420012	+	PROC	ENST00000234071	-0.01	PTBP1
chr3:65448022-65448057	-	MAGI1	ENST00000402939	0.458	chr22:27914317-27914347	-	PITPNB	ENST00000335272	0.0	PTBP1
chr3:78647629-78647655	-	ROBO1	ENST00000464233	0.381	chr8:63173651-63173681	+	YTHDF3	ENST00000623280	0.01	PTBP1
chr19:42511576-42511628	-	CEACAM1	ENST00000161559	0.395	chr2:219174146-219174207	-	CNPPD1	ENST00000360507	0.0	PTBP1
chr4:16035735-16035761	-	PROM1	ENST00000447510	0.822	chr6:28907236-28907262	-	TRIM27	ENST00000377199	-0.0	PTBP1
chr17:29085604-29085648	-	MYO18A	ENST00000527372	0.325	chr17:19551424-19551468	+	SLC47A1	ENST00000270570	0.01	PTBP1
chr4:82862534-82862572	-	SEC31A	ENST00000395310	0.303	chr12:109072305-109072350	+	USP30	ENST00000257548	-0.0	PTBP1
chr1:155965631-155965760	-	ARHGEF2	ENST00000361247	-0.142	chr12:122976253-122976401	+	OGFOD2	ENST00000397389	0.01	PTBP1
chr18:9204476-9204544	+	ANKRD12	ENST00000262126	0.55	chr11:34992315-34992379	+	PDHX	ENST00000227868	-0.01	PTBP1
chr6:33199169-33199416	-	RXRB	ENST00000374680	0.363	chr14:21083835-21084050	+	ARHGEF40	ENST00000298694	-0.01	PTBP1
chr5:103186320-103186439	+	PPIP5K2	ENST00000358359	0.205	chr2:203395656-203395780	+	ABI2	ENST00000261018	-0.01	PTBP1
chr8:124557681-124557875	-	MTSS1	ENST00000518547	0.316	chr2:27317078-27317234	-	MPV17	ENST00000399052	0.0	PTBP1
chr1:51756320-51756358	+	OSBPL9	ENST00000428468	-0.465	chr14:75757831-75757869	+	TTLL5	ENST00000556893	0.02	PTBP1
chr8:140669727-140669735	-	PTK2	ENST00000696786	0.381	chr1:46000959-46000979	+	MAST2	ENST00000674079	0.01	PTBP1
chr4:82861631-82861708	-	SEC31A	ENST00000395310	0.434	chr8:67216590-67216662	-	ARFGEF1	ENST00000262215	-0.01	PTBP1
chr6:85538838-85538864	-	SNX14	ENST00000314673	0.378	chr20:35709224-35709256	-	RBM39	ENST00000361162	-0.0	PTBP1
chr11:120409394-120409450	+	ARHGEF12	ENST00000397843	0.299	chr2:135932783-135932842	-	DARS1	ENST00000264161	-0.0	PTBP1
chr16:28903700-28903741	+	ATP2A1	ENST00000395503	0.552	chr11:65871970-65872018	-	EFEMP2	ENST00000307998	0.01	PTBP1
chr14:73279281-73279424	-	NUMB	ENST00000555238	-0.393	chr17:42227529-42227685	-	STAT5B	ENST00000293328	0.01	PTBP1
chr16:28894505-28894607	+	ATP2A1	ENST00000395503	0.365	chr12:57823904-57824005	-	CTDSP2	ENST00000549039	-0.0	PTBP1
chr3:37957111-37957143	+	CTDSPL	ENST00000273179	-0.259	chr5:150742114-150742157	-	DCTN4	ENST00000447998	-0.02	PTBP1
chr8:73030336-73030395	+	TERF1	ENST00000276603	-0.286	chr6:138917555-138917624	-	REPS1	ENST00000258062	0.02	PTBP1
chr10:73439872-73439901	-	PPP3CB	ENST00000360663	0.551	chr18:74256830-74256853	-	CYB5A	ENST00000494131	-0.0	PTBP1
chr2:135641536-135641790	+	R3HDM1	ENST00000683871	0.625	chr4:78432357-78432604	+	FRAS1	ENST00000512123	-0.01	PTBP1
chr20:31568078-31568224	+	HM13	ENST00000398174	0.361	chr20:64025939-64026058	+	PRPF6	ENST00000266079	0.0	PTBP1
chr2:55303069-55303152	-	CCDC88A	ENST00000436346	0.422	chr8:123805267-123805339	+	FAM91A1	ENST00000334705	-0.01	PTBP1
chr9:13143466-13143564	-	MPDZ	ENST00000319217	0.503	chr3:81586092-81586190	-	GBE1	ENST00000429644	0.0	PTBP1
chr15:63061713-63061788	+	TPM1	ENST00000403994	0.533	chr6:79202317-79202389	-	HMGN3	ENST00000275036	0.01	PTBP1
chrX:41555600-41555635	-	CASK	ENST00000378163	-0.423	chr6:128003197-128003232	-	PTPRK	ENST00000532331	0.0	PTBP1
chr12:122347375-122347479	-	CLIP1	ENST00000620786	0.497	chr14:23995032-23995133	+	DHRS4L2	ENST00000335125	0.01	PTBP1
chr19:1615285-1615520	-	TCF3	ENST00000262965	0.256	chr1:6451833-6452096	+	ESPN	ENST00000645284	0.0	PTBP1
chr6:143760401-143760640	+	PHACTR2	ENST00000440869	0.396	chr9:2115822-2116049	+	SMARCA2	ENST00000349721	-0.01	PTBP1
chr19:5216720-5216767	-	PTPRS	ENST00000262963	0.197	chr19:40238905-40238973	-	AKT2	ENST00000392038	-0.01	PTBP1
chr1:9737498-9737554	-	CLSTN1	ENST00000377298	0.147	chr1:43964269-43964321	+	IPO13	ENST00000372343	0.01	PTBP1
chr1:96806419-96806452	+	PTBP2	ENST00000674951	0.898	chr12:71894325-71894375	+	TBC1D15	ENST00000550746	0.01	PTBP1
chr13:37010552-37010655	-	SUPT20H	ENST00000350612	0.488	chr13:77059523-77059626	-	MYCBP2	ENST00000544440	-0.01	PTBP1
chr2:38989270-38989314	-	SOS1	ENST00000402219	-0.303	chr7:74714857-74714916	+	GTF2I	ENST00000573035	0.01	PTBP1
chr1:43603611-43604189	+	PTPRF	ENST00000359947	-0.212	chr9:128421204-128421511	+	CERCAM	ENST00000411852	-0.02	PTBP1
chr12:39315932-39315970	-	KIF21A	ENST00000361418	0.19	chr14:54482153-54482202	-	GMFB	ENST00000358056	0.01	PTBP1
chr11:59797283-59797396	+	STX3	ENST00000337979	-0.597	chr17:1891833-1891940	+	RPA1	ENST00000254719	-0.01	PTBP1
chr22:31225720-31225819	+	LIMK2	ENST00000331728	-0.148	chr15:41943067-41943164	-	EHD4	ENST00000220325	-0.02	PTBP1
chr20:36173764-36173954	+	EPB41L1	ENST00000338074	0.317	chr7:47346187-47346356	-	TNS3	ENST00000311160	-0.01	PTBP1
chr4:82371528-82371584	-	HNRNPD	ENST00000313899	0.203	chr2:42304484-42304551	+	EML4	ENST00000318522	0.0	PTBP1
chr11:46664849-46664959	+	ATG13	ENST00000683050	0.232	chr2:74873276-74873371	+	HK2	ENST00000290573	-0.0	PTBP1
chr20:36214357-36214440	+	EPB41L1	ENST00000338074	0.439	chr20:33392142-33392242	-	CDK5RAP1	ENST00000346416	0.02	PTBP1
