exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr12:879573-880031	+	WNK1	ENST00000315939	0.306	chr19:5648989-5649499	+	SAFB	ENST00000588852	0.01	AKAP8L
chr2:101868029-101868037	+	MAP4K4	ENST00000324219	0.182	chr9:81633348-81633364	-	TLE1	ENST00000376499	-0.0	AKAP8L
chr14:39320928-39321056	+	MIA2	ENST00000640607	0.193	chr14:39061765-39061871	-	SEC23A	ENST00000307712	0.0	AKAP8L
chr12:880721-880999	+	WNK1	ENST00000315939	0.309	chr17:37570637-37570885	-	SYNRG	ENST00000612223	0.02	AKAP8L
chr8:61646750-61646878	-	ASPH	ENST00000379454	0.114	chr3:45837927-45838051	-	LZTFL1	ENST00000296135	0.01	AKAP8L
chr9:128592983-128593042	+	SPTAN1	ENST00000372739	0.245	chr9:35677790-35677856	+	CA9	ENST00000378357	0.0	AKAP8L
chr6:70791689-70791769	+	SMAP1	ENST00000370455	0.22	chr20:8141871-8141948	+	PLCB1	ENST00000630495	0.0	AKAP8L
chr3:146077862-146077924	-	PLOD2	ENST00000282903	0.179	chr1:163338020-163338093	+	NUF2	ENST00000271452	-0.01	AKAP8L
chr6:138441983-138442114	-	NHSL1	ENST00000343505	0.25	chr3:119447018-119447172	-	TMEM39A	ENST00000319172	0.01	AKAP8L
chr3:78647629-78647655	-	ROBO1	ENST00000464233	0.237	chr13:25319326-25319350	+	NUP58	ENST00000381736	0.0	AKAP8L
chr18:58335478-58335537	+	NEDD4L	ENST00000400345	0.27	chr3:66370529-66370602	+	SLC25A26	ENST00000354883	0.02	AKAP8L
chr7:105038126-105038199	+	KMT2E	ENST00000311117	0.251	chr2:176323392-176323464	+	MTX2	ENST00000249442	-0.02	AKAP8L
chr8:140925661-140925749	-	PTK2	ENST00000696786	0.31	chr6:24205002-24205102	-	DCDC2	ENST00000378454	0.01	AKAP8L
chr4:56298214-56298349	+	CRACD	ENST00000682029	0.468	chr11:12496458-12496598	+	PARVA	ENST00000334956	0.01	AKAP8L
chr14:70995741-70995925	+	PCNX1	ENST00000304743	0.482	chr14:39326864-39327022	+	MIA2	ENST00000640607	0.0	AKAP8L
chr3:58141858-58141929	+	FLNB	ENST00000295956	0.205	chr16:3658793-3658865	-	TRAP1	ENST00000246957	-0.0	AKAP8L
chr1:207790253-207790345	+	CD46	ENST00000367042	0.164	chr3:32487938-32488036	-	CMTM6	ENST00000205636	-0.01	AKAP8L
chr9:128272785-128272865	-	GOLGA2	ENST00000611957	0.19	chr6:169658276-169658358	-	WDR27	ENST00000448612	-0.01	AKAP8L
chr6:142383760-142383843	+	ADGRG6	ENST00000367609	0.404	chr6:131615907-131616002	-	MED23	ENST00000368068	-0.01	AKAP8L
chr7:158752781-158752843	-	ESYT2	ENST00000275418	0.339	chr14:54436369-54436437	-	CNIH1	ENST00000216416	-0.0	AKAP8L
chr12:67649797-67649945	+	DYRK2	ENST00000344096	-0.378	chr2:173963761-173963883	-	SP3	ENST00000310015	0.01	AKAP8L
chr11:57789037-57789155	+	CTNND1	ENST00000399050	0.175	chr9:129929567-129929695	-	FNBP1	ENST00000446176	0.01	AKAP8L
chrX:17745456-17745539	+	SCML1	ENST00000380041	-0.763	chr4:39926775-39926861	-	PDS5A	ENST00000303538	0.01	AKAP8L
chr11:85990250-85990399	-	PICALM	ENST00000393346	0.224	chr6:82181879-82182028	-	IBTK	ENST00000306270	-0.0	AKAP8L
chr19:7150497-7150532	-	INSR	ENST00000302850	0.32	chr21:36053583-36053620	-	SETD4	ENST00000332131	0.02	AKAP8L
chr16:24793473-24793649	+	TNRC6A	ENST00000395799	0.341	chr5:176498914-176499085	+	FAF2	ENST00000261942	0.01	AKAP8L
chr10:86843406-86843510	+	BMPR1A	ENST00000480152	0.337	chr6:17513849-17513954	+	CAP2	ENST00000229922	0.01	AKAP8L
chr2:241094277-241094432	-	MTERF4	ENST00000614476	-0.348	chr11:5683986-5684139	-	TRIM5	ENST00000419850	-0.01	AKAP8L
chr17:76090329-76090397	-	EXOC7	ENST00000634349	0.16	chr2:240873978-240874062	+	AGXT	ENST00000307503	-0.0	AKAP8L
chr16:491134-491268	+	RAB11FIP3	ENST00000434585	0.272	chr17:6701004-6701126	-	SLC13A5	ENST00000433363	-0.0	AKAP8L
chr10:80356297-80356596	+	DYDC2	ENST00000372197	0.388	chr3:126067947-126068246	-	SLC41A3	ENST00000360370	0.0	AKAP8L
chr10:78037439-78037441	+	RPS24	ENST00000464716	0.138	chr20:32367727-32367729	+	ASXL1	ENST00000375687	0.01	AKAP8L
chr12:110499535-110499546	-	VPS29	ENST00000360579	0.239	chr11:12511514-12511533	+	PARVA	ENST00000334956	-0.01	AKAP8L
chr3:65375745-65375948	-	MAGI1	ENST00000483466	0.319	chr6:43587272-43587489	+	POLH	ENST00000372236	-0.01	AKAP8L
chr3:58141858-58141896	+	FLNB	ENST00000429972	0.229	chr17:81610210-81610258	-	NPLOC4	ENST00000331134	-0.0	AKAP8L
chr10:5720260-5720397	+	TASOR2	ENST00000695834	0.542	chr2:186675604-186675717	+	ITGAV	ENST00000261023	-0.01	AKAP8L
chr6:142440908-142440953	+	ADGRG6	ENST00000296932	0.238	chr2:171058151-171058197	-	TLK1	ENST00000431350	0.0	AKAP8L
chr17:61380506-61380571	+	BCAS3	ENST00000408905	0.433	chr9:128378036-128378106	+	URM1	ENST00000372853	-0.01	AKAP8L
chr20:50941105-50941209	-	DPM1	ENST00000371584	0.381	chr9:121161533-121161625	+	CNTRL	ENST00000686219	-0.01	AKAP8L
chr5:154950803-154950938	+	MRPL22	ENST00000522038	0.235	chr13:21391722-21391854	-	ZDHHC20	ENST00000400590	0.0	AKAP8L
chr10:73825321-73825347	-	CAMK2G	ENST00000700396	-0.377	chr1:15507873-15507907	-	CASP9	ENST00000333868	-0.0	AKAP8L
chr8:140948666-140948723	-	PTK2	ENST00000520045	-0.21	chr2:200329431-200329480	+	SPATS2L	ENST00000409140	-0.0	AKAP8L
chr2:241096393-241096438	-	MTERF4	ENST00000414146	-0.245	chr2:241404799-241404841	+	FARP2	ENST00000264042	-0.02	AKAP8L
