exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr13:113190872-113190975	-	PCID2	ENST00000337344	-0.129	chr19:34333704-34333801	+	GARRE1	ENST00000299505	-0.01	QKI
chr2:215392931-215393203	-	FN1	ENST00000354785	0.236	chr16:18839698-18839946	-	SMG1	ENST00000446231	-0.0	QKI
chr2:215380811-215381080	-	FN1	ENST00000354785	0.192	chr4:102633251-102633473	-	MANBA	ENST00000644159	-0.01	QKI
chr1:23779438-23779481	+	PITHD1	ENST00000246151	0.225	chr5:133992306-133992355	-	VDAC1	ENST00000265333	0.0	QKI
chr2:227352514-227352573	+	MFF	ENST00000304593	0.222	chr5:36211844-36211922	-	NADK2	ENST00000381937	0.0	QKI
chrX:50374971-50375057	-	DGKK	ENST00000611977	0.357	chr16:18788063-18788142	-	RPS15A	ENST00000322989	-0.0	QKI
chr17:31252938-31253000	+	NF1	ENST00000358273	-0.411	chr8:124327354-124327421	-	TMEM65	ENST00000297632	-0.02	QKI
chr6:144827348-144827386	+	UTRN	ENST00000367545	-0.53	chr2:39293230-39293268	-	MAP4K3	ENST00000263881	0.0	QKI
chr5:102974116-102974436	+	PAM	ENST00000438793	0.191	chr18:34988593-34988848	+	MAPRE2	ENST00000587359	-0.0	QKI
chr6:7240438-7240602	+	RREB1	ENST00000379938	-0.308	chr1:62253067-62253209	-	KANK4	ENST00000371153	0.01	QKI
chr6:5000563-5000631	-	RPP40	ENST00000380051	0.156	chr12:56744065-56744123	-	PRIM1	ENST00000338193	-0.01	QKI
chr17:82019641-82019694	-	CENPX	ENST00000392359	0.33	chr16:2528650-2528718	+	AMDHD2	ENST00000293971	-0.02	QKI
chr17:57676987-57677059	+	MSI2	ENST00000284073	0.132	chr11:117373751-117373831	+	CEP164	ENST00000278935	0.02	QKI
chr3:57925845-57925934	+	SLMAP	ENST00000671191	-0.373	chr12:71582456-71582539	+	LGR5	ENST00000266674	0.0	QKI
chr12:879573-880031	+	WNK1	ENST00000315939	0.386	chr19:5648989-5649499	+	SAFB	ENST00000588852	-0.01	QKI
chr11:61769260-61769321	+	MYRF	ENST00000278836	0.458	chr14:103712875-103712931	-	XRCC3	ENST00000555055	0.02	QKI
chr13:75809154-75809183	+	LMO7	ENST00000377534	-0.266	chr2:32175319-32175361	+	SLC30A6	ENST00000282587	0.0	QKI
chr2:101860825-101860986	+	MAP4K4	ENST00000324219	0.439	chr16:70556886-70557029	+	SF3B3	ENST00000302516	-0.0	QKI
chr2:101868029-101868037	+	MAP4K4	ENST00000324219	0.225	chr1:39299252-39299257	+	MACF1	ENST00000673706	0.01	QKI
chr14:50756492-50758630	-	NIN	ENST00000530997	-0.309	chr1:169540294-169543114	-	F5	ENST00000367797	0.01	QKI
chr14:39320928-39321056	+	MIA2	ENST00000640607	0.243	chr14:39061765-39061871	-	SEC23A	ENST00000307712	0.0	QKI
chr8:22412037-22412206	+	SLC39A14	ENST00000381237	0.212	chr16:16086824-16086991	+	ABCC1	ENST00000399410	-0.01	QKI
chr12:880721-880999	+	WNK1	ENST00000315939	0.478	chr7:152179834-152180126	-	KMT2C	ENST00000262189	-0.02	QKI
chr1:183547103-183547252	+	SMG7	ENST00000688051	0.289	chr4:73450615-73450753	+	AFP	ENST00000395792	-0.0	QKI
chr6:130878104-130878250	-	EPB41L2	ENST00000337057	-0.139	chr15:49283566-49283718	+	GALK2	ENST00000560031	-0.02	QKI
chr2:172501772-172501901	+	ITGA6	ENST00000684293	-0.245	chr5:77059616-77059743	+	AGGF1	ENST00000312916	-0.01	QKI
chr5:34813574-34813660	+	RAI14	ENST00000265109	0.477	chr6:70859329-70859416	+	SMAP1	ENST00000370452	-0.0	QKI
chr12:109945260-109945349	-	GIT2	ENST00000355312	-0.443	chr7:44840899-44841012	-	H2AZ2	ENST00000308153	-0.0	QKI
chr8:61643945-61644001	-	ASPH	ENST00000379454	0.124	chr4:68332794-68332847	-	YTHDC1	ENST00000344157	0.0	QKI
chr22:50457034-50457111	-	SBF1	ENST00000380817	-0.524	chr17:81995992-81996065	+	ASPSCR1	ENST00000306739	0.01	QKI
chr2:152679056-152679109	-	PRPF40A	ENST00000545856	-0.298	chr12:96297270-96297332	-	CDK17	ENST00000261211	-0.02	QKI
chr2:11776086-11776193	+	LPIN1	ENST00000674199	-0.296	chr9:94104275-94104385	+	PTPDC1	ENST00000620992	-0.02	QKI
chr14:104715284-104715340	+	INF2	ENST00000392634	-0.614	chr15:68211263-68211318	-	CLN6	ENST00000249806	0.01	QKI
chr7:91992158-91992211	+	AKAP9	ENST00000356239	-0.357	chr13:75604769-75604827	+	UCHL3	ENST00000377595	0.01	QKI
chr7:92042046-92042186	+	AKAP9	ENST00000356239	0.583	chr18:50917347-50917508	+	ME2	ENST00000321341	-0.01	QKI
chr9:128592983-128593042	+	SPTAN1	ENST00000372739	0.192	chr9:35677790-35677856	+	CA9	ENST00000378357	0.0	QKI
chr14:55663955-55664041	+	KTN1	ENST00000395314	0.186	chr11:95841617-95841709	-	MTMR2	ENST00000346299	0.0	QKI
chr14:55673172-55673255	+	KTN1	ENST00000395314	-0.163	chr10:73470687-73470781	-	PPP3CB	ENST00000360663	-0.0	QKI
chr20:35618087-35618130	+	SPAG4	ENST00000374273	0.203	chr2:85601435-85601482	-	TMEM150A	ENST00000334462	0.02	QKI
chr10:95414494-95414862	-	SORBS1	ENST00000371247	-0.343	chr8:11779598-11779950	+	NEIL2	ENST00000284503	-0.02	QKI
chr10:95351209-95351376	-	SORBS1	ENST00000371247	0.295	chr20:33366859-33367008	-	CDK5RAP1	ENST00000346416	0.0	QKI
chr17:78205603-78205738	+	AFMID	ENST00000409257	0.175	chr17:7229808-7229943	-	DVL2	ENST00000005340	-0.01	QKI
chr2:42261121-42261294	+	EML4	ENST00000318522	-0.174	chr2:109567815-109567976	-	SEPTIN10	ENST00000397712	-0.0	QKI
chr6:138441983-138442114	-	NHSL1	ENST00000343505	0.257	chr2:203402576-203402734	+	ABI2	ENST00000261018	0.02	QKI
chr1:178892230-178892307	+	RALGPS2	ENST00000367635	-0.38	chr14:60289806-60289914	+	PPM1A	ENST00000395076	0.01	QKI
chr10:78040204-78040225	+	RPS24	ENST00000372360	-0.138	chr10:78040201-78040225	+	RPS24	ENST00000435275	-0.01	QKI
chr17:78204656-78204741	+	AFMID	ENST00000409257	0.198	chr19:49668851-49668937	+	BCL2L12	ENST00000246784	0.02	QKI
chr1:156971697-156971816	-	ARHGEF11	ENST00000368194	0.379	chr10:73141387-73141485	-	ECD	ENST00000430082	0.0	QKI
chr1:162592732-162592782	+	UAP1	ENST00000367925	-0.417	chr9:130086420-130086476	+	GPR107	ENST00000347136	0.01	QKI
chr3:78647629-78647655	-	ROBO1	ENST00000464233	0.418	chr13:25319326-25319350	+	NUP58	ENST00000381736	-0.01	QKI
chr19:42511576-42511628	-	CEACAM1	ENST00000161559	0.478	chr2:219174146-219174207	-	CNPPD1	ENST00000360507	-0.01	QKI
chr4:15979395-15979463	-	PROM1	ENST00000447510	0.379	chr21:32743248-32743314	-	PAXBP1	ENST00000331923	-0.0	QKI
chr17:29085604-29085648	-	MYO18A	ENST00000527372	-0.282	chr17:19551424-19551468	+	SLC47A1	ENST00000270570	-0.01	QKI
chr4:82862534-82862572	-	SEC31A	ENST00000395310	0.311	chr12:109072305-109072350	+	USP30	ENST00000257548	0.02	QKI
chr4:40935077-40935139	-	APBB2	ENST00000508593	0.486	chr17:78702538-78702604	-	CYTH1	ENST00000446868	-0.0	QKI
chr1:51756320-51756358	+	OSBPL9	ENST00000428468	-0.475	chr7:140787548-140787584	-	BRAF	ENST00000646891	-0.01	QKI
chr8:140669727-140669735	-	PTK2	ENST00000696786	0.198	chr10:12170900-12170908	-	NUDT5	ENST00000491614	-0.0	QKI
chr4:82861631-82861708	-	SEC31A	ENST00000395310	0.494	chr20:35713019-35713096	-	RBM39	ENST00000253363	-0.0	QKI
chr6:85538838-85538864	-	SNX14	ENST00000314673	0.167	chr1:236230224-236230250	-	ERO1B	ENST00000354619	-0.02	QKI
chr16:28903700-28903741	+	ATP2A1	ENST00000395503	0.474	chr11:487420-487470	+	PTDSS2	ENST00000308020	-0.02	QKI
chr4:1803692-1803836	+	FGFR3	ENST00000440486	0.355	chr5:177459603-177459740	-	DBN1	ENST00000393565	0.02	QKI
chr14:73316390-73316422	-	NUMB	ENST00000555238	-0.357	chr1:63508528-63508570	-	ITGB3BP	ENST00000271002	-0.02	QKI
chr15:57252421-57252492	+	TCF12	ENST00000333725	0.427	chr8:123348187-123348273	-	ATAD2	ENST00000521903	-0.01	QKI
chr12:57605571-57605731	+	DTX3	ENST00000337737	-0.35	chr9:35749737-35749871	+	RGP1	ENST00000378078	0.02	QKI
chr6:138926401-138926481	-	REPS1	ENST00000450536	0.348	chr14:30643316-30643405	+	SCFD1	ENST00000458591	-0.0	QKI
chr9:13143466-13143564	-	MPDZ	ENST00000319217	0.429	chr3:81586092-81586190	-	GBE1	ENST00000429644	0.0	QKI
chrX:41555600-41555635	-	CASK	ENST00000378163	-0.587	chr8:86477294-86477324	-	RMDN1	ENST00000406452	-0.01	QKI
chr12:122347375-122347479	-	CLIP1	ENST00000620786	0.282	chr14:23995032-23995133	+	DHRS4L2	ENST00000335125	-0.0	QKI
chr4:55888888-55888932	+	EXOC1	ENST00000381295	0.273	chr12:32705825-32705863	+	DNM1L	ENST00000358214	0.01	QKI
chr3:58141858-58141929	+	FLNB	ENST00000295956	-0.326	chr16:3658793-3658865	-	TRAP1	ENST00000246957	0.01	QKI
chr18:79375394-79375426	+	ATP9B	ENST00000426216	0.239	chr10:122213342-122213377	+	TACC2	ENST00000369004	0.01	QKI
chrX:119625335-119625379	-	SEPTIN6	ENST00000394610	0.712	chr14:90023032-90023077	+	TDP1	ENST00000393452	-0.01	QKI
chr13:37010552-37010655	-	SUPT20H	ENST00000350612	0.258	chr4:185398937-185399028	+	ANKRD37	ENST00000335174	-0.0	QKI
chr11:63903986-63904147	+	MARK2	ENST00000402010	0.459	chr16:89531904-89532066	+	SPG7	ENST00000645818	0.01	QKI
chr5:119206834-119206896	+	DMXL1	ENST00000539542	0.194	chr12:81220013-81220076	+	ACSS3	ENST00000548058	-0.0	QKI
chr9:19336686-19336832	+	DENND4C	ENST00000434457	0.309	chrX:75069007-75069136	-	ABCB7	ENST00000373394	0.01	QKI
chr20:36173764-36173954	+	EPB41L1	ENST00000338074	0.32	chr7:158138294-158138515	-	PTPRN2	ENST00000389418	-0.01	QKI
chr10:110132305-110132400	+	ADD3	ENST00000356080	0.701	chr11:125611428-125611519	+	STT3A	ENST00000392708	-0.0	QKI
chr20:36214357-36214440	+	EPB41L1	ENST00000338074	0.365	chr20:33392142-33392242	-	CDK5RAP1	ENST00000346416	-0.01	QKI
chr3:194412199-194412288	-	ATP13A3	ENST00000645319	0.354	chr16:47664885-47664975	+	PHKB	ENST00000323584	0.0	QKI
chr4:185651784-185651828	-	SORBS2	ENST00000695409	0.338	chr17:5485151-5485216	-	DERL2	ENST00000158771	0.02	QKI
chr4:185684754-185684846	-	SORBS2	ENST00000695409	0.356	chr2:160313156-160313247	-	RBMS1	ENST00000348849	0.01	QKI
chr14:35548508-35548538	-	RALGAPA1	ENST00000680220	-0.752	chr6:131685876-131685907	+	ENPP3	ENST00000357639	0.0	QKI
chr13:97365136-97365171	+	MBNL2	ENST00000679496	0.4	chr8:73870269-73870301	-	UBE2W	ENST00000651945	0.02	QKI
chr11:96387530-96387613	-	CCDC82	ENST00000646818	-0.336	chr12:68815628-68815720	+	MDM2	ENST00000393416	0.02	QKI
chr6:56463046-56463156	-	DST	ENST00000680361	-0.454	chr9:72359418-72359521	-	ZFAND5	ENST00000376962	-0.0	QKI
chr6:56468982-56468999	-	DST	ENST00000680361	-0.761	chr3:33594951-33594968	-	CLASP2	ENST00000682230	-0.01	QKI
chr1:81986901-81987029	+	ADGRL2	ENST00000686636	0.918	chr4:44688007-44688146	+	GUF1	ENST00000281543	0.01	QKI
chr17:32366665-32366757	+	ZNF207	ENST00000394670	0.243	chr5:38954774-38954861	-	RICTOR	ENST00000357387	-0.01	QKI
chr3:124637208-124637303	+	KALRN	ENST00000682506	0.232	chr10:46027432-46027528	-	NCOA4	ENST00000578454	0.0	QKI
chr6:142383760-142383843	+	ADGRG6	ENST00000367609	0.709	chr14:30707990-30708065	+	SCFD1	ENST00000458591	0.0	QKI
chr1:45607321-45608337	+	NASP	ENST00000350030	-0.165	chr6:7579275-7580240	+	DSP	ENST00000710359	0.0	QKI
chr4:122275972-122276022	+	BLTP1	ENST00000679879	0.25	chr11:33754455-33754500	-	FBXO3	ENST00000265651	-0.01	QKI
chr6:161098278-161098427	+	MAP3K4	ENST00000392142	0.347	chr6:157928599-157928702	+	SNX9	ENST00000392185	-0.0	QKI
chr6:31639500-31639646	-	BAG6	ENST00000676615	0.174	chr1:28273358-28273508	+	SESN2	ENST00000253063	0.02	QKI
chr11:3361743-3361889	-	ZNF195	ENST00000399602	0.22	chr3:185926601-185926734	-	TRA2B	ENST00000453386	-0.0	QKI
chr9:2651415-2651498	+	VLDLR	ENST00000382100	-0.507	chr12:111937160-111937243	-	TMEM116	ENST00000552374	-0.01	QKI
chr21:25997360-25997416	-	APP	ENST00000346798	-0.225	chr3:122387464-122387515	+	FAM162A	ENST00000692876	-0.0	QKI
chr9:136445052-136445111	-	SEC16A	ENST00000684901	-0.668	chr19:4659931-4660003	-	MYDGF	ENST00000262947	-0.0	QKI
chr3:37091467-37091538	-	LRRFIP2	ENST00000336686	-0.503	chr8:47284028-47284094	+	SPIDR	ENST00000297423	0.01	QKI
chr11:20049836-20049901	+	NAV2	ENST00000349880	0.631	chr12:111455045-111455119	-	ATXN2	ENST00000542287	-0.01	QKI
chr7:158752781-158752843	-	ESYT2	ENST00000275418	0.586	chr14:54436369-54436437	-	CNIH1	ENST00000216416	0.0	QKI
chr8:143807552-143807614	-	SCRIB	ENST00000356994	0.305	chr19:38728316-38728381	+	ACTN4	ENST00000440400	0.01	QKI
chr3:37361243-37361305	+	GOLGA4	ENST00000361924	0.51	chr11:16748097-16748157	+	C11orf58	ENST00000228136	0.0	QKI
chrX:129493040-129493075	-	SMARCA1	ENST00000371121	-0.152	chr2:39333532-39333574	-	MAP4K3	ENST00000263881	-0.0	QKI
chr4:122325855-122325917	+	BLTP1	ENST00000679879	-0.317	chr2:176329370-176329426	+	MTX2	ENST00000452865	0.0	QKI
chr6:167913403-167913423	+	AFDN	ENST00000683244	-0.112	chr18:74256830-74256853	-	CYB5A	ENST00000494131	-0.0	QKI
chr11:57789037-57789155	+	CTNND1	ENST00000399050	0.299	chr3:179030880-179030999	-	ZMAT3	ENST00000311417	0.02	QKI
chr1:68482046-68482897	-	DEPDC1	ENST00000456315	0.532	chrY:12839864-12840614	+	USP9Y	ENST00000338981	-0.02	QKI
chr12:26960515-26960628	+	FGFR1OP2	ENST00000229395	-0.542	chr1:58530601-58530729	-	OMA1	ENST00000371226	-0.0	QKI
chr11:85990250-85990399	-	PICALM	ENST00000393346	0.466	chr7:124835279-124835414	-	POT1	ENST00000357628	-0.01	QKI
chr2:171712767-171712826	+	DYNC1I2	ENST00000397119	0.126	chr7:74714857-74714916	+	GTF2I	ENST00000573035	0.01	QKI
chr4:169508769-169508852	-	NEK1	ENST00000507142	-0.499	chr7:105062164-105062278	+	KMT2E	ENST00000311117	-0.01	QKI
chr20:47212642-47212725	-	ZMYND8	ENST00000471951	-0.228	chr17:75059510-75059605	+	KCTD2	ENST00000322444	0.01	QKI
chr18:10708275-10708439	-	PIEZO2	ENST00000674853	0.598	chr17:80325030-80325198	+	RNF213	ENST00000582970	-0.01	QKI
chr1:1853152-1853297	-	GNB1	ENST00000703693	0.455	chr15:68787770-68787919	-	ANP32A	ENST00000465139	0.01	QKI
chr11:85978070-85978093	-	PICALM	ENST00000532317	-0.543	chr12:387248-387274	-	KDM5A	ENST00000543507	0.01	QKI
chr12:54187819-54187905	-	SMUG1	ENST00000337581	-0.281	chr22:45336328-45336411	+	FAM118A	ENST00000441876	-0.01	QKI
chr1:161130815-161130843	-	DEDD	ENST00000490843	-0.329	chr3:179757052-179757078	+	USP13	ENST00000263966	0.02	QKI
chr10:72220054-72220379	+	ANAPC16	ENST00000621663	0.279	chr3:37025637-37026007	+	MLH1	ENST00000231790	0.01	QKI
chr16:47463882-47463993	+	PHKB	ENST00000566044	0.487	chr8:125126966-125127067	+	NSMCE2	ENST00000517315	0.0	QKI
chr2:30148245-30148305	+	YPEL5	ENST00000402003	-0.357	chr13:27449852-27449918	-	MTIF3	ENST00000381116	-0.0	QKI
chr16:491134-491268	+	RAB11FIP3	ENST00000434585	0.294	chr7:76060373-76060498	+	MDH2	ENST00000315758	0.0	QKI
chr2:62987931-62988038	+	EHBP1	ENST00000263991	0.41	chr8:78711990-78712106	+	ZC2HC1A	ENST00000519307	0.02	QKI
chr19:11232185-11232289	-	DOCK6	ENST00000587656	-0.519	chr19:5931419-5931531	-	RANBP3	ENST00000591092	0.01	QKI
chr20:36214360-36214440	+	EPB41L1	ENST00000373946	0.334	chr3:9672685-9672758	+	MTMR14	ENST00000296003	-0.0	QKI
chr4:1802914-1803064	+	FGFR3	ENST00000340107	-0.141	chr21:46154149-46154332	-	FTCD	ENST00000397746	0.0	QKI
chr5:66068877-66069020	+	ERBIN	ENST00000506030	0.933	chr8:73603726-73603863	-	STAU2	ENST00000524300	-0.01	QKI
chr11:9828126-9828221	-	SBF2	ENST00000689128	0.188	chr19:23373742-23373837	-	ZNF91	ENST00000300619	-0.01	QKI
chr12:110499535-110499546	-	VPS29	ENST00000360579	0.214	chr9:81633348-81633364	-	TLE1	ENST00000376499	-0.0	QKI
chr3:58141858-58141896	+	FLNB	ENST00000429972	-0.226	chr17:81610210-81610258	-	NPLOC4	ENST00000331134	-0.02	QKI
chr10:122428276-122428316	+	PLEKHA1	ENST00000368989	-0.401	chr6:109763937-109763982	+	FIG4	ENST00000230124	0.02	QKI
chr1:8870825-8870883	-	ENO1	ENST00000647408	-0.455	chr17:68554777-68554827	-	FAM20A	ENST00000592554	-0.0	QKI
chr1:81987260-81987341	+	ADGRL2	ENST00000674442	-0.93	chr9:154709-154795	-	ZNG1A	ENST00000356521	0.01	QKI
chr10:5720260-5720397	+	TASOR2	ENST00000695834	0.774	chr17:50750501-50750641	+	LUC7L3	ENST00000393227	-0.0	QKI
chr6:70486167-70486244	+	FAM135A	ENST00000457062	-0.675	chr13:79543618-79543682	+	NDFIP2	ENST00000487865	0.01	QKI
chr6:142440908-142440953	+	ADGRG6	ENST00000296932	0.204	chr2:171058151-171058197	-	TLK1	ENST00000431350	-0.0	QKI
chr4:185684754-185684842	-	SORBS2	ENST00000449407	0.387	chr4:165305608-165305725	+	KLHL2	ENST00000226725	0.02	QKI
chr9:121300056-121300126	+	GSN	ENST00000699558	0.313	chr7:5624056-5624125	-	RNF216	ENST00000389902	-0.02	QKI
chr17:8463320-8463354	+	NDEL1	ENST00000402554	-0.396	chrX:2960378-2960420	-	ARSL	ENST00000381134	0.01	QKI
chr17:82052375-82052459	+	GPS1	ENST00000320548	0.34	chr16:30184226-30184343	+	CORO1A	ENST00000570045	0.0	QKI
chr17:82019510-82019694	-	CENPX	ENST00000584347	0.242	chr3:49686313-49686481	-	MST1	ENST00000449682	0.0	QKI
chr2:164703104-164703220	-	COBLL1	ENST00000342193	0.154	chr6:154822276-154822409	+	SCAF8	ENST00000367178	-0.0	QKI
chr11:85990250-85990378	-	PICALM	ENST00000526033	0.423	chr8:86452559-86452679	+	WWP1	ENST00000517970	-0.0	QKI
chr11:20082592-20082600	+	NAV2	ENST00000396087	0.436	chr12:48941568-48941577	-	ARF3	ENST00000541959	-0.01	QKI
chr10:95414494-95414655	-	SORBS1	ENST00000371245	-0.238	chr8:11802759-11802931	+	FDFT1	ENST00000615631	-0.0	QKI
chr17:17180607-17180669	+	MPRIP	ENST00000341712	-0.293	chr16:88707136-88707210	+	CTU2	ENST00000453996	0.02	QKI
chr10:122428276-122428420	+	PLEKHA1	ENST00000368988	-0.252	chr2:215420673-215420801	-	FN1	ENST00000354785	-0.0	QKI
chr10:50862889-50862981	-	A1CF	ENST00000395489	0.265	chr2:113462408-113462494	+	ZNG1B	ENST00000259199	-0.0	QKI
chr11:119026603-119026688	-	SLC37A4	ENST00000545985	0.202	chr14:23565119-23565199	-	AP1G2	ENST00000397120	-0.0	QKI
chr3:33563964-33563966	-	CLASP2	ENST00000359576	-0.639	chr8:42396678-42396680	+	VDAC3	ENST00000521158	0.0	QKI
chr8:43000271-43000276	+	HOOK3	ENST00000533539	0.441	chr20:32367727-32367729	+	ASXL1	ENST00000375687	-0.02	QKI
chr5:66075102-66075230	+	ERBIN	ENST00000699009	0.263	chrX:80793622-80793772	-	BRWD3	ENST00000373275	-0.01	QKI
chr15:22916882-22917029	-	CYFIP1	ENST00000612288	0.228	chr15:90090479-90090644	-	IDH2	ENST00000330062	-0.0	QKI
chr12:131963532-131963642	+	EP400	ENST00000333577	0.308	chr15:65535721-65535834	+	HACD3	ENST00000562901	0.0	QKI
chr1:228108437-228109021	-	MRPL55	ENST00000366731	0.242	chr15:82261986-82262348	-	EFL1	ENST00000557844	-0.0	QKI
chr17:82052259-82052459	+	GPS1	ENST00000583885	0.335	chr21:46151558-46151737	-	FTCD	ENST00000397746	0.0	QKI
chr11:111918695-111919004	+	C11orf52	ENST00000529342	-0.252	chr1:28466382-28466768	+	PHACTR4	ENST00000373839	0.01	QKI
chr11:16780942-16781052	-	PLEKHA7	ENST00000636090	0.49	chr19:18137239-18137361	+	MAST3	ENST00000687212	-0.01	QKI
chr6:138926401-138926478	-	REPS1	ENST00000530255	0.486	chr1:147259837-147259918	+	CHD1L	ENST00000369258	0.0	QKI
chr16:47463899-47463993	+	PHKB	ENST00000566037	0.457	chr10:70820184-70820300	+	SGPL1	ENST00000697926	-0.02	QKI
chr2:63842059-63842204	+	UGP2	ENST00000484142	-0.216	chr13:51451025-51451174	-	INTS6	ENST00000311234	0.01	QKI
chr16:208601-208664	-	LUC7L	ENST00000443357	0.239	chr4:2894013-2894093	+	ADD1	ENST00000683351	0.0	QKI
chr12:51056150-51056245	+	LETMD1	ENST00000550814	0.277	chr9:127482733-127482813	+	LRSAM1	ENST00000676170	0.01	QKI
chr19:11229298-11229390	-	DOCK6	ENST00000585904	0.472	chr7:2656092-2656184	+	TTYH3	ENST00000258796	0.0	QKI
chr16:88657146-88657247	-	MVD	ENST00000569177	0.334	chr19:3981947-3982052	-	EEF2	ENST00000309311	0.0	QKI
