exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr2:85371440-85371562	+	ELMOD3	ENST00000409013	-0.484	chr7:100030249-100030375	+	ZKSCAN1	ENST00000324306	0.01	RBM39
chr2:85363097-85363166	+	ELMOD3	ENST00000409013	-0.522	chr10:102354370-102354444	+	GBF1	ENST00000674034	0.0	RBM39
chr3:15245526-15245671	+	CAPN7	ENST00000253693	-0.175	chr9:71717948-71718079	-	CEMIP2	ENST00000377044	-0.01	RBM39
chr8:89762829-89762982	+	RIPK2	ENST00000220751	-0.338	chr2:55568194-55568363	-	PPP4R3B	ENST00000616407	-0.01	RBM39
chr4:186276231-186276390	+	F11	ENST00000403665	0.398	chr21:33528167-33528335	-	GART	ENST00000381815	-0.02	RBM39
chr11:65046445-65046526	-	NAALADL1	ENST00000358658	0.341	chr19:6678372-6678455	-	C3	ENST00000245907	-0.0	RBM39
chr19:19878481-19878607	+	ZNF253	ENST00000589717	0.21	chr3:141995020-141995141	-	TFDP2	ENST00000489671	0.02	RBM39
chr4:73444993-73445122	+	AFP	ENST00000395792	-0.101	chr8:55743481-55743620	-	TMEM68	ENST00000434581	0.01	RBM39
chr16:3023474-3023530	-	HCFC1R1	ENST00000248089	-0.264	chr11:116830570-116830637	+	APOC3	ENST00000227667	0.0	RBM39
chr19:740352-740483	+	PALM	ENST00000338448	0.329	chr21:44813976-44814104	-	SUMO3	ENST00000332859	0.0	RBM39
chr11:90159239-90159337	+	NAALAD2	ENST00000534061	-0.351	chr11:110236099-110236191	-	RDX	ENST00000645495	-0.0	RBM39
chr16:28981901-28982056	+	SPNS1	ENST00000311008	-0.211	chr14:24099049-24099236	+	PCK2	ENST00000216780	-0.02	RBM39
chr11:73805027-73805079	+	MRPL48	ENST00000310614	-0.235	chr13:98365395-98365437	+	FARP1	ENST00000319562	-0.0	RBM39
chr3:9938015-9938106	+	CRELD1	ENST00000452070	-0.397	chr3:184316132-184316218	+	EIF4G1	ENST00000346169	-0.01	RBM39
chr1:52357001-52357126	-	CC2D1B	ENST00000284376	-0.375	chr1:161222918-161223050	-	APOA2	ENST00000367990	-0.0	RBM39
chr22:31688156-31688227	-	PRR14L	ENST00000327423	0.288	chr2:202275113-202275189	+	NOP58	ENST00000264279	0.0	RBM39
chr13:45408927-45409074	-	SLC25A30	ENST00000519676	0.189	chr1:39000972-39001106	+	AKIRIN1	ENST00000432648	0.01	RBM39
chr1:32631827-32631879	-	ZBTB8OS	ENST00000468695	-0.307	chr6:167026547-167026615	+	CEP43	ENST00000366847	0.01	RBM39
chr1:32633645-32633727	-	ZBTB8OS	ENST00000468695	-0.341	chr11:134208864-134208951	-	NCAPD3	ENST00000534548	-0.01	RBM39
chr1:32633951-32634072	-	ZBTB8OS	ENST00000468695	-0.678	chr5:146143412-146143550	-	LARS1	ENST00000394434	0.02	RBM39
chr2:100988079-100988276	+	NPAS2	ENST00000335681	-0.445	chr20:25512834-25513006	-	NINL	ENST00000278886	-0.02	RBM39
chr22:28703505-28703566	-	CHEK2	ENST00000404276	-0.134	chr2:230814049-230814114	+	CAB39	ENST00000258418	0.01	RBM39
chr21:15014344-15014466	-	NRIP1	ENST00000318948	-0.282	chr2:171117739-171117857	-	TLK1	ENST00000431350	-0.01	RBM39
chr20:420871-421031	+	RBCK1	ENST00000356286	0.322	chr19:1093904-1094078	-	POLR2E	ENST00000615234	-0.01	RBM39
chr20:50928651-50928825	-	ADNP	ENST00000621696	-0.335	chr5:62308309-62308511	+	KIF2A	ENST00000381103	-0.01	RBM39
chr20:3800743-3800865	+	CDC25B	ENST00000245960	-0.203	chr17:39716301-39716433	+	ERBB2	ENST00000269571	0.01	RBM39
chr14:23565816-23565892	-	AP1G2	ENST00000397120	-0.135	chr16:681793-681880	+	STUB1	ENST00000219548	-0.01	RBM39
chr14:89956578-89956800	+	TDP1	ENST00000335725	0.322	chr5:179699575-179699770	+	CANX	ENST00000681072	0.01	RBM39
chr14:23966283-23966417	+	DHRS4	ENST00000313250	-0.455	chr1:160352054-160352206	+	NCSTN	ENST00000294785	-0.0	RBM39
chr20:23369584-23369741	+	GZF1	ENST00000338121	-0.206	chr11:72841454-72841583	-	FCHSD2	ENST00000409418	-0.01	RBM39
chr20:2836039-2836314	-	PCED1A	ENST00000360652	-0.122	chr12:6968411-6968708	-	PHB2	ENST00000536316	-0.01	RBM39
chr21:33582165-33582246	-	DONSON	ENST00000303071	0.156	chr2:60954082-60954158	-	PUS10	ENST00000316752	-0.01	RBM39
chrX:18900670-18900699	-	PHKA2	ENST00000379942	-0.427	chr1:19149763-19149795	-	UBR4	ENST00000417040	0.01	RBM39
chr2:27774424-27774530	+	MRPL33	ENST00000296102	-0.235	chr3:47101458-47101555	-	SETD2	ENST00000409792	0.01	RBM39
chr1:156294759-156295016	-	GLMP	ENST00000362007	-0.35	chr2:27133532-27133721	-	PREB	ENST00000260643	0.0	RBM39
chr12:51053778-51053860	+	LETMD1	ENST00000262055	-0.478	chr3:184366717-184366800	+	POLR2H	ENST00000456318	-0.0	RBM39
chr8:18064457-18064531	-	ASAH1	ENST00000637790	-0.134	chr17:43177936-43177998	+	NBR1	ENST00000590996	0.0	RBM39
chr13:20589811-20589867	+	IFT88	ENST00000351808	0.302	chr14:96846095-96846164	+	VRK1	ENST00000216639	-0.01	RBM39
chr2:215380811-215381080	-	FN1	ENST00000354785	-0.278	chr12:107740946-107741260	-	PRDM4	ENST00000228437	-0.02	RBM39
chr2:208304846-208305013	+	PIKFYVE	ENST00000264380	0.315	chr7:22817412-22817548	-	TOMM7	ENST00000372879	0.01	RBM39
chr2:207740655-207740706	+	CCNYL1	ENST00000295414	-0.268	chr6:42640209-42640270	+	UBR2	ENST00000372901	-0.0	RBM39
chr2:20739971-20740205	-	LDAH	ENST00000237822	-0.276	chr2:38343268-38343512	-	ATL2	ENST00000378954	-0.01	RBM39
chr2:200439122-200439328	+	SPATS2L	ENST00000409140	0.207	chr7:37948840-37949048	+	EPDR1	ENST00000199448	0.02	RBM39
chr9:5825092-5825219	-	ERMP1	ENST00000339450	-0.455	chr3:150581618-150581746	+	EIF2A	ENST00000460851	0.02	RBM39
chr2:24793852-24793965	+	CENPO	ENST00000380834	0.426	chr10:100286097-100286213	-	BLOC1S2	ENST00000370372	0.01	RBM39
chr2:241751246-241751388	+	D2HGDH	ENST00000321264	-0.387	chr19:38717927-38718074	+	ACTN4	ENST00000252699	0.0	RBM39
chr2:230171696-230171767	-	SP110	ENST00000258381	-0.565	chr17:34996574-34996653	+	LIG3	ENST00000378526	-0.02	RBM39
chr2:227352514-227352573	+	MFF	ENST00000304593	0.338	chr6:163566721-163566795	+	QKI	ENST00000361752	-0.01	RBM39
chr2:227347226-227347384	+	MFF	ENST00000304593	0.227	chr4:42070526-42070691	+	SLC30A9	ENST00000264451	-0.02	RBM39
chr17:62035463-62035608	-	MED13	ENST00000397786	0.339	chr17:60271350-60271481	-	USP32	ENST00000300896	-0.0	RBM39
chr5:141970704-141970877	+	RNF14	ENST00000394520	0.6	chr21:32609838-32610005	-	CFAP298	ENST00000290155	-0.01	RBM39
chr17:59131281-59131367	-	SKA2	ENST00000330137	-0.2	chr20:58343718-58343799	+	RAB22A	ENST00000244040	-0.0	RBM39
chr5:113524981-113525177	+	YTHDC2	ENST00000161863	-0.293	chr12:25227234-25227412	-	KRAS	ENST00000311936	0.01	RBM39
chr6:98880553-98880624	-	FBXL4	ENST00000369244	0.326	chrX:155046509-155046584	+	FUNDC2	ENST00000369498	-0.01	RBM39
chr10:68934199-68934360	+	DDX50	ENST00000373585	-0.351	chr1:108950309-108950448	-	CLCC1	ENST00000369969	-0.01	RBM39
chr17:75892011-75892185	-	TRIM65	ENST00000269383	-0.402	chr20:62310419-62310572	-	LAMA5	ENST00000252999	-0.02	RBM39
chr10:49749726-49749816	-	OGDHL	ENST00000374103	-0.492	chr5:1330280-1330383	-	CLPTM1L	ENST00000320895	-0.0	RBM39
chr18:14124350-14124476	-	ZNF519	ENST00000590202	-0.519	chr3:183736718-183736829	+	YEATS2	ENST00000305135	-0.01	RBM39
chr6:87545616-87545699	-	RARS2	ENST00000369536	0.255	chr13:75359769-75359858	-	TBC1D4	ENST00000377636	0.01	RBM39
chr7:102397620-102397698	+	PRKRIP1	ENST00000397912	-0.229	chr7:849520-849603	+	SUN1	ENST00000429178	0.01	RBM39
chr5:102974116-102974436	+	PAM	ENST00000438793	-0.197	chr2:63933673-63934013	-	VPS54	ENST00000272322	-0.01	RBM39
chr4:99210415-99210502	-	ADH6	ENST00000394899	-0.374	chr5:146153893-146153980	-	LARS1	ENST00000394434	-0.01	RBM39
chr17:44037412-44037538	-	LSM12	ENST00000293406	-0.33	chr21:46660833-46660962	+	PRMT2	ENST00000355680	-0.01	RBM39
chrX:54960824-54960917	-	PFKFB1	ENST00000375006	-0.429	chr12:112504695-112504796	+	PTPN11	ENST00000351677	-0.0	RBM39
chr9:131195233-131195294	+	NUP214	ENST00000359428	-0.367	chr17:47599676-47599739	+	NPEPPS	ENST00000322157	-0.0	RBM39
chr9:127948071-127948225	-	EEIG1	ENST00000373095	-0.242	chr16:58043512-58043627	+	MMP15	ENST00000219271	0.01	RBM39
chr6:36136019-36136048	+	MAPK13	ENST00000211287	-0.24	chr19:7630823-7630846	+	PET100	ENST00000594797	-0.0	RBM39
chr9:131192208-131192292	+	NUP214	ENST00000359428	-0.321	chr3:133811117-133811199	+	SRPRB	ENST00000678299	-0.02	RBM39
chr5:42808151-42808366	-	SELENOP	ENST00000514985	-0.252	chr2:210437690-210437872	-	LANCL1	ENST00000450366	0.01	RBM39
chr18:68700405-68700485	-	TMX3	ENST00000299608	0.349	chr9:154709-154795	-	ZNG1A	ENST00000356521	0.01	RBM39
chr6:335114-335163	+	DUSP22	ENST00000419235	-0.305	chr19:53555845-53555908	+	ZNF331	ENST00000449416	0.01	RBM39
chr3:57865242-57865292	+	SLMAP	ENST00000671191	-0.278	chr12:62588856-62588916	+	MON2	ENST00000546600	-0.01	RBM39
chr16:90035633-90035687	+	GAS8	ENST00000268699	-0.295	chr12:6657805-6657852	-	ING4	ENST00000467678	0.01	RBM39
chr12:4607327-4607387	+	DYRK4	ENST00000543431	-0.418	chr6:37371512-37371574	+	RNF8	ENST00000373479	0.01	RBM39
chrX:48823922-48824068	+	HDAC6	ENST00000334136	-0.245	chr19:39389640-39389761	-	PAF1	ENST00000221265	0.02	RBM39
chr6:109370411-109370467	-	CD164	ENST00000310786	0.168	chr20:34470048-34470120	+	ITCH	ENST00000374864	-0.02	RBM39
chr13:75809154-75809183	+	LMO7	ENST00000377534	-0.4	chr8:80050445-80050471	-	TPD52	ENST00000518937	0.01	RBM39
chr4:52060782-52060897	+	SPATA18	ENST00000295213	-0.508	chr4:17582288-17582393	+	LAP3	ENST00000226299	-0.01	RBM39
chr3:31830040-31830231	-	OSBPL10	ENST00000396556	-0.278	chr1:91797287-91797471	-	TGFBR3	ENST00000212355	-0.02	RBM39
chr17:7108772-7108888	-	ASGR2	ENST00000691900	-0.128	chr9:128434102-128434229	+	CERCAM	ENST00000372838	-0.01	RBM39
chr9:131446401-131446642	+	PRRC2B	ENST00000683519	-0.182	chr3:58534947-58535197	-	ACOX2	ENST00000302819	-0.01	RBM39
chr5:179617989-179618060	-	HNRNPH1	ENST00000393432	-0.525	chr14:69768604-69768674	+	SRSF5	ENST00000557154	-0.0	RBM39
chr7:24863200-24863292	-	OSBPL3	ENST00000313367	0.311	chr2:241266537-241266627	-	HDLBP	ENST00000449864	0.01	RBM39
chr22:50457034-50457111	-	SBF1	ENST00000380817	-0.291	chr19:18905867-18905935	-	COPE	ENST00000600932	-0.0	RBM39
chr9:128592983-128593042	+	SPTAN1	ENST00000372739	-0.309	chr10:99811536-99811602	+	ABCC2	ENST00000647814	-0.01	RBM39
chr9:83666350-83666433	-	UBQLN1	ENST00000376395	-0.173	chr1:51825287-51825382	-	NRDC	ENST00000352171	0.02	RBM39
chr3:100311833-100311877	+	TBC1D23	ENST00000394144	-0.213	chr13:102651359-102651397	+	TPP2	ENST00000376052	-0.01	RBM39
chr10:97453799-97453846	+	ZDHHC16	ENST00000393760	-0.2	chr20:2659525-2659585	-	IDH3B	ENST00000380843	0.02	RBM39
chr12:62349221-62349307	+	USP15	ENST00000280377	0.314	chr10:27526828-27526889	+	RAB18	ENST00000356940	0.01	RBM39
chr2:233273721-233273777	+	ATG16L1	ENST00000392017	0.477	chr17:43202655-43202712	+	NBR1	ENST00000590996	-0.01	RBM39
chr10:78040204-78040225	+	RPS24	ENST00000372360	0.201	chr14:39279337-39279358	+	MIA2	ENST00000640607	-0.0	RBM39
chr17:78204656-78204741	+	AFMID	ENST00000409257	-0.346	chrX:49113853-49113938	-	GPKOW	ENST00000156109	0.01	RBM39
chr17:77307141-77307197	+	SEPTIN9	ENST00000427177	-0.151	chr17:82814840-82814934	+	TBCD	ENST00000355528	0.02	RBM39
chr1:167776064-167776166	+	MPZL1	ENST00000359523	0.251	chr3:170145423-170145521	-	PHC3	ENST00000495893	-0.02	RBM39
chr3:78647629-78647655	-	ROBO1	ENST00000464233	0.249	chr13:25319326-25319350	+	NUP58	ENST00000381736	-0.02	RBM39
chr19:42511576-42511628	-	CEACAM1	ENST00000161559	-0.17	chr10:102489063-102489138	-	ACTR1A	ENST00000369905	-0.0	RBM39
chr18:79919184-79919400	-	SLC66A2	ENST00000397778	-0.199	chr10:70323863-70324030	-	LRRC20	ENST00000446961	-0.02	RBM39
chr11:118918826-118918879	-	BCL9L	ENST00000683865	-0.4	chr7:2002065-2002121	-	MAD1L1	ENST00000265854	0.01	RBM39
chr11:3685973-3686194	-	NUP98	ENST00000324932	0.28	chr3:56732238-56732424	-	ARHGEF3	ENST00000296315	0.02	RBM39
chr8:140925661-140925749	-	PTK2	ENST00000696786	-0.229	chr6:24205002-24205102	-	DCDC2	ENST00000378454	0.0	RBM39
chr2:151468474-151468551	+	RIF1	ENST00000444746	0.376	chr3:39066548-39066630	+	WDR48	ENST00000302313	-0.01	RBM39
chr11:72012401-72012442	-	NUMA1	ENST00000393695	0.302	chr11:8713998-8714042	-	DENND2B	ENST00000313726	-0.0	RBM39
chr16:19547955-19548014	+	CCP110	ENST00000694978	-0.179	chr8:28110370-28110438	+	ELP3	ENST00000256398	-0.01	RBM39
chrX:45060022-45060156	+	KDM6A	ENST00000611820	-0.623	chr10:68338503-68338642	+	HNRNPH3	ENST00000354695	-0.01	RBM39
chr1:2389925-2389996	-	MORN1	ENST00000378531	-0.36	chr1:230713283-230713369	-	AGT	ENST00000681514	-0.0	RBM39
chr17:7327165-7327230	-	NEURL4	ENST00000399464	-0.285	chrX:48981416-48981472	-	GRIPAP1	ENST00000376423	-0.0	RBM39
chr9:35684732-35684807	-	TPM2	ENST00000645482	-0.219	chr12:6769921-6769999	+	PTMS	ENST00000309083	-0.0	RBM39
chr3:152299405-152300367	+	MBNL1	ENST00000324210	-0.112	chr1:20941491-20942330	-	EIF4G3	ENST00000602326	-0.0	RBM39
chr9:19336686-19336832	+	DENND4C	ENST00000434457	0.394	chr7:116252318-116252476	+	TES	ENST00000358204	0.01	RBM39
chr9:136410090-136410239	-	ENTR1	ENST00000357365	-0.542	chr19:4941745-4941931	+	UHRF1	ENST00000650932	0.01	RBM39
chr7:88186615-88186701	+	ADAM22	ENST00000413139	-0.465	chr6:85557976-85558060	-	SNX14	ENST00000314673	0.01	RBM39
chr1:46653817-46653867	-	ATPAF1	ENST00000574428	-0.179	chr6:159742088-159742146	+	WTAP	ENST00000621533	-0.01	RBM39
chr14:23089982-23090101	-	ACIN1	ENST00000605057	0.194	chr1:40723689-40723792	+	NFYC	ENST00000372653	0.01	RBM39
chr16:69568495-69568548	+	NFAT5	ENST00000349945	-0.623	chrY:12664640-12664686	+	USP9Y	ENST00000651177	0.02	RBM39
chr14:103692359-103692425	+	KLC1	ENST00000334553	-0.352	chr19:19001613-19001674	-	SUGP2	ENST00000452918	0.01	RBM39
chr6:31644307-31644414	-	BAG6	ENST00000676615	-0.263	chr16:28835278-28835399	+	ATXN2L	ENST00000336783	-0.0	RBM39
chr10:24494500-24494604	+	KIAA1217	ENST00000376454	0.234	chr9:130075636-130075749	+	GPR107	ENST00000347136	0.02	RBM39
chr4:109481677-109481781	+	SEC24B	ENST00000265175	-0.298	chr4:113537341-113537443	-	CAMK2D	ENST00000511664	0.02	RBM39
chr14:53051844-53051927	-	DDHD1	ENST00000673822	-0.626	chr9:107302035-107302114	+	RAD23B	ENST00000358015	-0.01	RBM39
chr8:143807552-143807614	-	SCRIB	ENST00000356994	-0.245	chr19:38728316-38728381	+	ACTN4	ENST00000440400	-0.0	RBM39
chr10:26755655-26755741	-	ABI1	ENST00000376140	0.195	chr3:100316099-100316187	+	TBC1D23	ENST00000394144	-0.01	RBM39
chr17:48057032-48057121	+	NFE2L1	ENST00000362042	-0.303	chr11:119028735-119028834	-	SLC37A4	ENST00000538950	-0.02	RBM39
chr2:235930765-235930923	+	AGAP1	ENST00000304032	-0.451	chr21:34834410-34834601	-	RUNX1	ENST00000675419	-0.01	RBM39
chr2:230389919-230390023	+	SP140L	ENST00000415673	0.153	chr17:59931622-59931722	+	RPS6KB1	ENST00000225577	0.0	RBM39
chr1:112616813-112616895	-	ST7L	ENST00000358039	0.266	chr6:17646067-17646154	-	NUP153	ENST00000262077	-0.02	RBM39
chr3:12902773-12902822	-	IQSEC1	ENST00000613206	-0.272	chr11:3006879-3006959	-	CARS1	ENST00000380525	0.01	RBM39
chr14:37227726-37227838	+	MIPOL1	ENST00000698512	-0.533	chr15:25393746-25393858	-	UBE3A	ENST00000638011	0.02	RBM39
chr3:49092397-49092456	-	QRICH1	ENST00000703871	-0.565	chr8:54062254-54062324	-	LYPLA1	ENST00000316963	0.02	RBM39
chr20:35655202-35655344	-	CPNE1	ENST00000352393	0.187	chr15:89155367-89155534	+	ABHD2	ENST00000352732	-0.02	RBM39
chr20:44478624-44478647	+	TTPAL	ENST00000372904	0.639	chr15:78939140-78939171	-	CTSH	ENST00000220166	-0.02	RBM39
chr6:63532337-63532530	+	PTP4A1	ENST00000648894	-0.51	chr16:68126448-68126610	+	NFATC3	ENST00000346183	0.01	RBM39
chr5:74637565-74637701	-	ENC1	ENST00000618628	-0.447	chr19:29820702-29820848	+	CCNE1	ENST00000262643	-0.01	RBM39
chr3:52558249-52558413	-	PBRM1	ENST00000296302	-0.314	chr7:139417538-139417729	+	FMC1-LUC7L2	ENST00000541515	-0.0	RBM39
chr2:62987931-62988038	+	EHBP1	ENST00000263991	-0.182	chr6:135042001-135042126	-	HBS1L	ENST00000367837	-0.02	RBM39
chr4:143457680-143457769	+	GAB1	ENST00000262995	-0.217	chr4:150872663-150872755	-	LRBA	ENST00000651943	0.01	RBM39
chr4:151144220-151144288	-	SH3D19	ENST00000652233	0.376	chr22:40835803-40835887	-	ST13	ENST00000216218	-0.0	RBM39
chr12:114679913-114679972	-	TBX3	ENST00000257566	-0.325	chr20:34073563-34073635	+	RALY	ENST00000246194	0.0	RBM39
chr12:57538519-57538524	-	DCTN2	ENST00000543672	0.127	chr19:17217453-17217462	+	USE1	ENST00000263897	0.02	RBM39
chr2:44359497-44360038	-	PREPL	ENST00000409936	0.285	chr14:92797408-92797981	+	GOLGA5	ENST00000163416	-0.0	RBM39
chr2:44359497-44359750	-	PREPL	ENST00000410081	0.281	chr2:63981646-63981887	-	VPS54	ENST00000272322	-0.01	RBM39
chr2:36560785-36560865	-	FEZ2	ENST00000379245	0.249	chr7:141633901-141633980	+	AGK	ENST00000649286	-0.0	RBM39
chr5:135350823-135350913	-	MACROH2A1	ENST00000312469	0.282	chr12:56291220-56291306	-	CS	ENST00000542324	0.0	RBM39
chr14:21023986-21024096	-	NDRG2	ENST00000555158	-0.177	chr1:11965480-11965593	+	PLOD1	ENST00000196061	-0.0	RBM39
chr1:24663183-24663224	+	SRRM1	ENST00000705682	-0.199	chr5:126582105-126582149	-	ALDH7A1	ENST00000636879	-0.01	RBM39
chr6:154860738-154860998	+	TIAM2	ENST00000461783	0.377	chr6:143712016-143712183	+	PHACTR2	ENST00000440869	-0.01	RBM39
chr17:61388618-61388708	+	BCAS3	ENST00000589222	0.458	chr9:124321459-124321569	+	NEK6	ENST00000320246	0.0	RBM39
chr6:3264209-3264325	+	PSMG4	ENST00000419065	-0.397	chr11:72757767-72757884	-	STARD10	ENST00000334805	-0.02	RBM39
chr2:164727106-164727144	-	COBLL1	ENST00000629362	0.15	chr3:150565191-150565226	+	EIF2A	ENST00000482093	-0.01	RBM39
chr1:32633951-32634110	-	ZBTB8OS	ENST00000465588	-0.379	chr1:108950309-108950438	-	CLCC1	ENST00000675654	-0.01	RBM39
chr7:75881365-75881486	+	RHBDD2	ENST00000318622	-0.396	chr2:241253393-241253497	-	HDLBP	ENST00000310931	-0.0	RBM39
chr20:56472326-56472415	+	RTF2	ENST00000023939	0.27	chr15:75524209-75524298	-	PTPN9	ENST00000618819	-0.01	RBM39
chr1:112616813-112616844	-	ST7L	ENST00000490067	0.645	chr2:55660157-55660193	-	PNPT1	ENST00000447944	0.01	RBM39
chr4:146256826-146256936	-	SLC10A7	ENST00000507030	-0.431	chr2:229808252-229808369	-	TRIP12	ENST00000675903	-0.01	RBM39
chr3:58131927-58132019	+	FLNB	ENST00000490882	-0.132	chr3:129267024-129267099	+	COPG1	ENST00000314797	0.0	RBM39
chr2:46588075-46588179	-	PIGF	ENST00000306465	-0.182	chr14:30643316-30643405	+	SCFD1	ENST00000458591	0.01	RBM39
chr11:85990250-85990378	-	PICALM	ENST00000526033	-0.257	chr7:35890668-35890793	+	SEPTIN7	ENST00000350320	-0.0	RBM39
chr14:23071125-23071186	-	ACIN1	ENST00000357481	0.303	chr10:125816177-125816260	-	UROS	ENST00000368797	0.01	RBM39
chr10:95414494-95414655	-	SORBS1	ENST00000371245	-0.236	chr8:11802759-11802931	+	FDFT1	ENST00000615631	0.01	RBM39
chr16:28836326-28836490	+	ATXN2L	ENST00000395547	-0.818	chr19:11507702-11507850	-	ECSIT	ENST00000270517	-0.01	RBM39
chr14:60250380-60250481	+	PPM1A	ENST00000325658	-0.368	chr3:167734214-167734350	-	PDCD10	ENST00000392750	0.01	RBM39
chr10:50862889-50862981	-	A1CF	ENST00000395489	-0.375	chr3:154288866-154288964	-	DHX36	ENST00000496811	-0.02	RBM39
chr17:67886128-67886316	+	BPTF	ENST00000582467	-0.445	chr15:42456958-42457158	-	ZNF106	ENST00000564754	0.01	RBM39
chr14:20693547-20693650	+	ENSG00000259171	ENST00000553909	0.22	chr22:31950308-31950422	+	YWHAH	ENST00000397492	-0.0	RBM39
chr13:77129156-77129230	-	MYCBP2	ENST00000682321	-0.628	chr8:17885492-17885571	-	FGL1	ENST00000427924	-0.0	RBM39
chr20:37173995-37174116	-	MROH8	ENST00000343811	-0.708	chr12:122218266-122218397	-	DIABLO	ENST00000464942	0.01	RBM39
chr8:18064457-18064471	-	ASAH1	ENST00000636577	-0.532	chr17:59687001-59687021	+	CLTC	ENST00000472651	-0.01	RBM39
chr8:18064457-18064468	-	ASAH1	ENST00000637528	-0.619	chr18:58714083-58714109	+	MALT1	ENST00000649217	0.02	RBM39
chr8:18064457-18064474	-	ASAH1	ENST00000636171	-0.317	chr14:55646973-55647007	+	KTN1	ENST00000395314	-0.0	RBM39
chr7:135363854-135363936	-	CNOT4	ENST00000707062	0.313	chrX:133700617-133700709	-	GPC3	ENST00000692084	0.0	RBM39
chr2:161161285-161161412	+	TANK	ENST00000402568	-0.322	chr12:102061248-102061346	-	WASHC3	ENST00000240079	-0.01	RBM39
chr11:62876787-62876879	+	SLC3A2	ENST00000538084	-0.197	chr10:7713181-7713285	+	ITIH2	ENST00000358415	0.0	RBM39
chr4:182915881-182915888	-	DCTD	ENST00000512766	0.273	chr10:12170900-12170908	-	NUDT5	ENST00000491614	-0.01	RBM39
chr4:82830937-82830975	-	SEC31A	ENST00000503937	0.235	chr2:227550059-227550106	+	AGFG1	ENST00000458212	0.0	RBM39
chrX:103684681-103684729	-	MORF4L2	ENST00000442614	-0.245	chr4:121677894-121677950	-	ANXA5	ENST00000296511	-0.0	RBM39
chr1:53947862-53947981	+	LRRC42	ENST00000371368	-0.587	chr10:119146236-119146353	-	SFXN4	ENST00000355697	0.01	RBM39
chr17:50751297-50751362	+	LUC7L3	ENST00000503728	0.389	chr5:179706258-179706331	+	CANX	ENST00000247461	0.0	RBM39
chr20:49158437-49158497	-	STAU1	ENST00000456866	0.456	chr11:47634672-47634734	-	MTCH2	ENST00000302503	0.01	RBM39
chr17:79000100-79000270	-	CANT1	ENST00000586916	-0.728	chr16:67444528-67444706	-	ATP6V0D1	ENST00000290949	0.02	RBM39
chr20:62154281-62154465	+	SS18L1	ENST00000450482	-0.306	chr2:218284039-218284266	-	TMBIM1	ENST00000420341	0.0	RBM39
chr12:57107659-57107743	-	STAT6	ENST00000556259	-0.572	chr1:161222918-161222994	-	APOA2	ENST00000468465	-0.01	RBM39
chr19:11196050-11196227	-	KANK2	ENST00000592903	-0.556	chr17:4946628-4946820	-	PFN1	ENST00000225655	-0.0	RBM39
chr19:17228803-17228915	+	OCEL1	ENST00000595573	-0.284	chr17:63830809-63830935	+	PSMC5	ENST00000310144	-0.0	RBM39
