exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr12:123203250-123203375	-	MPHOSPH9	ENST00000606320	-0.377	chr10:12149595-12149726	+	SEC61A2	ENST00000298428	0.02	HNRNPC
chr12:125136662-125136864	+	AACS	ENST00000316519	-0.242	chr11:68416328-68416527	+	LRP5	ENST00000294304	-0.0	HNRNPC
chr15:99245389-99245510	-	TTC23	ENST00000394132	0.487	chr7:16685905-16686040	+	BZW2	ENST00000258761	-0.01	HNRNPC
chr3:132699353-132699450	-	NPHP3	ENST00000337331	0.522	chr2:86117055-86117159	+	PTCD3	ENST00000254630	-0.0	HNRNPC
chr3:132696731-132696813	-	NPHP3	ENST00000337331	0.581	chr2:186665126-186665218	+	ITGAV	ENST00000261023	0.0	HNRNPC
chr1:150504632-150504733	+	TARS2	ENST00000369064	-0.335	chr2:27368025-27368139	-	EIF2B4	ENST00000347454	-0.01	HNRNPC
chr8:86398572-86398638	+	WWP1	ENST00000517970	-0.27	chr4:169561480-169561554	-	NEK1	ENST00000507142	-0.0	HNRNPC
chr4:39462196-39462289	+	LIAS	ENST00000640888	-0.405	chr3:56662385-56662490	-	TASOR	ENST00000683822	0.02	HNRNPC
chr19:39458294-39458305	+	SUPT5H	ENST00000432763	-0.325	chr1:160999396-160999408	-	F11R	ENST00000368026	-0.0	HNRNPC
chr4:174297966-174298062	+	CEP44	ENST00000503780	0.454	chrX:43711872-43711976	+	MAOA	ENST00000338702	-0.01	HNRNPC
chr4:83458346-83458429	+	MRPS18C	ENST00000295491	-0.223	chr9:26886104-26886188	-	CAAP1	ENST00000333916	-0.02	HNRNPC
chr9:108999067-108999256	-	CTNNAL1	ENST00000325551	-0.124	chr7:155700773-155700944	+	RBM33	ENST00000401878	0.01	HNRNPC
chr4:75918761-75918789	-	NAAA	ENST00000286733	-0.476	chr6:28907236-28907262	-	TRIM27	ENST00000377199	-0.0	HNRNPC
chr19:16654035-16654125	-	SMIM7	ENST00000487416	-0.184	chr5:179847978-179848066	-	MRNIP	ENST00000292586	-0.02	HNRNPC
chr19:19202470-19202575	-	NR2C2AP	ENST00000331552	-0.284	chr17:44934507-44934617	-	KIF18B	ENST00000593135	-0.01	HNRNPC
chr19:34219391-34219573	+	LSM14A	ENST00000544216	-0.158	chr4:39510661-39510861	-	UGDH	ENST00000316423	-0.02	HNRNPC
chr11:57497753-57497845	-	SLC43A1	ENST00000278426	0.153	chr6:36682640-36682730	+	CDKN1A	ENST00000373711	0.01	HNRNPC
chr11:8912453-8912533	+	AKIP1	ENST00000309377	-0.589	chr7:849520-849603	+	SUN1	ENST00000429178	0.01	HNRNPC
chr19:55342215-55342380	+	KMT5C	ENST00000255613	-0.568	chr11:68044132-68044344	+	TCIRG1	ENST00000265686	-0.02	HNRNPC
chr3:52805808-52805840	+	ITIH3	ENST00000449956	-0.304	chr8:23027722-23027753	-	TNFRSF10B	ENST00000276431	0.0	HNRNPC
chr11:850288-850367	+	TSPAN4	ENST00000397397	-0.18	chr19:33396090-33396155	-	PEPD	ENST00000588328	0.02	HNRNPC
chr3:53819532-53819674	-	CHDH	ENST00000315251	-0.113	chr17:75488759-75488910	+	TMEM94	ENST00000314256	-0.01	HNRNPC
chr16:29993906-29994843	-	HIRIP3	ENST00000279392	-0.279	chr5:132823850-132824419	-	SHROOM1	ENST00000378679	-0.01	HNRNPC
chr11:90159239-90159337	+	NAALAD2	ENST00000534061	-0.454	chr13:26218511-26218606	-	RNF6	ENST00000381588	-0.02	HNRNPC
chr3:50110379-50110463	+	RBM5	ENST00000347869	-0.152	chr1:39571607-39571705	-	PABPC4	ENST00000474378	0.0	HNRNPC
chr7:124829254-124829342	-	POT1	ENST00000357628	-0.315	chr2:127498140-127498237	-	IWS1	ENST00000295321	0.01	HNRNPC
chr19:4446283-4446413	-	UBXN6	ENST00000301281	-0.303	chr8:144264714-144264831	-	BOP1	ENST00000569669	-0.02	HNRNPC
chr11:66643450-66644140	+	RBM4	ENST00000310092	-0.174	chr10:5906037-5906632	+	FBH1	ENST00000362091	-0.01	HNRNPC
chr22:46343262-46343368	+	TRMU	ENST00000645190	0.336	chr15:60390213-60390317	-	ANXA2	ENST00000396024	0.0	HNRNPC
chr22:50250427-50250523	-	HDAC10	ENST00000216271	-0.413	chr19:45816482-45816577	-	SYMPK	ENST00000245934	-0.02	HNRNPC
chr7:99498716-99498842	-	ZNF394	ENST00000337673	0.497	chr8:140674298-140674404	-	PTK2	ENST00000696786	-0.0	HNRNPC
chr22:37624969-37625076	+	GGA1	ENST00000343632	-0.419	chr16:3672700-3672820	-	TRAP1	ENST00000246957	-0.01	HNRNPC
chr13:51958311-51958544	-	ATP7B	ENST00000242839	-0.245	chr3:39410754-39410999	+	RPSA	ENST00000301821	-0.0	HNRNPC
chr2:147975902-147975975	-	ORC4	ENST00000392857	-0.201	chr6:131847776-131847848	+	ENPP1	ENST00000647893	-0.01	HNRNPC
chr14:103498502-103498528	+	MARK3	ENST00000429436	0.328	chr10:7796121-7796155	+	ATP5F1C	ENST00000356708	0.0	HNRNPC
chr1:44352850-44352925	-	ERI3	ENST00000372257	0.32	chr3:11364659-11364734	+	ATG7	ENST00000693202	0.02	HNRNPC
chr2:112485917-112485995	+	TTL	ENST00000233336	-0.204	chr9:124908377-124908472	-	GOLGA1	ENST00000373555	-0.01	HNRNPC
chr2:11457179-11457233	-	E2F6	ENST00000381525	0.254	chr8:27765204-27765251	-	CCDC25	ENST00000356537	-0.0	HNRNPC
chr14:50112615-50112719	-	VCPKMT	ENST00000395860	-0.397	chr6:151454548-151454653	+	ARMT1	ENST00000367294	0.0	HNRNPC
chr20:409881-410025	+	RBCK1	ENST00000356286	-0.18	chr20:45855159-45855292	-	ACOT8	ENST00000217455	-0.02	HNRNPC
chr14:74299548-74299675	-	ABCD4	ENST00000356924	-0.274	chr2:241238649-241238787	-	HDLBP	ENST00000310931	-0.01	HNRNPC
chr14:67301972-67302118	+	PALS1	ENST00000261681	-0.444	chr4:70202756-70202917	+	ODAM	ENST00000683306	-0.0	HNRNPC
chr20:32429901-32430053	+	ASXL1	ENST00000375687	0.394	chr11:125102132-125102317	-	TMEM218	ENST00000682305	0.02	HNRNPC
chr8:129879389-129879471	-	CYRIB	ENST00000694912	0.207	chr12:69784720-69784815	+	RAB3IP	ENST00000247833	-0.02	HNRNPC
chr22:19475068-19475100	-	UFD1	ENST00000263202	0.243	chr11:61438295-61438342	+	SDHAF2	ENST00000537782	0.01	HNRNPC
chr14:23566562-23566686	-	AP1G2	ENST00000397120	-0.153	chr6:33195907-33196036	-	RXRB	ENST00000374680	-0.02	HNRNPC
chr14:23639179-23639356	+	DHRS2	ENST00000250383	0.245	chr17:4890951-4891124	+	MINK1	ENST00000355280	-0.02	HNRNPC
chr20:289559-289676	-	C20orf96	ENST00000360321	-0.263	chr6:52516006-52516122	-	TRAM2	ENST00000182527	-0.01	HNRNPC
chr21:33583488-33583666	-	DONSON	ENST00000303071	-0.214	chr5:71502599-71502791	+	BDP1	ENST00000358731	0.02	HNRNPC
chr21:46636439-46636547	+	PRMT2	ENST00000355680	0.211	chr12:43805524-43805637	-	TWF1	ENST00000546662	-0.0	HNRNPC
chr21:46196202-46196267	-	LSS	ENST00000397728	-0.184	chr15:74854581-74854649	-	SCAMP2	ENST00000268099	0.01	HNRNPC
chr14:34529358-34529475	-	EAPP	ENST00000250454	-0.101	chr1:15638307-15638434	+	DDI2	ENST00000480945	0.0	HNRNPC
chr1:183806375-183806485	+	RGL1	ENST00000360851	-0.429	chr11:111836165-111836294	-	ALG9	ENST00000616540	-0.01	HNRNPC
chr15:64376743-64376905	-	PCLAF	ENST00000300035	-0.161	chr18:12506477-12506641	-	SPIRE1	ENST00000409402	0.02	HNRNPC
chr2:27774424-27774530	+	MRPL33	ENST00000296102	0.159	chr3:47101458-47101555	-	SETD2	ENST00000409792	0.01	HNRNPC
chr1:204537430-204537497	+	MDM4	ENST00000367182	0.368	chr11:126261425-126261484	+	FAM118B	ENST00000533050	-0.0	HNRNPC
chr8:22591551-22591668	+	PDLIM2	ENST00000409417	-0.243	chr10:80170800-80170915	-	ANXA11	ENST00000422982	-0.01	HNRNPC
chr2:27506788-27506885	+	GCKR	ENST00000264717	-0.608	chr2:74490656-74490739	+	TTC31	ENST00000233623	-0.02	HNRNPC
chr2:73957125-73957240	+	DGUOK	ENST00000264093	-0.199	chr16:70324585-70324687	+	DDX19B	ENST00000288071	-0.01	HNRNPC
chr1:156294759-156295016	-	GLMP	ENST00000362007	-0.161	chr6:30914810-30915037	+	VARS2	ENST00000676266	-0.01	HNRNPC
chr1:156382068-156382201	+	RHBG	ENST00000537040	0.334	chr6:29944500-29944634	+	HLA-A	ENST00000706898	0.02	HNRNPC
chr15:75339702-75339878	+	COMMD4	ENST00000267935	-0.225	chr19:39473963-39474121	+	SUPT5H	ENST00000432763	-0.0	HNRNPC
chr12:51055835-51056021	+	LETMD1	ENST00000262055	-0.158	chr5:138198605-138198782	-	CDC23	ENST00000394886	0.01	HNRNPC
chr12:51052092-51052207	+	LETMD1	ENST00000262055	-0.383	chr10:63598024-63598144	+	REEP3	ENST00000373758	0.01	HNRNPC
chr2:74525493-74525748	-	DQX1	ENST00000404568	-0.292	chr1:35563202-35563426	+	NCDN	ENST00000373243	-0.02	HNRNPC
chr12:51053778-51053860	+	LETMD1	ENST00000262055	0.256	chr3:184366717-184366800	+	POLR2H	ENST00000456318	-0.01	HNRNPC
chr7:66086744-66086821	+	ASL	ENST00000304874	-0.286	chr19:38816284-38816355	-	ECH1	ENST00000221418	0.01	HNRNPC
chr2:61073458-61073551	+	SANBR	ENST00000402291	-0.415	chr14:35314361-35314455	+	PSMA6	ENST00000261479	-0.0	HNRNPC
chr1:160283530-160283639	-	PEX19	ENST00000368072	-0.164	chr7:56074114-56074218	+	SUMF2	ENST00000451338	0.02	HNRNPC
chr12:53118890-53118935	+	SOAT2	ENST00000301466	-0.231	chr11:64767192-64767246	-	SF1	ENST00000486867	-0.01	HNRNPC
chr12:53171326-53171441	-	CSAD	ENST00000444623	-0.559	chr11:213299-213418	+	RIC8A	ENST00000526104	-0.01	HNRNPC
chr15:74897011-74897219	+	MPI	ENST00000352410	-0.333	chr10:77829355-77829530	-	DLG5	ENST00000372391	-0.02	HNRNPC
chr15:58890281-58890461	-	SLTM	ENST00000380516	-0.235	chr2:39288121-39288280	-	MAP4K3	ENST00000263881	-0.0	HNRNPC
chr2:215392931-215393203	-	FN1	ENST00000354785	0.124	chr16:18839698-18839946	-	SMG1	ENST00000446231	0.01	HNRNPC
chr2:215380811-215381080	-	FN1	ENST00000354785	-0.364	chr18:12358670-12358943	-	AFG3L2	ENST00000269143	-0.01	HNRNPC
chr13:23659050-23659214	+	TNFRSF19	ENST00000248484	0.193	chrX:18954254-18954412	-	PHKA2	ENST00000379942	-0.01	HNRNPC
chr2:200860125-200860215	-	CLK1	ENST00000321356	0.269	chr4:154546123-154546213	-	PLRG1	ENST00000499023	0.0	HNRNPC
chr7:90355086-90355230	+	GTPBP10	ENST00000222511	0.268	chrX:115610803-115610921	+	PLS3	ENST00000289290	-0.0	HNRNPC
chr12:96003838-96003920	-	LTA4H	ENST00000228740	-0.249	chr2:197495294-197495376	-	HSPD1	ENST00000388968	-0.0	HNRNPC
chr2:24079444-24079640	-	TP53I3	ENST00000238721	-0.181	chr1:150627398-150627592	-	ENSA	ENST00000356527	-0.0	HNRNPC
chr2:241324216-241324241	+	SEPTIN2	ENST00000391971	-0.286	chr16:69459093-69459121	+	CYB5B	ENST00000307892	-0.0	HNRNPC
chr2:241751246-241751388	+	D2HGDH	ENST00000321264	-0.331	chr19:38717927-38718074	+	ACTN4	ENST00000252699	-0.01	HNRNPC
chr1:206599463-206599612	-	EIF2D	ENST00000271764	-0.276	chr1:248856288-248856422	-	ZNF692	ENST00000306601	-0.02	HNRNPC
chr1:206599733-206599836	-	EIF2D	ENST00000271764	-0.244	chr11:62796460-62796567	-	NXF1	ENST00000294172	0.01	HNRNPC
chr2:219247113-219247246	+	STK16	ENST00000396738	-0.278	chr20:34921006-34921139	+	ACSS2	ENST00000360596	-0.02	HNRNPC
chr17:63707247-63707418	-	STRADA	ENST00000336174	-0.266	chr20:32157794-32157969	+	TM9SF4	ENST00000398022	-0.01	HNRNPC
chr9:127808558-127808705	+	FPGS	ENST00000373247	-0.318	chr17:76385985-76386137	+	SPHK1	ENST00000592299	-0.01	HNRNPC
chr17:65536869-65537063	-	AXIN2	ENST00000307078	-0.287	chr6:32170425-32170600	-	AGPAT1	ENST00000375107	0.0	HNRNPC
chr17:59001598-59001714	-	TRIM37	ENST00000262294	-0.209	chr2:20297553-20297678	-	PUM2	ENST00000361078	-0.01	HNRNPC
chr5:7873373-7873526	+	MTRR	ENST00000440940	-0.306	chr11:93809717-93809876	+	MED17	ENST00000251871	0.01	HNRNPC
chr16:88611268-88611536	+	ZC3H18	ENST00000301011	-0.318	chr7:74099032-74099238	+	LIMK1	ENST00000336180	-0.01	HNRNPC
chr6:30622832-30622898	+	MRPS18B	ENST00000259873	-0.116	chr20:36684413-36684475	-	NDRG3	ENST00000349004	-0.01	HNRNPC
chr17:42811655-42811797	-	BECN1	ENST00000590099	-0.137	chr1:19101520-19101641	-	UBR4	ENST00000375254	-0.01	HNRNPC
chr17:39745913-39746000	+	GRB7	ENST00000309156	-0.364	chr19:33387655-33387744	-	PEPD	ENST00000651901	0.01	HNRNPC
chr5:138159555-138159599	-	BRD8	ENST00000254900	-0.262	chr10:97667061-97667120	+	ENSG00000249967	ENST00000370649	0.01	HNRNPC
chr6:122801310-122801406	+	SMPDL3A	ENST00000368440	-0.413	chr7:122081500-122081595	-	AASS	ENST00000417368	0.02	HNRNPC
chr5:140496520-140497278	+	ANKHD1	ENST00000360839	-0.217	chr9:85632662-85633374	-	AGTPBP1	ENST00000357081	0.02	HNRNPC
chr6:152130720-152130778	-	SYNE1	ENST00000367255	-0.327	chr12:890453-890513	+	WNK1	ENST00000315939	-0.02	HNRNPC
chr5:176359481-176359567	-	KIAA1191	ENST00000298569	-0.229	chr14:50920541-50920623	-	PYGL	ENST00000216392	-0.0	HNRNPC
chr17:4056216-4056345	-	ZZEF1	ENST00000381638	-0.257	chr2:241266794-241266906	-	HDLBP	ENST00000310931	-0.0	HNRNPC
chr10:14842134-14842846	+	MSANTD7	ENST00000640019	-0.558	chr10:46010223-46011206	-	NCOA4	ENST00000581486	-0.0	HNRNPC
chr17:19571478-19571572	+	SLC47A1	ENST00000270570	-0.22	chr11:46754888-46754983	-	CKAP5	ENST00000527333	-0.01	HNRNPC
chr6:85490508-85490657	+	NT5E	ENST00000257770	-0.135	chr1:155762190-155762374	-	GON4L	ENST00000368331	0.0	HNRNPC
chr10:100509316-100509511	-	SEC31B	ENST00000370345	-0.2	chr22:29825622-29825780	-	ASCC2	ENST00000307790	-0.02	HNRNPC
chr4:99210082-99210298	-	ADH6	ENST00000394899	-0.15	chr3:136422410-136422613	-	STAG1	ENST00000383202	-0.02	HNRNPC
chr9:133465322-133465447	+	CACFD1	ENST00000316948	-0.303	chr7:857828-857957	+	SUN1	ENST00000401592	0.01	HNRNPC
chr5:177371475-177371589	+	RGS14	ENST00000408923	-0.253	chr17:44349625-44349751	+	GRN	ENST00000587387	-0.0	HNRNPC
chr9:128940599-128940715	+	PHYHD1	ENST00000372592	-0.368	chr12:49564481-49564590	-	MCRS1	ENST00000343810	-0.01	HNRNPC
chr9:128937757-128937778	+	PHYHD1	ENST00000372592	0.25	chr2:27316159-27316186	-	MPV17	ENST00000428910	0.01	HNRNPC
chr9:128940369-128940497	+	PHYHD1	ENST00000372592	-0.328	chr17:81855453-81855586	-	P4HB	ENST00000331483	-0.0	HNRNPC
chr6:63646527-63646795	+	PHF3	ENST00000262043	0.297	chr9:6433914-6434173	+	UHRF2	ENST00000276893	0.02	HNRNPC
chr10:102729319-102729394	+	SFXN2	ENST00000369893	-0.426	chr16:56658675-56658740	+	MT1F	ENST00000334350	-0.01	HNRNPC
chr17:45468209-45468593	-	PLEKHM1	ENST00000430334	-0.261	chr1:54871350-54871613	-	DHCR24	ENST00000371269	-0.0	HNRNPC
chr9:136791711-136791777	+	TMEM141	ENST00000290079	-0.198	chr19:1987166-1987253	-	BTBD2	ENST00000255608	-0.0	HNRNPC
chr6:31944980-31945029	+	C2	ENST00000299367	-0.11	chr19:6684775-6684834	-	C3	ENST00000245907	-0.0	HNRNPC
chr17:57676987-57677059	+	MSI2	ENST00000284073	-0.169	chr16:15044334-15044407	-	NTAN1	ENST00000287706	-0.0	HNRNPC
chr6:31961196-31961386	+	SKIC2	ENST00000375394	-0.161	chr9:35093030-35093209	-	PIGO	ENST00000378617	0.0	HNRNPC
chr10:98431131-98431291	-	HPS1	ENST00000361490	0.445	chr7:100553347-100553500	+	AGFG2	ENST00000300176	-0.0	HNRNPC
chr10:97468966-97469104	-	MMS19	ENST00000438925	-0.174	chr1:20653627-20653774	-	DDOST	ENST00000602624	0.0	HNRNPC
chr17:4718261-4718345	+	ARRB2	ENST00000269260	-0.184	chr1:46193564-46193639	-	POMGNT1	ENST00000371984	0.0	HNRNPC
chr17:43191372-43191581	+	NBR1	ENST00000590996	-0.142	chr1:155925632-155925843	-	KHDC4	ENST00000368321	-0.02	HNRNPC
chr5:75355056-75355214	+	HMGCR	ENST00000287936	-0.106	chr10:110602474-110602665	+	SMC3	ENST00000361804	-0.01	HNRNPC
chr18:62162253-62162329	-	PIGN	ENST00000640252	0.421	chrX:20194189-20194268	-	RPS6KA3	ENST00000379565	-0.01	HNRNPC
chr6:41068841-41068953	-	OARD1	ENST00000424266	-0.16	chr10:89008889-89008997	+	FAS	ENST00000652046	-0.01	HNRNPC
chr16:87902425-87902520	-	CA5A	ENST00000649794	-0.291	chr1:10418826-10418925	+	PGD	ENST00000270776	0.0	HNRNPC
chr17:81893552-81893614	+	ANAPC11	ENST00000344877	0.193	chr2:97661882-97661946	-	ACTR1B	ENST00000289228	-0.01	HNRNPC
chr6:33298455-33298651	-	RGL2	ENST00000497454	-0.383	chr21:46138508-46138646	-	FTCD	ENST00000397746	-0.01	HNRNPC
chr10:120890716-120890887	+	WDR11	ENST00000263461	-0.19	chr1:150082716-150082883	+	VPS45	ENST00000644510	-0.02	HNRNPC
chr9:136799713-136799790	+	CCDC183	ENST00000338005	-0.576	chr17:82050662-82050764	-	RFNG	ENST00000310496	-0.02	HNRNPC
chr7:134993493-134993678	+	AGBL3	ENST00000436302	-0.345	chr6:44429713-44429910	+	CDC5L	ENST00000371477	-0.01	HNRNPC
chr16:30001414-30001530	+	INO80E	ENST00000563197	-0.215	chr2:241668540-241668685	+	ATG4B	ENST00000404914	-0.02	HNRNPC
chr5:6622016-6622100	-	NSUN2	ENST00000264670	-0.161	chrX:77855501-77855590	-	MAGT1	ENST00000618282	-0.01	HNRNPC
chrX:31177932-31177970	-	DMD	ENST00000357033	0.539	chr2:182732499-182732542	+	DNAJC10	ENST00000264065	0.0	HNRNPC
chr3:10067209-10067317	+	FANCD2	ENST00000675286	-0.165	chr6:160034419-160034522	+	IGF2R	ENST00000356956	-0.01	HNRNPC
chr3:10064356-10064429	+	FANCD2	ENST00000675286	-0.246	chr10:97477347-97477416	-	MMS19	ENST00000438925	-0.01	HNRNPC
chr5:154950821-154950938	+	MRPL22	ENST00000523037	-0.245	chr7:23117834-23117964	+	KLHL7	ENST00000410047	-0.02	HNRNPC
chr3:130979249-130979419	+	ATP2C1	ENST00000510168	-0.336	chr13:42317528-42317688	+	AKAP11	ENST00000025301	-0.01	HNRNPC
chr8:10820193-10820269	-	PINX1	ENST00000314787	-0.439	chr15:76274412-76274494	-	ETFA	ENST00000557943	-0.01	HNRNPC
chr9:128187863-128187934	-	CIZ1	ENST00000372938	0.426	chr2:119370740-119370802	+	DBI	ENST00000355857	-0.0	HNRNPC
chr13:75809154-75809183	+	LMO7	ENST00000377534	0.332	chr1:207785656-207785682	+	CD46	ENST00000695782	-0.01	HNRNPC
chr2:101860825-101860986	+	MAP4K4	ENST00000324219	-0.249	chr20:46386124-46386275	-	ELMO2	ENST00000290246	-0.01	HNRNPC
chr2:101863821-101864051	+	MAP4K4	ENST00000324219	0.178	chr7:107932174-107932377	-	LAMB1	ENST00000222399	-0.0	HNRNPC
chr10:102146672-102147392	+	PPRC1	ENST00000278070	-0.26	chr14:94563466-94564131	+	SERPINA4	ENST00000557004	-0.0	HNRNPC
chr11:45928177-45928372	+	LARGE2	ENST00000401752	-0.222	chr17:50550998-50551190	+	SPATA20	ENST00000006658	0.02	HNRNPC
chr17:44732178-44732265	+	DBF4B	ENST00000315005	-0.438	chr9:37428484-37428572	+	GRHPR	ENST00000318158	-0.02	HNRNPC
chr11:10801661-10801774	-	EIF4G2	ENST00000339995	-0.218	chr2:200815667-200815761	+	BZW1	ENST00000409600	-0.0	HNRNPC
chr8:22412037-22412206	+	SLC39A14	ENST00000381237	-0.352	chr2:11629948-11630109	+	GREB1	ENST00000381486	-0.01	HNRNPC
chr19:41906457-41906620	+	ARHGEF1	ENST00000354532	-0.16	chr11:67284847-67284983	+	GRK2	ENST00000308595	-0.01	HNRNPC
chr12:111943265-111943369	-	TMEM116	ENST00000552374	0.25	chr2:232130619-232130719	+	DIS3L2	ENST00000325385	-0.02	HNRNPC
chr6:130878104-130878250	-	EPB41L2	ENST00000337057	0.246	chr12:95049068-95049233	-	NR2C1	ENST00000333003	-0.02	HNRNPC
chr8:17980591-17980755	+	PCM1	ENST00000325083	-0.258	chr21:15842398-15842540	+	USP25	ENST00000400183	-0.0	HNRNPC
chr15:40812699-40812902	+	ZFYVE19	ENST00000355341	-0.285	chr17:50672971-50673138	+	ABCC3	ENST00000285238	0.02	HNRNPC
chrX:48981795-48981872	-	GRIPAP1	ENST00000376423	-0.201	chrX:49113853-49113938	-	GPKOW	ENST00000156109	0.01	HNRNPC
chr15:29719777-29720016	-	TJP1	ENST00000614355	0.451	chr12:89603712-89603925	-	ATP2B1	ENST00000428670	0.01	HNRNPC
chr6:26372897-26373097	+	BTN3A2	ENST00000377708	-0.431	chr6:73482040-73482244	+	MTO1	ENST00000498286	0.02	HNRNPC
chr8:22036493-22036526	+	NPM2	ENST00000518119	-0.141	chr16:31499493-31499525	-	RUSF1	ENST00000327237	0.01	HNRNPC
chr8:22025216-22025306	+	NPM2	ENST00000518119	-0.309	chr3:48419577-48419674	-	PLXNB1	ENST00000456774	-0.02	HNRNPC
chr12:124782683-124782811	-	SCARB1	ENST00000261693	-0.145	chr20:62259981-62260125	+	OSBPL2	ENST00000313733	-0.01	HNRNPC
chr8:61643945-61644001	-	ASPH	ENST00000379454	-0.199	chr2:227329606-227329659	+	MFF	ENST00000423098	0.01	HNRNPC
chr22:50457034-50457111	-	SBF1	ENST00000380817	-0.496	chr19:18905867-18905935	-	COPE	ENST00000600932	0.01	HNRNPC
