exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr19:34219391-34219573	+	LSM14A	ENST00000544216	-0.111	chr4:39510661-39510861	-	UGDH	ENST00000316423	-0.0	SRSF7
chr3:52805808-52805840	+	ITIH3	ENST00000449956	-0.15	chr1:1053461-1053493	+	AGRN	ENST00000620552	0.0	SRSF7
chr11:90170069-90170136	+	NAALAD2	ENST00000534061	-0.365	chr2:177442407-177442486	+	AGPS	ENST00000264167	-0.0	SRSF7
chr3:49686062-49686192	-	MST1	ENST00000449682	-0.187	chr19:35812134-35812272	-	PRODH2	ENST00000653904	-0.01	SRSF7
chr4:145064572-145064692	-	ANAPC10	ENST00000507656	-0.311	chr4:77909266-77909372	+	MRPL1	ENST00000315567	-0.01	SRSF7
chr22:46176753-46176836	+	PPARA	ENST00000407236	-0.475	chr18:23213977-23214054	+	CABLES1	ENST00000256925	-0.02	SRSF7
chr22:50314400-50314494	-	DENND6B	ENST00000413817	0.262	chr22:19176578-19176693	-	SLC25A1	ENST00000215882	-0.0	SRSF7
chr20:62304461-62304577	+	ADRM1	ENST00000253003	-0.128	chr2:127427105-127427222	+	PROC	ENST00000234071	0.0	SRSF7
chr14:23639179-23639356	+	DHRS2	ENST00000250383	0.313	chr17:4890951-4891124	+	MINK1	ENST00000355280	-0.01	SRSF7
chrX:18900670-18900699	-	PHKA2	ENST00000379942	0.291	chr6:26374771-26374798	+	BTN3A2	ENST00000377708	0.01	SRSF7
chr2:27774424-27774530	+	MRPL33	ENST00000296102	-0.168	chr22:32406662-32406761	-	RTCB	ENST00000216038	0.0	SRSF7
chr1:156734009-156734493	+	METTL25B	ENST00000368216	-0.314	chr10:101003507-101004166	+	LZTS2	ENST00000454422	-0.01	SRSF7
chr15:75028247-75028453	+	PPCDC	ENST00000342932	-0.375	chr16:87984060-87984259	+	BANP	ENST00000682872	0.02	SRSF7
chr15:75016593-75016749	+	SCAMP5	ENST00000425597	0.445	chr16:16178798-16178965	-	ABCC6	ENST00000205557	-0.01	SRSF7
chr7:64544306-64544432	-	ZNF680	ENST00000309683	-0.582	chr11:62356325-62356467	+	ASRGL1	ENST00000415229	-0.01	SRSF7
chr15:75859878-75859982	+	UBE2Q2	ENST00000267938	-0.254	chr14:50174454-50174552	-	SOS2	ENST00000216373	0.0	SRSF7
chr2:61203140-61203263	-	USP34	ENST00000398571	-0.174	chr9:14769724-14769868	-	FREM1	ENST00000380880	-0.0	SRSF7
chr12:55721153-55721494	+	RDH5	ENST00000257895	-0.403	chr6:31633379-31633647	+	PRRC2A	ENST00000376033	-0.0	SRSF7
chr2:189783014-189783123	-	ORMDL1	ENST00000392349	-0.361	chr16:56838952-56839069	+	NUP93	ENST00000308159	-0.01	SRSF7
chr2:200882342-200882435	-	PPIL3	ENST00000392283	0.218	chr20:50942031-50942126	-	DPM1	ENST00000371588	-0.0	SRSF7
chr1:23779438-23779481	+	PITHD1	ENST00000246151	0.247	chr3:52686769-52686827	+	GNL3	ENST00000418458	-0.0	SRSF7
chr9:86318958-86319058	-	TUT7	ENST00000375963	-0.262	chr15:76285637-76285738	-	ETFA	ENST00000557943	-0.0	SRSF7
chr17:60212024-60212098	-	USP32	ENST00000300896	-0.157	chr2:44344520-44344586	-	PREPL	ENST00000409411	-0.02	SRSF7
chr17:333759-333934	-	RPH3AL	ENST00000331302	-0.289	chr10:124021256-124021412	-	CHST15	ENST00000435907	-0.0	SRSF7
chr10:14842134-14842846	+	MSANTD7	ENST00000640019	-0.678	chr10:46010223-46011206	-	NCOA4	ENST00000581486	-0.0	SRSF7
chr3:9904032-9904151	+	IL17RE	ENST00000383814	0.421	chr1:11079711-11079822	-	EXOSC10	ENST00000376936	-0.01	SRSF7
chr3:121719646-121719768	-	GOLGB1	ENST00000614479	-0.538	chr3:100375018-100375152	-	TOMM70	ENST00000284320	-0.0	SRSF7
chr3:121722262-121722378	-	GOLGB1	ENST00000614479	-0.264	chr9:101544767-101544885	+	RNF20	ENST00000389120	-0.01	SRSF7
chr2:53808299-53808460	+	ERLEC1	ENST00000185150	-0.208	chr11:82839261-82839425	-	PRCP	ENST00000313010	-0.0	SRSF7
chr17:44732178-44732265	+	DBF4B	ENST00000315005	-0.444	chr19:19494294-19494383	+	GATAD2A	ENST00000683918	0.02	SRSF7
chr17:44709304-44709366	+	DBF4B	ENST00000315005	-0.295	chr11:66593642-66593714	+	CCS	ENST00000533244	0.0	SRSF7
chr19:4328675-4328809	-	STAP2	ENST00000594605	-0.288	chr1:1323147-1323287	-	INTS11	ENST00000530031	0.01	SRSF7
chr2:172501772-172501901	+	ITGA6	ENST00000684293	-0.257	chr3:138691000-138691143	-	PIK3CB	ENST00000674063	-0.02	SRSF7
chr2:20278583-20278819	-	PUM2	ENST00000361078	0.204	chr1:243156221-243156455	-	CEP170	ENST00000366542	-0.01	SRSF7
chr20:34073819-34073866	+	RALY	ENST00000246194	-0.174	chr19:18565134-18565190	+	KXD1	ENST00000601630	0.01	SRSF7
chr17:46931099-46931207	+	GOSR2	ENST00000640051	-0.224	chr2:200611384-200611493	+	AOX1	ENST00000374700	-0.01	SRSF7
chr17:46932067-46932199	+	GOSR2	ENST00000640051	-0.163	chr12:50728548-50728678	+	DIP2B	ENST00000301180	-0.01	SRSF7
chr14:30918966-30919106	-	STRN3	ENST00000357479	-0.281	chr1:120168840-120168949	-	SEC22B	ENST00000578049	-0.02	SRSF7
chr3:146077862-146077924	-	PLOD2	ENST00000282903	0.184	chr15:48167349-48167401	-	MYEF2	ENST00000324324	0.02	SRSF7
chr2:42261121-42261294	+	EML4	ENST00000318522	-0.119	chr11:85654063-85654256	+	TMEM126A	ENST00000304511	-0.01	SRSF7
chr1:178833424-178833550	+	RALGPS2	ENST00000367635	-0.192	chr11:20426766-20426865	+	PRMT3	ENST00000331079	-0.02	SRSF7
chr17:29085604-29085648	-	MYO18A	ENST00000527372	0.257	chr19:16129554-16129604	+	RAB8A	ENST00000300935	-0.01	SRSF7
chr5:103183234-103183407	+	PPIP5K2	ENST00000358359	0.267	chr1:52266655-52266831	+	ZFYVE9	ENST00000287727	0.01	SRSF7
chr9:120458450-120458622	-	CDK5RAP2	ENST00000349780	-0.336	chr6:149736471-149736622	-	NUP43	ENST00000340413	0.01	SRSF7
chr6:85538838-85538864	-	SNX14	ENST00000314673	0.209	chr20:35709224-35709256	-	RBM39	ENST00000361162	-0.0	SRSF7
chr17:39908176-39908214	-	GSDMB	ENST00000418519	0.407	chr12:49024053-49024100	-	KMT2D	ENST00000683543	0.01	SRSF7
chr8:17554560-17554699	+	SLC7A2	ENST00000494857	0.227	chr4:39866861-39866997	-	PDS5A	ENST00000303538	-0.01	SRSF7
chr9:137455239-137455307	-	NSMF	ENST00000371475	-0.205	chr20:63701830-63701900	-	ARFRP1	ENST00000622789	-0.02	SRSF7
chr12:42351885-42352049	+	PPHLN1	ENST00000358314	-0.346	chr15:75929884-75930049	+	FBXO22	ENST00000308275	-0.0	SRSF7
chr14:88841425-88841514	+	TTC8	ENST00000380656	0.256	chr5:75344245-75344332	+	HMGCR	ENST00000287936	0.0	SRSF7
chr12:98544442-98544537	+	TMPO	ENST00000556029	-0.233	chr2:171726194-171726293	+	DYNC1I2	ENST00000397119	-0.0	SRSF7
chr8:143586219-143586290	-	EEF1D	ENST00000618139	-0.144	chr3:50572115-50572208	+	HEMK1	ENST00000232854	-0.02	SRSF7
chr17:32366665-32366757	+	ZNF207	ENST00000394670	0.268	chr6:70859329-70859416	+	SMAP1	ENST00000370452	0.01	SRSF7
chr6:142383760-142383843	+	ADGRG6	ENST00000367609	0.189	chr14:30707990-30708065	+	SCFD1	ENST00000458591	-0.0	SRSF7
chr14:103687081-103687211	+	KLC1	ENST00000334553	0.418	chr22:41680244-41680364	-	SNU13	ENST00000401959	-0.0	SRSF7
chr11:3361743-3361889	-	ZNF195	ENST00000399602	0.253	chr3:185926601-185926734	-	TRA2B	ENST00000453386	0.01	SRSF7
chr4:38051899-38052060	+	TBC1D1	ENST00000698857	0.14	chr10:68977529-68977688	+	DDX21	ENST00000354185	-0.0	SRSF7
chr20:63875816-63875875	+	TPD52L2	ENST00000346249	-0.242	chr9:135953680-135953753	-	UBAC1	ENST00000371756	0.01	SRSF7
chrX:129493040-129493075	-	SMARCA1	ENST00000371121	0.15	chr9:86341002-86341053	-	TUT7	ENST00000375963	0.02	SRSF7
chr11:57789037-57789155	+	CTNND1	ENST00000399050	0.245	chr3:179030880-179030999	-	ZMAT3	ENST00000311417	0.02	SRSF7
chr7:1088198-1088321	+	GPER1	ENST00000397092	0.283	chr13:113140919-113141050	+	F10	ENST00000375559	0.0	SRSF7
chrX:281482-281684	+	PLCXD1	ENST00000399012	-0.168	chrX:153729232-153729412	+	ABCD1	ENST00000218104	-0.01	SRSF7
chr12:55721148-55721494	+	RDH5	ENST00000548082	-0.556	chr6:33211158-33211547	+	RING1	ENST00000374656	-0.0	SRSF7
chr15:74687091-74687179	-	EDC3	ENST00000426797	0.243	chr20:2955609-2955698	+	PTPRA	ENST00000356147	0.01	SRSF7
chr3:167725401-167725473	-	PDCD10	ENST00000473645	0.395	chr13:43078612-43078688	+	DNAJC15	ENST00000379221	0.01	SRSF7
chr5:74637565-74637701	-	ENC1	ENST00000618628	0.259	chr1:202774613-202774735	-	KDM5B	ENST00000367265	-0.01	SRSF7
chr11:83034172-83034272	-	RAB30	ENST00000533486	0.402	chr1:65190710-65190829	+	AK4	ENST00000327299	0.01	SRSF7
chr2:9419990-9420100	-	ITGB1BP1	ENST00000360635	0.292	chr2:37199704-37199819	+	CEBPZOS	ENST00000402297	0.0	SRSF7
chr11:75479244-75479488	-	GDPD5	ENST00000529721	-0.34	chr19:16555152-16555397	-	SLC35E1	ENST00000595753	-0.01	SRSF7
chr2:241094277-241094432	-	MTERF4	ENST00000614476	-0.358	chr3:129134074-129134195	-	ISY1	ENST00000393295	-0.01	SRSF7
chr11:93741963-93742094	+	C11orf54	ENST00000528099	0.277	chr2:241246752-241246883	-	HDLBP	ENST00000310931	0.0	SRSF7
chr2:27892383-27892448	+	BABAM2	ENST00000342045	0.194	chr15:42276348-42276410	+	GANC	ENST00000318010	0.0	SRSF7
chr2:62987931-62988038	+	EHBP1	ENST00000263991	-0.181	chr5:83065008-83065117	-	TMEM167A	ENST00000502346	0.01	SRSF7
chr17:46931102-46931207	+	GOSR2	ENST00000638838	-0.334	chr11:124648066-124648175	-	SIAE	ENST00000263593	-0.02	SRSF7
chr6:130870328-130870381	-	EPB41L2	ENST00000706365	0.247	chr12:51055987-51056021	+	LETMD1	ENST00000548251	-0.01	SRSF7
chr8:91076592-91076731	+	OTUD6B	ENST00000615618	0.369	chr2:181060665-181060812	+	UBE2E3	ENST00000410062	-0.01	SRSF7
chr5:145825998-145826200	-	PRELID2	ENST00000394450	-0.258	chr1:236803428-236803642	+	MTR	ENST00000366577	-0.0	SRSF7
chr6:2968779-2968913	-	SERPINB6	ENST00000616722	0.487	chr10:95653290-95653405	-	ALDH18A1	ENST00000371224	0.0	SRSF7
chr17:50975863-50975901	-	SPAG9	ENST00000510283	0.218	chr9:83975462-83975505	-	HNRNPK	ENST00000376263	-0.01	SRSF7
chr2:187513616-187513646	-	TFPI	ENST00000409676	0.148	chr9:35291069-35291104	+	UNC13B	ENST00000396787	0.02	SRSF7
chr1:236542915-236543040	+	LGALS8	ENST00000527974	-0.16	chr11:32589012-32589135	+	EIF3M	ENST00000531120	0.0	SRSF7
chr2:210016204-210016257	+	RPE	ENST00000429921	0.151	chr14:21499306-21499371	-	METTL3	ENST00000298717	0.0	SRSF7
chr1:225504991-225505053	-	ENAH	ENST00000366844	-0.308	chr5:38978583-38978650	-	RICTOR	ENST00000357387	-0.02	SRSF7
chr17:42562356-42562487	+	COASY	ENST00000590958	-0.315	chr2:74472358-74472470	-	MRPL53	ENST00000258105	0.0	SRSF7
chr14:74007696-74007812	-	ENTPD5	ENST00000557325	0.215	chr3:45523997-45524108	+	LARS2	ENST00000645846	-0.01	SRSF7
chr11:119026603-119026688	-	SLC37A4	ENST00000545985	0.274	chr16:66942648-66942737	+	CES2	ENST00000417689	-0.01	SRSF7
chr11:117822406-117822480	-	FXYD6-FXYD2	ENST00000614497	-0.237	chr20:347434-347506	+	NRSN2	ENST00000609504	-0.0	SRSF7
chr17:46931105-46931207	+	GOSR2	ENST00000576910	-0.341	chr14:67691140-67691244	-	RDH11	ENST00000381346	-0.0	SRSF7
chr14:23319735-23319830	+	BCL2L2-PABPN1	ENST00000678502	-0.31	chr6:3727551-3727662	-	PXDC1	ENST00000380283	-0.01	SRSF7
chr14:73100301-73100362	+	RBM25	ENST00000526754	0.25	chr17:67737071-67737145	+	NOL11	ENST00000253247	0.0	SRSF7
chr2:272037-272065	+	ACP1	ENST00000405233	-0.2	chr6:33202072-33202125	+	SLC39A7	ENST00000374677	-0.0	SRSF7
chr12:131963532-131963642	+	EP400	ENST00000333577	0.426	chr15:65535721-65535834	+	HACD3	ENST00000562901	0.01	SRSF7
chr12:55721300-55721494	+	RDH5	ENST00000547072	-0.566	chr3:184317321-184317497	+	EIF4G1	ENST00000346169	-0.0	SRSF7
chr7:103084030-103084062	+	ARMC10	ENST00000434153	0.227	chr2:189448801-189448834	+	WDR75	ENST00000631047	-0.01	SRSF7
chr5:74637494-74637618	-	ENC1	ENST00000508331	0.196	chr16:28177220-28177332	-	XPO6	ENST00000304658	-0.01	SRSF7
chr5:42810691-42810778	-	SELENOP	ENST00000510965	0.238	chr2:203396884-203396967	+	ABI2	ENST00000422511	0.0	SRSF7
chr2:61203140-61203206	-	USP34	ENST00000436269	-0.344	chr3:141993538-141993585	-	TFDP2	ENST00000489671	0.01	SRSF7
chr2:241096393-241096438	-	MTERF4	ENST00000414146	-0.327	chr2:241404799-241404841	+	FARP2	ENST00000264042	-0.02	SRSF7
chr12:49005743-49005881	-	PRKAG1	ENST00000551121	-0.21	chr10:95687592-95687719	-	TCTN3	ENST00000371217	0.0	SRSF7
chrX:47198167-47198355	+	UBA1	ENST00000457753	0.131	chr19:14093628-14093792	-	PRKACA	ENST00000308677	0.02	SRSF7
