exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr10:100250248-100250332	-	CWF19L1	ENST00000354105	-0.38	chr2:223980311-223980400	-	SERPINE2	ENST00000258405	-0.01	PUF60
chr1:110382834-110382966	-	SLC16A4	ENST00000369779	-0.445	chr20:3545762-3545890	+	ATRN	ENST00000262919	-0.0	PUF60
chr12:102844336-102844431	-	PAH	ENST00000553106	-0.477	chr2:61869440-61869553	-	CCT4	ENST00000394440	-0.0	PUF60
chr3:32704811-32704972	+	CNOT10	ENST00000328834	-0.192	chr7:7589405-7589563	+	MIOS	ENST00000340080	-0.0	PUF60
chr12:100263497-100263893	-	DEPDC4	ENST00000550587	-0.335	chr5:73562593-73562985	-	ANKRA2	ENST00000296785	0.01	PUF60
chr3:4449266-4449340	-	SUMF1	ENST00000272902	-0.256	chr17:30266885-30266954	-	BLMH	ENST00000261714	-0.01	PUF60
chr3:42630546-42630575	+	NKTR	ENST00000232978	-0.824	chr15:42192066-42192098	-	VPS39	ENST00000348544	-0.02	PUF60
chr12:109579802-109579946	+	MVK	ENST00000228510	-0.192	chr20:25213263-25213406	+	ENTPD6	ENST00000376652	-0.02	PUF60
chr12:117041947-117041994	-	TESC	ENST00000335209	-0.129	chr16:57134775-57134826	+	CPNE2	ENST00000290776	-0.01	PUF60
chr16:15047997-15048099	-	NTAN1	ENST00000287706	-0.326	chr5:179715899-179716000	+	CANX	ENST00000680984	0.0	PUF60
chr12:109581395-109581550	+	MVK	ENST00000228510	-0.234	chr20:62126304-62126439	+	LSM14B	ENST00000279068	0.01	PUF60
chr1:107683488-107683533	-	VAV3	ENST00000370056	-0.358	chr10:118033982-118034041	-	RAB11FIP2	ENST00000369199	-0.01	PUF60
chr3:23811460-23811510	+	UBE2E1	ENST00000306627	-0.169	chr11:102448812-102448868	-	TMEM123	ENST00000398136	-0.0	PUF60
chr16:20471536-20471689	+	ACSM2A	ENST00000573854	-0.248	chr7:135638557-135638683	+	NUP205	ENST00000285968	-0.01	PUF60
chr16:20460107-20460291	+	ACSM2A	ENST00000573854	-0.252	chr16:20564669-20564853	-	ACSM2B	ENST00000329697	0.0	PUF60
chr3:196927796-196927879	+	SENP5	ENST00000323460	-0.331	chr8:38133454-38133546	+	ASH2L	ENST00000343823	0.01	PUF60
chr3:11807833-11807895	-	TAMM41	ENST00000455809	-0.378	chr9:131201647-131201717	+	NUP214	ENST00000359428	0.01	PUF60
chr3:114056999-114057106	+	QTRT2	ENST00000281273	-0.726	chr7:123557404-123557507	-	NDUFA5	ENST00000679163	-0.01	PUF60
chr12:43771220-43771365	+	IRAK4	ENST00000613694	-0.458	chr9:26920227-26920384	-	PLAA	ENST00000397292	0.01	PUF60
chr1:154213893-154213946	-	C1orf43	ENST00000368521	-0.149	chr20:32793536-32793595	+	DNMT3B	ENST00000328111	-0.01	PUF60
chr3:120638455-120638581	-	HGD	ENST00000283871	-0.208	chr14:77518038-77518167	-	SPTLC2	ENST00000216484	-0.01	PUF60
chr3:120644319-120644443	-	HGD	ENST00000283871	-0.442	chr9:125323798-125323923	+	GAPVD1	ENST00000297933	-0.01	PUF60
chr9:36657241-36657363	+	MELK	ENST00000298048	-0.242	chr11:35301519-35301645	-	SLC1A2	ENST00000278379	0.02	PUF60
chr3:122371675-122371800	-	MIX23	ENST00000291458	-0.502	chr17:59245414-59245549	+	GDPD1	ENST00000284116	-0.02	PUF60
chr3:122368176-122368322	-	MIX23	ENST00000291458	-0.444	chr11:93801835-93801972	+	MED17	ENST00000251871	-0.01	PUF60
chr8:42352519-42352568	+	POLB	ENST00000265421	-0.221	chr16:71761512-71761567	-	AP1G1	ENST00000299980	0.01	PUF60
chr15:84908718-84908795	+	SLC28A1	ENST00000394573	-0.615	chr8:11861406-11861479	-	CTSB	ENST00000677544	-0.01	PUF60
chr3:120646267-120646366	-	HGD	ENST00000283871	-0.361	chr1:19143980-19144091	-	UBR4	ENST00000375254	-0.0	PUF60
chr2:9414178-9414256	-	ITGB1BP1	ENST00000355346	-0.153	chr4:7004844-7004924	+	TBC1D14	ENST00000409757	0.01	PUF60
chr15:76295591-76295737	-	ETFA	ENST00000557943	-0.198	chr7:138515212-138515359	+	TRIM24	ENST00000343526	-0.0	PUF60
chr15:75879098-75879188	+	UBE2Q2	ENST00000267938	-0.399	chr17:62553663-62553755	+	TLK2	ENST00000346027	-0.01	PUF60
chr1:155136828-155136951	+	SLC50A1	ENST00000368404	0.219	chr7:129209289-129209397	+	SMO	ENST00000249373	-0.01	PUF60
chr15:80098416-80098578	+	ZFAND6	ENST00000261749	-0.345	chr20:13048945-13049130	+	SPTLC3	ENST00000399002	0.0	PUF60
chr12:46370512-46370627	-	SLC38A2	ENST00000256689	-0.262	chr13:51949662-51949796	-	ATP7B	ENST00000242839	-0.02	PUF60
chr2:99171343-99171429	-	MITD1	ENST00000289359	-0.227	chr14:55653017-55653085	+	KTN1	ENST00000395314	0.0	PUF60
chr12:47965282-47965345	+	TMEM106C	ENST00000429772	-0.221	chr20:35474794-35474852	+	CEP250	ENST00000425096	0.02	PUF60
chr12:47999919-48000125	-	COL2A1	ENST00000380518	-0.157	chr17:6695726-6695941	-	SLC13A5	ENST00000433363	0.0	PUF60
chr1:143964855-143964979	-	FAM72C	ENST00000584486	0.25	chr1:206195752-206195876	-	FAM72A	ENST00000367128	0.0	PUF60
chr16:10473923-10473989	+	ATF7IP2	ENST00000562102	-0.321	chr21:32743248-32743314	-	PAXBP1	ENST00000331923	-0.01	PUF60
chr1:147166498-147166618	-	PRKAB2	ENST00000254101	-0.141	chr2:128161138-128161268	+	UGGT1	ENST00000259253	0.0	PUF60
chr1:147201152-147201504	-	FMO5	ENST00000254090	-0.124	chr2:63933673-63934013	-	VPS54	ENST00000272322	0.01	PUF60
chr16:130522-130591	-	NPRL3	ENST00000611875	-0.359	chr20:34526268-34526343	+	DYNLRB1	ENST00000357156	-0.0	PUF60
chr1:11828458-11828624	+	CLCN6	ENST00000346436	-0.435	chr11:61357203-61357371	-	CYB561A3	ENST00000426130	0.01	PUF60
chr12:124457106-124457162	-	NCOR2	ENST00000405201	-0.339	chr17:7208174-7208239	-	DLG4	ENST00000399506	0.02	PUF60
chr16:119126-119255	-	NPRL3	ENST00000611875	-0.407	chr11:970169-970311	+	AP2A2	ENST00000448903	0.02	PUF60
chr7:26360975-26361061	+	SNX10	ENST00000338523	-0.175	chr3:179781739-179781823	+	USP13	ENST00000263966	-0.01	PUF60
chr12:130795995-130796120	-	STX2	ENST00000392373	0.207	chr17:39519956-39520087	+	CDK12	ENST00000447079	-0.01	PUF60
chr12:2865355-2865399	-	FOXM1	ENST00000359843	-0.3	chr17:38778334-38778372	-	PIP4K2B	ENST00000619039	-0.0	PUF60
chr8:42865416-42865489	-	RNF170	ENST00000527424	-0.31	chr20:1458200-1458274	-	NSFL1C	ENST00000216879	-0.0	PUF60
chr7:43942826-43942857	+	UBE2D4	ENST00000222402	-0.396	chr15:80928902-80928937	+	CEMIP	ENST00000394685	0.01	PUF60
chr15:89294915-89295094	+	FANCI	ENST00000310775	-0.332	chr6:149742390-149742570	-	NUP43	ENST00000340413	-0.01	PUF60
chr8:47727200-47727293	+	SPIDR	ENST00000297423	-0.344	chr17:64007741-64007822	-	ICAM2	ENST00000579687	0.01	PUF60
chr3:13496736-13496852	+	HDAC11	ENST00000295757	-0.379	chr17:18355886-18356000	-	SHMT1	ENST00000316694	-0.02	PUF60
chr12:21508383-21508561	+	GOLT1B	ENST00000229314	-0.208	chr10:18614460-18614613	-	NSUN6	ENST00000377304	0.01	PUF60
chr3:132699353-132699450	-	NPHP3	ENST00000337331	-0.324	chr3:5172647-5172740	+	ARL8B	ENST00000256496	0.0	PUF60
chr3:131168830-131168937	+	NEK11	ENST00000383366	-0.495	chr10:89247538-89247649	-	LIPA	ENST00000336233	0.01	PUF60
chr3:49975323-49975392	+	RBM6	ENST00000266022	0.29	chr7:50495350-50495417	-	DDC	ENST00000444124	-0.01	PUF60
chr8:89762829-89762982	+	RIPK2	ENST00000220751	0.52	chr2:55568194-55568363	-	PPP4R3B	ENST00000616407	0.0	PUF60
chr4:38868398-38868546	+	FAM114A1	ENST00000358869	0.294	chr17:36545619-36545817	+	GGNBP2	ENST00000613102	0.01	PUF60
chr8:86484872-86484961	-	RMDN1	ENST00000406452	0.245	chr7:141745496-141745584	+	SSBP1	ENST00000265304	-0.0	PUF60
chr8:86435633-86435704	+	WWP1	ENST00000517970	-0.144	chr18:31852446-31852504	-	TRAPPC8	ENST00000283351	-0.01	PUF60
chr16:635612-635774	-	METTL26	ENST00000301686	0.394	chr9:136676961-136677136	-	AGPAT2	ENST00000371696	-0.01	PUF60
chr4:20712788-20712922	+	PACRGL	ENST00000503585	0.352	chr6:113946008-113946148	-	HDAC2	ENST00000519065	0.0	PUF60
chr4:20707803-20707870	+	PACRGL	ENST00000503585	0.441	chr5:87383713-87383780	+	RASA1	ENST00000274376	-0.02	PUF60
chr16:634889-634956	-	METTL26	ENST00000301686	-0.351	chr17:76473252-76473327	-	RHBDF2	ENST00000675367	0.02	PUF60
chr7:107778175-107778281	-	SLC26A3	ENST00000340010	-0.331	chr8:38993545-38993660	-	TM2D2	ENST00000456397	-0.01	PUF60
chr8:94849916-94850091	+	INTS8	ENST00000523731	-0.232	chr8:103401516-103401661	-	SLC25A32	ENST00000297578	0.0	PUF60
chr8:92954406-92954564	-	TRIQK	ENST00000521988	-0.248	chr5:62561136-62561257	+	IPO11	ENST00000325324	0.01	PUF60
chr7:105984192-105984289	+	CDHR3	ENST00000317716	-0.389	chr15:40709025-40709116	+	RAD51	ENST00000267868	0.01	PUF60
chr4:4457191-4457257	-	STX18	ENST00000306200	-0.172	chr3:119503954-119504021	+	TIMMDC1	ENST00000494664	-0.01	PUF60
chr9:32984631-32984857	-	APTX	ENST00000379817	-0.152	chr2:73830845-73831059	+	STAMBP	ENST00000394070	0.01	PUF60
chr4:16170653-16170729	-	TAPT1	ENST00000405303	-0.874	chr4:70778369-70778438	+	RUFY3	ENST00000381006	0.02	PUF60
chr8:81676234-81676279	-	IMPA1	ENST00000256108	-0.305	chr16:50214221-50214267	+	TENT4B	ENST00000561678	0.02	PUF60
chr19:41433272-41433434	-	DMAC2	ENST00000221943	0.369	chr15:64817946-64818091	-	PIF1	ENST00000559239	0.02	PUF60
chr16:53462552-53462655	+	RBL2	ENST00000262133	-0.278	chr1:75789952-75790057	+	RABGGTB	ENST00000319942	-0.02	PUF60
chr11:6437046-6437177	-	HPX	ENST00000265983	-0.48	chr19:48974213-48974339	-	GYS1	ENST00000323798	0.0	PUF60
chr11:6438356-6438509	-	HPX	ENST00000265983	-0.218	chr16:15031735-15031906	+	PDXDC1	ENST00000396410	-0.0	PUF60
chr11:6440165-6440286	-	HPX	ENST00000265983	-0.396	chr10:78021546-78021682	-	POLR3A	ENST00000372371	-0.01	PUF60
chr19:39458294-39458305	+	SUPT5H	ENST00000432763	-0.312	chr9:133810191-133810205	-	VAV2	ENST00000371850	-0.0	PUF60
chr8:81815325-81815394	-	SNX16	ENST00000345957	-0.41	chr12:70319298-70319364	+	CNOT2	ENST00000229195	0.01	PUF60
chr4:174316530-174316567	+	CEP44	ENST00000503780	-0.502	chr7:92578150-92578182	-	FAM133B	ENST00000445716	-0.02	PUF60
chr11:65047475-65047565	-	NAALADL1	ENST00000358658	0.371	chr11:64841650-64841733	-	CDC42BPG	ENST00000342711	-0.01	PUF60
chr11:61437625-61437848	+	SDHAF2	ENST00000301761	-0.34	chr14:103465557-103465793	+	MARK3	ENST00000429436	-0.01	PUF60
chr19:16361779-16361984	-	EPS15L1	ENST00000455140	-0.838	chr22:50406689-50406875	+	PPP6R2	ENST00000612753	-0.0	PUF60
chr4:78935121-78935283	-	PAQR3	ENST00000512733	-0.299	chr9:77307945-77308098	+	VPS13A	ENST00000360280	-0.01	PUF60
chr19:16377122-16377254	-	EPS15L1	ENST00000455140	-0.486	chr3:52138169-52138302	-	POC1A	ENST00000296484	-0.0	PUF60
chr4:76144390-76144473	-	NUP54	ENST00000264883	-0.358	chr22:40835803-40835887	-	ST13	ENST00000216218	-0.0	PUF60
chr16:74948519-74948556	-	WDR59	ENST00000262144	-0.196	chr14:100374136-100374179	-	WARS1	ENST00000556698	0.02	PUF60
chr4:904637-904779	-	GAK	ENST00000314167	-0.254	chr8:143592647-143592797	-	EEF1D	ENST00000531218	0.0	PUF60
chr16:70679315-70679323	-	MTSS2	ENST00000338779	-0.164	chr7:128393722-128393738	-	IMPDH1	ENST00000648462	-0.0	PUF60
chr4:88278144-88278642	-	PPM1K	ENST00000608933	-0.503	chr1:39385434-39385929	+	MACF1	ENST00000564288	-0.02	PUF60
chr11:59655956-59656045	-	PATL1	ENST00000300146	-0.373	chr2:215375629-215375718	-	FN1	ENST00000354785	-0.0	PUF60
chr19:19104913-19104938	+	SLC25A42	ENST00000318596	-0.214	chr16:88644248-88644274	-	CYBA	ENST00000696160	-0.01	PUF60
chr9:104884427-104884568	-	ABCA1	ENST00000374736	-0.304	chr16:28107522-28107677	-	XPO6	ENST00000304658	-0.01	PUF60
chr19:19878481-19878607	+	ZNF253	ENST00000589717	-0.283	chr18:46846707-46846841	-	PIAS2	ENST00000585916	-0.02	PUF60
chr19:21083978-21084069	+	ZNF714	ENST00000456283	-0.449	chr3:38379246-38379342	+	XYLB	ENST00000207870	-0.01	PUF60
chr16:68290396-68290540	+	SLC7A6	ENST00000219343	-0.307	chr17:30218797-30218931	-	SLC6A4	ENST00000650711	0.01	PUF60
chr19:34219391-34219573	+	LSM14A	ENST00000544216	-0.242	chr4:39510661-39510861	-	UGDH	ENST00000316423	-0.01	PUF60
chr9:104903614-104903771	-	ABCA1	ENST00000374736	-0.327	chr17:18911103-18911251	+	PRPSAP2	ENST00000268835	0.0	PUF60
chr11:57493993-57494171	-	SLC43A1	ENST00000278426	-0.348	chr16:16134350-16134508	+	ABCC1	ENST00000399410	-0.01	PUF60
chr4:70201454-70201501	+	ODAM	ENST00000683306	0.121	chr4:73437160-73437211	+	AFP	ENST00000395792	-0.0	PUF60
chr4:6876660-6876757	+	KIAA0232	ENST00000307659	-0.212	chr22:43968731-43968818	+	SAMM50	ENST00000350028	0.0	PUF60
chr11:87157341-87157406	+	TMEM135	ENST00000305494	-0.379	chr14:66776464-66776521	+	GPHN	ENST00000478722	0.0	PUF60
chr11:8917287-8917367	+	AKIP1	ENST00000309377	-0.209	chr17:39301001-39301075	-	FBXL20	ENST00000264658	-0.01	PUF60
chr3:66398970-66399041	-	LRIG1	ENST00000273261	-0.367	chr3:128082483-128082574	-	RUVBL1	ENST00000322623	-0.0	PUF60
chr11:78493063-78493195	-	NARS2	ENST00000281038	-0.307	chr14:52893293-52893427	-	FERMT2	ENST00000341590	-0.01	PUF60
chr19:49927694-49927815	-	NUP62	ENST00000352066	-0.302	chr22:23295024-23295155	+	BCR	ENST00000305877	0.0	PUF60
chr16:30661304-30661333	+	FBRS	ENST00000356166	0.417	chr7:73318687-73318709	-	TRIM50	ENST00000333149	-0.01	PUF60
chr16:30661180-30661215	+	FBRS	ENST00000356166	0.305	chr16:31499493-31499525	-	RUSF1	ENST00000327237	-0.0	PUF60
chr11:85631687-85631808	+	TMEM126B	ENST00000358867	-0.263	chr11:83161327-83161452	+	PCF11	ENST00000690938	-0.01	PUF60
chr3:53855294-53855341	+	IL17RB	ENST00000288167	0.152	chr12:57945628-57945673	+	ATP23	ENST00000300145	-0.01	PUF60
chr19:55455636-55455845	-	ISOC2	ENST00000425675	0.275	chr2:197499259-197499438	-	HSPD1	ENST00000428204	0.0	PUF60
chr3:50104248-50104308	+	RBM5	ENST00000347869	0.181	chr19:11724194-11724254	-	ZNF823	ENST00000341191	-0.02	PUF60
chr3:49686062-49686192	-	MST1	ENST00000449682	0.205	chr17:82085035-82085156	-	FASN	ENST00000306749	0.0	PUF60
chr3:49425883-49425996	-	NICN1	ENST00000273598	-0.409	chr1:28536262-28536381	+	RCC1	ENST00000683442	0.0	PUF60
chr19:44627420-44627573	+	IGSF23	ENST00000402988	-0.268	chr12:125107121-125107268	+	AACS	ENST00000316519	-0.01	PUF60
chr19:44635401-44635465	+	IGSF23	ENST00000402988	-0.502	chr22:19458071-19458139	-	UFD1	ENST00000263202	-0.0	PUF60
chr16:4801267-4801321	-	ROGDI	ENST00000322048	0.264	chr11:709553-709608	+	EPS8L2	ENST00000318562	-0.0	PUF60
chr8:70598134-70598255	-	TRAM1	ENST00000262213	-0.438	chr4:121820979-121821091	-	CCNA2	ENST00000274026	-0.01	PUF60
chr9:33071740-33071892	-	SMU1	ENST00000397149	-0.237	chr16:70532479-70532620	+	SF3B3	ENST00000302516	-0.0	PUF60
chr16:3777613-3777657	-	CREBBP	ENST00000262367	-0.824	chr7:149251280-149251327	+	ZNF212	ENST00000481584	-0.01	PUF60
chr9:33115991-33116113	-	B4GALT1	ENST00000379731	-0.27	chr5:179589546-179589647	+	RUFY1	ENST00000319449	-0.01	PUF60
chr11:71957227-71957264	+	RNF121	ENST00000361756	-0.428	chr15:65551676-65551718	+	HACD3	ENST00000261875	0.0	PUF60
chr11:68189917-68190152	-	KMT5B	ENST00000304363	-0.414	chr6:36470052-36470257	+	KCTD20	ENST00000373731	-0.02	PUF60
chr11:68180132-68180200	-	KMT5B	ENST00000304363	-0.528	chr3:150558388-150558462	+	EIF2A	ENST00000460851	0.0	PUF60
chr11:71982761-71982915	+	RNF121	ENST00000361756	-0.254	chr1:161356677-161356840	+	SDHC	ENST00000367975	-0.02	PUF60
chr3:98773920-98773983	+	ST3GAL6	ENST00000483910	0.175	chr10:87074551-87074614	-	GLUD1	ENST00000277865	-0.0	PUF60
chr11:74927391-74927488	-	XRRA1	ENST00000684022	0.276	chrX:16617150-16617246	-	CTPS2	ENST00000359276	0.01	PUF60
chr11:78478438-78478475	-	NARS2	ENST00000281038	-0.266	chr11:83273647-83273700	-	CCDC90B	ENST00000529689	-0.01	PUF60
chr3:8532737-8532825	+	LMCD1	ENST00000157600	-0.208	chr6:158187040-158187121	+	GTF2H5	ENST00000648328	-0.0	PUF60
chr19:47503423-47503502	-	NAPA	ENST00000263354	-0.204	chr21:43978046-43978121	+	AGPAT3	ENST00000291572	-0.01	PUF60
chr4:105456681-105456745	-	PPA2	ENST00000341695	-0.262	chr3:44354739-44354811	+	TCAIM	ENST00000342649	0.01	PUF60
chr4:10103896-10103986	-	WDR1	ENST00000499869	-0.154	chr16:46897648-46897737	+	GPT2	ENST00000340124	-0.0	PUF60
chr3:9938015-9938106	+	CRELD1	ENST00000452070	0.407	chr9:128922283-128922356	+	PHYHD1	ENST00000372592	0.01	PUF60
chr14:96560649-96560711	+	PAPOLA	ENST00000216277	-0.323	chr13:100307192-100307260	+	PCCA	ENST00000376285	-0.02	PUF60
chr22:40353073-40353117	+	ADSL	ENST00000623063	-0.252	chr3:196077064-196077105	-	TFRC	ENST00000698291	-0.0	PUF60
chr14:96562819-96562893	+	PAPOLA	ENST00000216277	-0.386	chr14:96534491-96534563	+	PAPOLA	ENST00000216277	-0.01	PUF60
chr22:40953555-40953633	+	RBX1	ENST00000216225	-0.329	chr17:78692417-78692493	-	CYTH1	ENST00000446868	-0.01	PUF60
chr22:40964047-40964117	+	RBX1	ENST00000216225	-0.35	chr17:18923914-18923984	+	PRPSAP2	ENST00000268835	-0.01	PUF60
chr1:52897437-52897484	-	ECHDC2	ENST00000371522	-0.213	chr2:219500178-219500218	+	GMPPA	ENST00000435316	-0.01	PUF60
chr14:96532331-96532420	+	PAPOLA	ENST00000216277	-0.183	chr5:53075061-53075137	+	ITGA2	ENST00000296585	-0.01	PUF60
chr14:20329174-20329373	-	CCNB1IP1	ENST00000358932	-0.232	chr15:92953357-92953573	+	CHD2	ENST00000394196	-0.02	PUF60
chr8:135645059-135645117	+	KHDRBS3	ENST00000355849	-0.335	chr1:112647210-112647273	+	CAPZA1	ENST00000263168	-0.0	PUF60
chr1:52905034-52905090	-	ECHDC2	ENST00000371522	-0.45	chr16:67194398-67194459	+	E2F4	ENST00000379378	-0.0	PUF60
chr1:52906519-52906611	-	ECHDC2	ENST00000371522	0.342	chr19:19494294-19494383	+	GATAD2A	ENST00000683918	-0.0	PUF60
chr8:135606955-135607037	+	KHDRBS3	ENST00000355849	-0.356	chr10:101479368-101479457	+	BTRC	ENST00000370187	0.02	PUF60
chr15:22845146-22845267	+	NIPA2	ENST00000337451	-0.368	chr8:28743086-28743214	+	EXTL3	ENST00000220562	-0.01	PUF60
chr22:50247692-50247776	-	HDAC10	ENST00000216271	-0.355	chrX:47180419-47180506	+	RBM10	ENST00000377604	-0.01	PUF60
chr7:99520169-99520304	+	ZKSCAN5	ENST00000326775	0.575	chr16:55810517-55810664	-	CES1	ENST00000360526	0.01	PUF60
chr15:22839655-22839790	+	NIPA2	ENST00000337451	-0.401	chr14:100374136-100374265	-	WARS1	ENST00000557135	0.02	PUF60
