exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr12:122482635-122482695	-	ZCCHC8	ENST00000633063	-0.3	chr6:132470574-132470626	-	STX7	ENST00000367941	-0.02	U2AF2
chr19:1053329-1053531	+	ABCA7	ENST00000263094	-0.334	chr11:72697911-72698106	-	ARAP1	ENST00000393609	0.01	U2AF2
chr2:201272898-201272942	+	CASP8	ENST00000673742	-0.602	chr1:153669836-153669878	-	ILF2	ENST00000361891	0.0	U2AF2
chr19:56817746-56817835	-	PEG3	ENST00000326441	-0.384	chr6:34982752-34982827	+	ANKS1A	ENST00000360359	0.01	U2AF2
chr14:52708309-52708388	+	PSMC6	ENST00000445930	-0.114	chr1:45614096-45614181	+	NASP	ENST00000350030	-0.02	U2AF2
chr14:94581615-94581710	+	SERPINA5	ENST00000329597	-0.14	chr3:184352013-184352117	-	CLCN2	ENST00000265593	0.02	U2AF2
chr13:112878217-112878303	+	ATP11A	ENST00000375645	0.502	chr22:41511876-41511968	+	ACO2	ENST00000216254	-0.01	U2AF2
chr1:13778418-13782831	+	PRDM2	ENST00000311066	0.467	chr3:47909038-47912421	-	MAP4	ENST00000683076	-0.01	U2AF2
chr6:57194770-57194852	-	RAB23	ENST00000468148	-0.25	chr5:65568918-65568994	+	PPWD1	ENST00000502703	-0.01	U2AF2
chr12:132043645-132043728	+	EP400	ENST00000389561	-0.56	chrX:16852551-16852628	-	RBBP7	ENST00000380087	-0.02	U2AF2
chr12:132044177-132044311	+	EP400	ENST00000389561	-0.456	chr17:1677565-1677694	-	PRPF8	ENST00000304992	-0.0	U2AF2
chr2:169877494-169877637	+	UBR3	ENST00000272793	-0.196	chr20:17952587-17952710	-	SNX5	ENST00000377759	-0.01	U2AF2
chr8:22080805-22080870	+	DMTN	ENST00000358242	-0.177	chr17:29569018-29569086	+	TP53I13	ENST00000301057	-0.02	U2AF2
chr19:2046604-2046691	-	MKNK2	ENST00000250896	-0.171	chr14:105478266-105478360	+	CRIP2	ENST00000329146	0.01	U2AF2
chr6:25916969-25917087	-	SLC17A2	ENST00000377850	-0.311	chr10:102159193-102159308	+	NOLC1	ENST00000605788	-0.0	U2AF2
chr6:25915736-25915868	-	SLC17A2	ENST00000377850	-0.723	chr1:111421565-111421673	-	OVGP1	ENST00000369732	-0.02	U2AF2
chr8:22067085-22067159	+	DMTN	ENST00000358242	-0.442	chr19:29812689-29812776	+	CCNE1	ENST00000262643	-0.02	U2AF2
chr3:183842298-183842447	-	PARL	ENST00000317096	-0.242	chr6:43551298-43551453	-	XPO5	ENST00000265351	-0.01	U2AF2
chr3:171009958-171010082	-	SLC2A2	ENST00000314251	-0.192	chr1:227650956-227651076	+	ZNF678	ENST00000343776	0.02	U2AF2
chr16:14649804-14649973	+	BFAR	ENST00000261658	-0.325	chr1:46310155-46310316	+	UQCRH	ENST00000311672	0.0	U2AF2
chr3:183833724-183833825	-	PARL	ENST00000317096	-0.255	chr18:12367276-12367382	-	AFG3L2	ENST00000269143	-0.0	U2AF2
chr12:120784474-120784593	-	SPPL3	ENST00000353487	-0.117	chr10:86461176-86461287	-	WAPL	ENST00000298767	0.01	U2AF2
chr1:113906996-113907161	+	DCLRE1B	ENST00000650450	-0.216	chr6:44248630-44248776	+	HSP90AB1	ENST00000371646	-0.0	U2AF2
chr12:120571191-120571291	+	RNF10	ENST00000325954	-0.366	chr18:11893468-11893576	-	MPPE1	ENST00000588072	-0.01	U2AF2
chr3:182885951-182886010	+	ATP11B	ENST00000323116	-0.38	chr2:142956203-142956274	+	KYNU	ENST00000264170	-0.0	U2AF2
chr3:179592644-179592739	-	MRPL47	ENST00000476781	-0.197	chr15:63256505-63256594	+	RAB8B	ENST00000321437	-0.02	U2AF2
chr12:122132292-122132383	+	MLXIP	ENST00000319080	-0.432	chr16:29835704-29835798	+	MVP	ENST00000357402	-0.01	U2AF2
chr16:14648388-14648592	+	BFAR	ENST00000261658	-0.184	chr9:33073596-33073806	-	SMU1	ENST00000397149	-0.02	U2AF2
chr8:54052655-54052756	-	LYPLA1	ENST00000316963	-0.212	chr11:47780343-47780447	-	NUP160	ENST00000378460	0.01	U2AF2
chr12:12244262-12244655	-	LRP6	ENST00000261349	-0.214	chr14:34862044-34862322	-	BAZ1A	ENST00000360310	-0.01	U2AF2
chr12:101914174-101914232	+	DRAM1	ENST00000258534	0.288	chr8:28787829-28787889	-	INTS9	ENST00000521022	-0.02	U2AF2
chr12:101920109-101920201	+	DRAM1	ENST00000258534	-0.129	chr15:78017847-78017957	-	TBC1D2B	ENST00000300584	0.02	U2AF2
chr12:103788838-103788919	-	NT5DC3	ENST00000392876	-0.237	chr8:123150036-123150128	+	TBC1D31	ENST00000287380	0.02	U2AF2
chr12:105176876-105177016	-	APPL2	ENST00000258530	-0.626	chr12:110722135-110722269	-	PPP1CC	ENST00000335007	-0.01	U2AF2
chr12:106957082-106957149	+	TMEM263	ENST00000280756	-0.36	chr7:106111313-106111390	-	SYPL1	ENST00000706299	0.01	U2AF2
chr8:55745061-55745121	-	TMEM68	ENST00000434581	-0.384	chr3:197142718-197142768	-	DLG1	ENST00000667157	-0.01	U2AF2
chr1:100274824-100274965	+	RTCA	ENST00000370128	-0.155	chr4:121813234-121813380	+	EXOSC9	ENST00000243498	-0.01	U2AF2
chr16:2756334-2756606	+	SRRM2	ENST00000301740	-0.176	chr12:124343005-124343226	-	NCOR2	ENST00000405201	0.01	U2AF2
chr3:43432611-43432727	-	ANO10	ENST00000292246	-0.346	chr11:3967552-3967682	+	STIM1	ENST00000526596	0.01	U2AF2
chr1:100017682-100017815	+	SLC35A3	ENST00000533028	-0.5	chr6:111357014-111357125	-	REV3L	ENST00000368802	-0.02	U2AF2
chr1:100122380-100122484	-	SASS6	ENST00000287482	-0.356	chr6:99415636-99415747	-	PNISR	ENST00000647811	-0.0	U2AF2
chr3:38223812-38223913	+	OXSR1	ENST00000311806	-0.198	chr11:33057115-33057235	+	TCP11L1	ENST00000334274	-0.02	U2AF2
chr1:100147894-100148326	+	TRMT13	ENST00000370141	-0.241	chrX:109683136-109683552	-	ACSL4	ENST00000671846	-0.01	U2AF2
chr12:100210073-100210208	+	ACTR6	ENST00000188312	-0.525	chr8:124515887-124516030	-	TATDN1	ENST00000276692	-0.02	U2AF2
chr7:157169048-157169122	+	UBE3C	ENST00000348165	-0.163	chr1:45613169-45613248	+	NASP	ENST00000350030	-0.01	U2AF2
chr12:111729806-111729956	+	ACAD10	ENST00000313698	0.417	chr16:23416967-23417121	-	COG7	ENST00000307149	-0.01	U2AF2
chr16:1568217-1568334	-	IFT140	ENST00000426508	-0.338	chr16:4677463-4677572	+	MGRN1	ENST00000262370	-0.01	U2AF2
chr3:188524665-188524787	+	LPP	ENST00000617246	-0.189	chr5:119316185-119316302	+	TNFAIP8	ENST00000388882	0.01	U2AF2
chr1:109739833-109739908	-	GSTM3	ENST00000361066	-0.299	chr1:44776034-44776140	+	RPS8	ENST00000396651	-0.0	U2AF2
chr3:184364966-184365049	+	POLR2H	ENST00000456318	-0.38	chr7:103319756-103319844	-	DNAJC2	ENST00000379263	-0.02	U2AF2
chr1:110049112-110049238	+	STRIP1	ENST00000369795	-0.589	chr19:38838894-38839015	-	ENSG00000268083	ENST00000594769	0.0	U2AF2
chr8:56179409-56179513	-	PLAG1	ENST00000316981	0.75	chr2:36464534-36464655	+	CRIM1	ENST00000280527	-0.01	U2AF2
chr12:109581395-109581550	+	MVK	ENST00000228510	-0.171	chr20:62126304-62126439	+	LSM14B	ENST00000279068	0.01	U2AF2
chr3:25720014-25720191	-	NGLY1	ENST00000280700	-0.393	chr3:155833857-155834041	-	SLC33A1	ENST00000643144	-0.02	U2AF2
chr16:199062-199238	-	LUC7L	ENST00000293872	-0.185	chr15:41371527-41371684	+	NUSAP1	ENST00000559596	0.01	U2AF2
chr9:35105941-35106009	-	ATOSB	ENST00000322813	-0.15	chr6:31644525-31644602	-	BAG6	ENST00000676615	0.02	U2AF2
chr1:109625303-109625433	+	AMPD2	ENST00000528667	-0.53	chr16:2170614-2170730	+	TRAF7	ENST00000326181	-0.01	U2AF2
chr1:109628643-109628806	+	AMPD2	ENST00000528667	-0.258	chr12:6856305-6856450	+	USP5	ENST00000229268	-0.01	U2AF2
chr3:196885151-196886694	+	SENP5	ENST00000323460	-0.371	chr7:73476868-73478569	-	BAZ1B	ENST00000339594	-0.0	U2AF2
chr12:122613112-122613230	+	KNTC1	ENST00000333479	-0.232	chr12:122490935-122491053	-	ZCCHC8	ENST00000536663	-0.02	U2AF2
chr3:168040786-168040869	-	GOLIM4	ENST00000470487	-0.323	chr4:83598644-83598723	+	GPAT3	ENST00000264409	-0.01	U2AF2
chr15:84764707-84764815	+	ZNF592	ENST00000560079	-0.397	chr4:9908235-9908345	-	SLC2A9	ENST00000264784	-0.02	U2AF2
chr3:119218650-119218772	-	B4GALT4	ENST00000393765	-0.349	chr20:35118598-35118719	-	EDEM2	ENST00000374492	-0.02	U2AF2
chr1:153659138-153659184	+	SNAPIN	ENST00000368685	-0.394	chr14:21018457-21018504	-	NDRG2	ENST00000556147	-0.01	U2AF2
chr7:44799247-44799277	+	PPIA	ENST00000468812	-0.19	chr22:29272216-29272252	+	EWSR1	ENST00000397938	-0.0	U2AF2
chr3:113017448-113017602	-	NEPRO	ENST00000314400	0.559	chr10:13118888-13119040	+	OPTN	ENST00000378747	-0.01	U2AF2
chr1:153772340-153772440	+	INTS3	ENST00000318967	-0.123	chr17:38738753-38738861	-	PCGF2	ENST00000620225	-0.01	U2AF2
chr1:153953266-153953369	-	CRTC2	ENST00000368633	-0.134	chr6:30553084-30553179	-	GNL1	ENST00000376621	-0.0	U2AF2
chr3:105681479-105681610	-	CBLB	ENST00000394030	0.242	chr15:70687540-70687646	-	UACA	ENST00000322954	-0.0	U2AF2
chr1:153953538-153953606	-	CRTC2	ENST00000368633	-0.221	chr1:110047542-110047616	+	STRIP1	ENST00000369795	-0.02	U2AF2
chr3:112995135-112995265	+	GTPBP8	ENST00000383678	-0.366	chr10:100175945-100176070	-	ERLIN1	ENST00000421367	-0.02	U2AF2
chr1:154169305-154169383	-	TPM3	ENST00000651641	0.145	chr1:40414159-40414240	+	SMAP2	ENST00000372718	-0.0	U2AF2
chr3:119503532-119503620	+	TIMMDC1	ENST00000494664	-0.288	chr4:121678415-121678494	-	ANXA5	ENST00000296511	-0.0	U2AF2
chr3:120638455-120638581	-	HGD	ENST00000283871	-0.273	chr8:28132278-28132404	+	ELP3	ENST00000256398	-0.01	U2AF2
chr7:44516703-44516934	-	NPC1L1	ENST00000381160	-0.15	chr19:18572351-18572607	+	UBA52	ENST00000596273	0.01	U2AF2
chr12:31970189-31970356	+	RESF1	ENST00000312561	-0.393	chr3:155842432-155842619	-	SLC33A1	ENST00000643144	-0.01	U2AF2
chr1:151761451-151761552	-	MRPL9	ENST00000368830	-0.184	chr17:49706965-49707068	-	SLC35B1	ENST00000240333	-0.01	U2AF2
chr3:121788284-121788432	-	IQCB1	ENST00000310864	-0.216	chr1:77576068-77576220	-	ZZZ3	ENST00000370801	-0.02	U2AF2
chr12:3281734-3281817	+	TSPAN9	ENST00000011898	-0.347	chr13:113090068-113090160	+	MCF2L	ENST00000453297	-0.0	U2AF2
chr15:84778183-84778312	+	ZNF592	ENST00000560079	-0.266	chr12:122363983-122364107	-	CLIP1	ENST00000620786	0.01	U2AF2
chr3:120646267-120646366	-	HGD	ENST00000283871	-0.213	chr11:46864448-46864535	-	LRP4	ENST00000378623	-0.02	U2AF2
chr1:155253859-155253978	-	ENTREP3	ENST00000361361	-0.302	chr19:35725220-35725333	+	KMT2B	ENST00000420124	-0.02	U2AF2
chr1:155256674-155256791	-	SCAMP3	ENST00000302631	-0.554	chr1:109751995-109752103	-	EPS8L3	ENST00000361852	-0.01	U2AF2
chr1:155260537-155260659	-	SCAMP3	ENST00000302631	-0.246	chrX:48976241-48976363	-	GRIPAP1	ENST00000376423	-0.02	U2AF2
chr12:49104448-49104551	-	LMBR1L	ENST00000267102	-0.595	chr7:127589485-127589594	+	ARF5	ENST00000000233	-0.02	U2AF2
chr9:37857241-37857351	+	DCAF10	ENST00000377724	-0.58	chr12:50437735-50437838	+	LARP4	ENST00000398473	-0.01	U2AF2
chr15:75904491-75904629	+	FBXO22	ENST00000308275	-0.17	chr4:127965072-127965208	-	MFSD8	ENST00000296468	0.02	U2AF2
chr15:75890435-75890483	+	UBE2Q2	ENST00000267938	-0.236	chr2:233512569-233512622	-	USP40	ENST00000678225	-0.01	U2AF2
chr15:75879098-75879188	+	UBE2Q2	ENST00000267938	-0.28	chr12:27319328-27319423	+	STK38L	ENST00000389032	-0.01	U2AF2
chr1:155136828-155136951	+	SLC50A1	ENST00000368404	-0.53	chr11:65084691-65084800	+	ZFPL1	ENST00000294258	-0.01	U2AF2
chr1:155133503-155133568	+	EFNA1	ENST00000368407	-0.155	chr16:55810927-55811007	-	CES1	ENST00000422046	-0.01	U2AF2
chr12:46363021-46363145	-	SLC38A2	ENST00000256689	-0.128	chr6:159780443-159780566	-	TCP1	ENST00000321394	-0.0	U2AF2
chr1:154454488-154454581	+	IL6R	ENST00000368485	-0.108	chr12:121903006-121903107	+	PSMD9	ENST00000541212	-0.02	U2AF2
chr12:47679493-47679594	-	RPAP3	ENST00000005386	-0.435	chr2:43918025-43918133	-	LRPPRC	ENST00000260665	-0.0	U2AF2
chr2:99171343-99171429	-	MITD1	ENST00000289359	-0.816	chr14:55653017-55653085	+	KTN1	ENST00000395314	-0.0	U2AF2
chr2:97834775-97834925	-	TMEM131	ENST00000186436	-0.272	chr17:67347336-67347485	-	PSMD12	ENST00000356126	-0.0	U2AF2
chr2:97809688-97809774	-	TMEM131	ENST00000186436	-0.181	chr16:47664885-47664975	+	PHKB	ENST00000323584	0.01	U2AF2
chr15:78878213-78878259	+	MORF4L1	ENST00000426013	-0.205	chr3:12501668-12501724	+	TSEN2	ENST00000680354	0.02	U2AF2
chr15:78542483-78542645	+	PSMA4	ENST00000044462	-0.148	chr5:139319334-139319501	+	MATR3	ENST00000394805	-0.01	U2AF2
chr9:37769941-37770019	+	TRMT10B	ENST00000297994	-0.382	chr12:123654924-123654998	+	GTF2H3	ENST00000543341	-0.02	U2AF2
chr15:89293833-89293997	+	FANCI	ENST00000310775	-0.421	chr8:18062279-18062423	-	ASAH1	ENST00000637790	0.0	U2AF2
chr16:2758985-2759047	+	SRRM2	ENST00000301740	-0.326	chr1:153663215-153663276	-	ILF2	ENST00000361891	-0.0	U2AF2
chr16:10473923-10473989	+	ATF7IP2	ENST00000562102	-0.13	chr21:32743248-32743314	-	PAXBP1	ENST00000331923	0.0	U2AF2
chrX:43775175-43775272	-	MAOB	ENST00000378069	-0.23	chr12:50200777-50200884	-	LIMA1	ENST00000341247	-0.0	U2AF2
chr16:10472110-10472183	+	ATF7IP2	ENST00000562102	-0.64	chr12:46209054-46209127	-	SLC38A1	ENST00000398637	-0.02	U2AF2
chr8:47729412-47729465	+	SPIDR	ENST00000297423	-0.202	chr19:48913474-48913532	+	NUCB1	ENST00000452087	0.02	U2AF2
chr1:145977084-145977152	+	POLR3GL	ENST00000369314	-0.485	chr12:6578846-6578917	-	CHD4	ENST00000544040	-0.0	U2AF2
chr1:147166498-147166618	-	PRKAB2	ENST00000254101	-0.332	chr13:49705621-49705783	-	KPNA3	ENST00000261667	0.01	U2AF2
chr7:30050434-30050474	+	PLEKHA8	ENST00000449726	-0.378	chr8:38840224-38840267	+	TACC1	ENST00000317827	-0.01	U2AF2
chr3:138241783-138241983	+	ARMC8	ENST00000469044	-0.186	chr2:149579431-149579648	-	MMADHC	ENST00000303319	-0.01	U2AF2
chr3:138163778-138163858	-	DBR1	ENST00000260803	-0.257	chrX:147928322-147928393	+	FMR1	ENST00000370475	-0.0	U2AF2
chr16:11769031-11769095	-	ZC3H7A	ENST00000355758	-0.489	chr20:49074785-49074850	+	CSE1L	ENST00000262982	-0.0	U2AF2
chr16:11770783-11770987	-	ZC3H7A	ENST00000355758	-0.189	chr17:47656860-47657060	+	KPNB1	ENST00000290158	-0.0	U2AF2
chr12:130872584-130872629	+	RAN	ENST00000543796	-0.198	chr21:39348545-39348577	-	HMGN1	ENST00000380749	-0.0	U2AF2
chr3:160417723-160417956	+	SMC4	ENST00000357388	-0.254	chr15:55677797-55678044	-	PRTG	ENST00000389286	-0.02	U2AF2
chr3:160268413-160268536	-	IFT80	ENST00000326448	-0.209	chr13:21413652-21413772	-	ZDHHC20	ENST00000400590	-0.01	U2AF2
chr12:123227463-123227616	-	MPHOSPH9	ENST00000606320	-0.203	chr2:48454595-48454741	+	PPP1R21	ENST00000294952	-0.01	U2AF2
chr1:11828458-11828624	+	CLCN6	ENST00000346436	-0.513	chr17:7585946-7586078	+	MPDU1	ENST00000250124	0.01	U2AF2
chr3:15245526-15245671	+	CAPN7	ENST00000253693	-0.15	chr9:71717948-71718079	-	CEMIP2	ENST00000377044	-0.0	U2AF2
chr1:1256045-1256125	-	UBE2J2	ENST00000349431	-0.202	chr9:129103013-129103066	-	CRAT	ENST00000318080	-0.02	U2AF2
chr16:11776320-11776358	-	ZC3H7A	ENST00000355758	-0.194	chr1:156334713-156334775	-	CCT3	ENST00000295688	-0.01	U2AF2
chr1:1355450-1355752	-	MXRA8	ENST00000309212	-0.585	chr7:5529535-5529733	-	ACTB	ENST00000493945	-0.0	U2AF2
chr12:27322143-27322234	+	STK38L	ENST00000389032	-0.183	chr17:59934170-59934260	+	RPS6KB1	ENST00000225577	-0.01	U2AF2
chr1:150967392-150967484	-	CERS2	ENST00000368954	-0.103	chr5:140677655-140677753	-	HARS1	ENST00000504156	0.01	U2AF2
chr3:129559620-129559783	-	PLXND1	ENST00000324093	-0.244	chr17:29086438-29086577	-	MYO18A	ENST00000527372	0.02	U2AF2
chr12:2865355-2865399	-	FOXM1	ENST00000359843	0.281	chr19:44680288-44680334	+	CEACAM19	ENST00000358777	-0.02	U2AF2
chr7:38830254-38830328	-	VPS41	ENST00000310301	-0.213	chr7:111532518-111532585	-	IMMP2L	ENST00000452753	-0.01	U2AF2
chr8:43083118-43083180	+	FNTA	ENST00000302279	-0.159	chr11:77894290-77894349	-	INTS4	ENST00000534064	0.02	U2AF2
chr1:151344728-151344847	-	RFX5	ENST00000452671	-0.353	chr12:56421351-56421493	-	TIMELESS	ENST00000553532	-0.01	U2AF2
chr3:127575749-127575809	-	TPRA1	ENST00000355552	-0.703	chr19:1399524-1399587	-	GAMT	ENST00000252288	-0.01	U2AF2
chr1:150663632-150663763	-	GOLPH3L	ENST00000271732	-0.208	chr17:46749773-46749907	+	NSF	ENST00000398238	-0.01	U2AF2
chr7:30498803-30498938	-	GGCT	ENST00000275428	-0.149	chr2:42282823-42282972	+	EML4	ENST00000318522	-0.0	U2AF2
chr3:13500713-13500789	+	HDAC11	ENST00000295757	0.31	chr1:18879300-18879373	-	ALDH4A1	ENST00000375341	-0.02	U2AF2
chr8:47727200-47727293	+	SPIDR	ENST00000297423	-0.329	chr4:2926014-2926112	+	ADD1	ENST00000683351	-0.0	U2AF2
chr15:92944415-92944515	+	CHD2	ENST00000394196	-0.378	chrY:12775471-12775566	+	USP9Y	ENST00000338981	-0.01	U2AF2
chr12:26914408-26914578	-	INTS13	ENST00000261191	-0.289	chr1:77917566-77917757	+	NEXN	ENST00000334785	0.01	U2AF2
chr12:26979784-26979936	-	TM7SF3	ENST00000343028	-0.343	chr14:64454723-64454875	+	MTHFD1	ENST00000652337	0.01	U2AF2
chr15:92901167-92901299	+	CHD2	ENST00000394196	-0.298	chr22:21788257-21788388	-	MAPK1	ENST00000215832	-0.0	U2AF2
chr12:27003236-27003390	-	TM7SF3	ENST00000343028	-0.158	chr4:15644493-15644657	-	FBXL5	ENST00000412094	0.0	U2AF2
chr8:89762829-89762982	+	RIPK2	ENST00000220751	-0.774	chrX:124081380-124081528	+	STAG2	ENST00000371145	-0.01	U2AF2
chr4:39214601-39214671	+	WDR19	ENST00000399820	-0.651	chr10:114970368-114970440	+	TRUB1	ENST00000298746	-0.01	U2AF2
chr16:66728201-66728242	-	DYNC1LI2	ENST00000258198	-0.268	chr1:53212781-53212816	+	CPT2	ENST00000637252	0.02	U2AF2
chr8:86435633-86435704	+	WWP1	ENST00000517970	-0.294	chr6:122451664-122451754	-	SERINC1	ENST00000339697	0.0	U2AF2
chr16:67144834-67144877	+	PHAF1	ENST00000219139	-0.115	chr1:36461264-36461312	-	MRPS15	ENST00000373116	-0.01	U2AF2
chr8:85214921-85215037	-	RBIS	ENST00000619594	-0.735	chr2:55564902-55565041	-	PPP4R3B	ENST00000616407	-0.02	U2AF2
chr16:635281-635340	-	METTL26	ENST00000301686	-0.325	chr12:122859772-122859830	+	HIP1R	ENST00000253083	-0.01	U2AF2
