exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr8:76988307-76988338	-	PEX2	ENST00000357039	0.202	chr15:99703362-99703385	+	MEF2A	ENST00000557942	0.01	RBM17
chr14:20372733-20372857	-	TEP1	ENST00000262715	0.292	chr20:48989556-48989684	+	ARFGEF2	ENST00000371917	-0.0	RBM17
chr1:45507356-45507550	+	MMACHC	ENST00000401061	-0.178	chr20:32215269-32215451	+	POFUT1	ENST00000375749	-0.0	RBM17
chr9:72363470-72363606	-	ZFAND5	ENST00000376962	-0.227	chr4:76147479-76147640	-	NUP54	ENST00000695547	0.01	RBM17
chr22:31688156-31688227	-	PRR14L	ENST00000327423	0.288	chr2:202275113-202275189	+	NOP58	ENST00000264279	-0.0	RBM17
chr9:70346605-70346649	+	SMC5	ENST00000361138	0.282	chr14:54482153-54482202	-	GMFB	ENST00000358056	0.02	RBM17
chrX:124090854-124090964	+	STAG2	ENST00000371145	0.162	chr1:71078457-71078565	-	ZRANB2	ENST00000370920	-0.0	RBM17
chr13:51958311-51958544	-	ATP7B	ENST00000242839	-0.33	chr7:130024263-130024506	-	ZC3HC1	ENST00000358303	-0.02	RBM17
chr13:39042105-39042305	+	NHLRC3	ENST00000379600	-0.241	chr11:85634086-85634279	+	TMEM126B	ENST00000358867	-0.01	RBM17
chr2:100988079-100988276	+	NPAS2	ENST00000335681	-0.467	chr16:15691144-15691323	+	NDE1	ENST00000396354	-0.02	RBM17
chr1:37796744-37796820	+	MANEAL	ENST00000373045	-0.208	chr6:37313816-37313891	+	TBC1D22B	ENST00000373491	-0.01	RBM17
chr1:39852731-39852876	-	TRIT1	ENST00000316891	-0.353	chr15:41058639-41058781	-	INO80	ENST00000648947	-0.01	RBM17
chr20:35137880-35138005	-	EDEM2	ENST00000374492	-0.202	chr22:29531831-29531963	-	THOC5	ENST00000490103	0.01	RBM17
chr14:74300150-74300268	-	ABCD4	ENST00000356924	-0.233	chr17:35978143-35978263	-	CCL16	ENST00000611905	-0.01	RBM17
chr9:85678335-85678398	-	AGTPBP1	ENST00000357081	0.292	chr12:68725727-68725796	+	NUP107	ENST00000229179	-0.02	RBM17
chr20:527933-528049	-	CSNK2A1	ENST00000217244	0.223	chr5:112902380-112902518	-	REEP5	ENST00000379638	-0.0	RBM17
chr14:23966283-23966417	+	DHRS4	ENST00000313250	-0.234	chr1:160352054-160352206	+	NCSTN	ENST00000294785	0.0	RBM17
chr21:46636439-46636547	+	PRMT2	ENST00000355680	-0.296	chr11:10807255-10807381	-	EIF4G2	ENST00000339995	0.0	RBM17
chr14:24442178-24442260	-	SDR39U1	ENST00000399395	0.717	chrX:101617283-101617370	-	ARMCX6	ENST00000539247	0.01	RBM17
chr20:17975684-17975903	+	MGME1	ENST00000377710	-0.138	chr16:74503531-74503746	-	GLG1	ENST00000422840	-0.0	RBM17
chrX:19955391-19955566	-	BCLAF3	ENST00000379682	0.45	chr2:61248511-61248683	-	USP34	ENST00000398571	0.0	RBM17
chrX:19380120-19380277	-	MAP3K15	ENST00000338883	-0.264	chr20:47690126-47690295	-	SULF2	ENST00000688720	-0.0	RBM17
chr12:51056144-51056245	+	LETMD1	ENST00000262055	-0.211	chr11:61964987-61965112	-	FTH1	ENST00000273550	-0.0	RBM17
chr2:85355076-85355170	+	ELMOD3	ENST00000409013	-0.511	chr14:21020496-21020582	-	NDRG2	ENST00000556147	-0.0	RBM17
chr13:114286302-114286400	+	UPF3A	ENST00000375299	-0.237	chr10:5921258-5921357	+	FBH1	ENST00000362091	-0.0	RBM17
chr1:228400964-228401194	-	TRIM11	ENST00000284551	-0.267	chr7:5300422-5300662	+	SLC29A4	ENST00000396872	-0.0	RBM17
chr2:208304846-208305013	+	PIKFYVE	ENST00000264380	0.315	chr7:27816890-27817038	+	TAX1BP1	ENST00000396319	-0.0	RBM17
chr2:20739971-20740205	-	LDAH	ENST00000237822	-0.204	chr2:210519551-210519784	+	CPS1	ENST00000673630	0.02	RBM17
chr12:7869863-7869937	-	SLC2A14	ENST00000431042	-0.325	chr20:34033164-34033239	+	RALY	ENST00000413297	0.0	RBM17
chr2:241751246-241751388	+	D2HGDH	ENST00000321264	-0.294	chr19:38717927-38718074	+	ACTN4	ENST00000252699	-0.0	RBM17
chr2:227352514-227352573	+	MFF	ENST00000304593	0.286	chr3:112553280-112553329	-	ATG3	ENST00000283290	0.01	RBM17
chr17:61955680-61955838	-	MED13	ENST00000397786	-0.383	chr2:33585530-33585697	-	FAM98A	ENST00000238823	-0.01	RBM17
chr5:141970704-141970877	+	RNF14	ENST00000394520	0.533	chr12:123647963-123648126	+	GTF2H3	ENST00000543341	-0.01	RBM17
chr17:661809-661895	-	VPS53	ENST00000437048	-0.243	chr20:35314688-35314765	-	UQCC1	ENST00000374385	-0.01	RBM17
chr11:31463172-31463305	-	IMMP1L	ENST00000532287	0.471	chr1:77169260-77169395	-	PIGK	ENST00000370812	-0.01	RBM17
chr17:59119319-59119495	-	SKA2	ENST00000330137	0.329	chr6:73621804-73621962	-	SLC17A5	ENST00000355773	-0.01	RBM17
chr11:32587012-32587144	+	EIF3M	ENST00000531120	-0.142	chr3:121541349-121541479	-	POLQ	ENST00000264233	-0.01	RBM17
chr11:124626473-124626609	+	TBRG1	ENST00000441174	-0.328	chr1:109237244-109237373	+	SARS1	ENST00000234677	-0.01	RBM17
chr11:31456260-31456386	-	IMMP1L	ENST00000532287	0.529	chr15:63537025-63537156	+	USP3	ENST00000380324	-0.02	RBM17
chr6:131733588-131733723	+	ENPP3	ENST00000357639	0.364	chr3:47046487-47046621	-	SETD2	ENST00000409792	-0.0	RBM17
chr9:127050043-127050132	+	RALGPS1	ENST00000259351	-0.335	chr11:68587945-68588024	+	PPP6R3	ENST00000527403	-0.01	RBM17
chr10:70143842-70143972	-	TYSND1	ENST00000287078	-0.492	chr7:44051830-44051942	+	DBNL	ENST00000448521	0.01	RBM17
chr17:333759-333934	-	RPH3AL	ENST00000331302	-0.5	chr16:81652203-81652364	+	CMIP	ENST00000537098	-0.0	RBM17
chr6:152991185-152991321	-	MTRF1L	ENST00000367233	-0.167	chr3:23889112-23889259	+	UBE2E1	ENST00000306627	-0.01	RBM17
chr6:87545616-87545699	-	RARS2	ENST00000369536	0.275	chr13:75359769-75359858	-	TBC1D4	ENST00000377636	0.01	RBM17
chr6:42934475-42934598	+	CNPY3	ENST00000372836	-0.154	chr1:151178001-151178145	-	VPS72	ENST00000368892	-0.01	RBM17
chr4:99210415-99210502	-	ADH6	ENST00000394899	-0.363	chr11:108271064-108271146	+	ATM	ENST00000675843	-0.02	RBM17
chr5:56911169-56911536	+	SETD9	ENST00000285947	-0.372	chr3:98521133-98521442	-	CLDND1	ENST00000341181	-0.01	RBM17
chr18:13071039-13071212	+	CEP192	ENST00000506447	-0.198	chr4:154608466-154608650	-	FGG	ENST00000336098	-0.0	RBM17
chr9:136791711-136791777	+	TMEM141	ENST00000290079	0.271	chr19:617777-617849	-	POLRMT	ENST00000588649	-0.02	RBM17
chr17:44037412-44037538	-	LSM12	ENST00000293406	-0.343	chr17:42728825-42728952	-	EZH1	ENST00000428826	-0.01	RBM17
chr5:69562673-69562770	+	GTF2H2C	ENST00000380729	0.317	chr20:37232296-37232391	+	RPN2	ENST00000237530	-0.0	RBM17
chr9:112275844-112276013	-	PTBP3	ENST00000374257	-0.253	chr5:74813840-74814019	-	FAM169A	ENST00000687041	-0.01	RBM17
chr10:91271638-91271697	+	PCGF5	ENST00000336126	0.39	chr14:37817578-37817651	+	TTC6	ENST00000553443	0.02	RBM17
chr9:131195233-131195294	+	NUP214	ENST00000359428	-0.22	chr17:47599676-47599739	+	NPEPPS	ENST00000322157	0.02	RBM17
chr18:68701745-68701790	-	TMX3	ENST00000299608	0.211	chr3:197069219-197069260	-	DLG1	ENST00000667157	-0.01	RBM17
chr9:131192208-131192292	+	NUP214	ENST00000359428	-0.2	chr3:33021566-33021655	-	GLB1	ENST00000307363	0.01	RBM17
chr18:68700405-68700485	-	TMX3	ENST00000299608	0.373	chr9:154709-154795	-	ZNG1A	ENST00000356521	0.01	RBM17
chr12:4607327-4607387	+	DYRK4	ENST00000543431	-0.421	chr6:37371512-37371574	+	RNF8	ENST00000373479	-0.0	RBM17
chr6:109370411-109370467	-	CD164	ENST00000310786	0.145	chr5:139314675-139314736	+	MATR3	ENST00000394805	-0.01	RBM17
chr11:59109540-59109706	+	FAM111B	ENST00000343597	0.523	chr6:18236452-18236600	-	DEK	ENST00000652689	0.0	RBM17
chr9:78265859-78265906	+	CEP78	ENST00000643273	0.358	chr13:27254220-27254281	+	RPL21	ENST00000311549	-0.0	RBM17
chr21:33260597-33260727	+	IFNAR2	ENST00000342136	-0.234	chr11:78072998-78073141	-	NDUFC2	ENST00000281031	-0.0	RBM17
chr11:10801661-10801774	-	EIF4G2	ENST00000339995	-0.16	chr3:73064003-73064146	+	PPP4R2	ENST00000356692	-0.01	RBM17
chr8:22412037-22412206	+	SLC39A14	ENST00000381237	0.313	chr16:16086824-16086991	+	ABCC1	ENST00000399410	-0.01	RBM17
chr4:159243774-159243791	+	RAPGEF2	ENST00000691494	0.407	chr17:78005058-78005079	+	TNRC6C	ENST00000696270	0.01	RBM17
chr6:130880144-130880206	-	EPB41L2	ENST00000337057	0.274	chr15:75896995-75897061	+	UBE2Q2	ENST00000267938	-0.01	RBM17
chr15:40812699-40812902	+	ZFYVE19	ENST00000355341	-0.256	chr3:63990176-63990374	+	ATXN7	ENST00000674280	-0.01	RBM17
chr15:29719777-29720016	-	TJP1	ENST00000614355	-0.236	chr8:94510417-94510652	-	VIRMA	ENST00000297591	-0.01	RBM17
chr14:21022864-21022905	-	NDRG2	ENST00000556147	0.169	chr20:499525-499573	-	CSNK2A1	ENST00000646477	-0.01	RBM17
chr1:23340852-23341017	-	HNRNPR	ENST00000302271	-0.248	chr17:5335184-5335344	+	RABEP1	ENST00000537505	0.0	RBM17
chr2:20278583-20278819	-	PUM2	ENST00000361078	0.255	chr7:103697853-103698093	-	RELN	ENST00000428762	0.01	RBM17
chr14:55663955-55664041	+	KTN1	ENST00000395314	0.224	chr11:95841617-95841709	-	MTMR2	ENST00000346299	0.01	RBM17
chr20:35618087-35618130	+	SPAG4	ENST00000374273	-0.509	chr2:85601435-85601482	-	TMEM150A	ENST00000334462	-0.01	RBM17
chr14:30929201-30929311	-	STRN3	ENST00000357479	0.197	chr5:140464667-140464776	+	ANKHD1	ENST00000360839	-0.0	RBM17
chr5:75399310-75399387	-	CERT1	ENST00000643780	0.216	chr3:107711275-107711364	+	BBX	ENST00000431630	-0.0	RBM17
chr12:62349221-62349307	+	USP15	ENST00000280377	0.454	chr2:176323392-176323464	+	MTX2	ENST00000249442	-0.0	RBM17
chr12:76459859-76459895	-	OSBPL8	ENST00000261183	0.345	chr2:158603070-158603104	+	PKP4	ENST00000389759	-0.01	RBM17
chr1:211312720-211312961	+	RCOR3	ENST00000419091	-0.287	chr1:86742208-86742436	+	SH3GLB1	ENST00000370558	0.01	RBM17
chr2:233273721-233273777	+	ATG16L1	ENST00000392017	0.235	chr17:43202655-43202712	+	NBR1	ENST00000590996	-0.0	RBM17
chr10:78040204-78040225	+	RPS24	ENST00000372360	0.242	chr10:78040201-78040225	+	RPS24	ENST00000435275	0.02	RBM17
chr1:167776064-167776166	+	MPZL1	ENST00000359523	0.353	chr3:170145423-170145521	-	PHC3	ENST00000495893	-0.02	RBM17
chr11:118918826-118918879	-	BCL9L	ENST00000683865	-0.307	chr7:2002065-2002121	-	MAD1L1	ENST00000265854	-0.01	RBM17
chr2:58232054-58232112	-	FANCL	ENST00000233741	-0.296	chr1:94515146-94515202	+	ABCD3	ENST00000370214	-0.0	RBM17
chr4:82862534-82862572	-	SEC31A	ENST00000395310	-0.289	chr2:237096822-237096869	+	COPS8	ENST00000354371	0.0	RBM17
chr2:151468474-151468551	+	RIF1	ENST00000444746	0.233	chr10:5453250-5453346	+	NET1	ENST00000355029	-0.01	RBM17
chr6:85538838-85538864	-	SNX14	ENST00000314673	0.214	chr10:24622733-24622762	-	ARHGAP21	ENST00000396432	0.0	RBM17
chr20:25221232-25221333	+	ENTPD6	ENST00000376652	-0.155	chr20:33670684-33670792	-	NECAB3	ENST00000246190	0.02	RBM17
chr1:2389925-2389996	-	MORN1	ENST00000378531	-0.27	chr18:659641-659714	+	TYMS	ENST00000323274	-0.0	RBM17
chr17:37520179-37520214	-	SYNRG	ENST00000612223	-0.415	chr5:133992306-133992355	-	VDAC1	ENST00000265333	0.0	RBM17
chr14:65101546-65101572	-	MAX	ENST00000358664	0.228	chr21:25734333-25734375	-	ATP5PF	ENST00000400094	-0.02	RBM17
chr12:62566014-62566031	+	MON2	ENST00000393630	0.442	chr12:110436665-110436683	-	ARPC3	ENST00000426440	-0.01	RBM17
chr2:58221942-58222042	-	FANCL	ENST00000233741	-0.413	chr6:142203985-142204065	+	VTA1	ENST00000367630	0.0	RBM17
chr8:73030336-73030395	+	TERF1	ENST00000276603	0.217	chr12:26624299-26624356	-	ITPR2	ENST00000381340	-0.01	RBM17
chr2:135616668-135616757	+	R3HDM1	ENST00000683871	0.257	chr1:180054415-180054502	+	CEP350	ENST00000367607	-0.01	RBM17
chr5:134576768-134576896	+	JADE2	ENST00000681547	-0.292	chr20:25498210-25498346	-	NINL	ENST00000278886	-0.01	RBM17
chr19:5218787-5218798	-	PTPRS	ENST00000262963	0.2	chr19:17217453-17217462	+	USE1	ENST00000263897	-0.02	RBM17
chr12:53467805-53467843	+	PCBP2	ENST00000546463	0.325	chr12:108544427-108544478	-	SART3	ENST00000546815	0.01	RBM17
chr4:53391430-53391498	+	FIP1L1	ENST00000337488	0.204	chr5:39388305-39388367	-	DAB2	ENST00000320816	0.02	RBM17
chr20:36173764-36173954	+	EPB41L1	ENST00000338074	-0.288	chr7:47346187-47346356	-	TNS3	ENST00000311160	-0.01	RBM17
chr18:8253227-8253414	+	PTPRM	ENST00000580170	-0.151	chr21:25975070-25975228	-	APP	ENST00000346798	-0.0	RBM17
chr18:26035831-26035923	-	SS18	ENST00000415083	0.165	chr10:27531529-27531615	+	RAB18	ENST00000621805	-0.0	RBM17
chr3:194412199-194412288	-	ATP13A3	ENST00000645319	0.334	chr13:40949806-40949901	-	ELF1	ENST00000625359	0.0	RBM17
chr10:5714135-5714207	+	TASOR2	ENST00000695737	-0.325	chr18:10741031-10741102	-	PIEZO2	ENST00000674853	-0.0	RBM17
chr8:143586219-143586290	-	EEF1D	ENST00000618139	-0.194	chr20:63680664-63680719	+	RTEL1	ENST00000360203	-0.02	RBM17
chr16:69568495-69568548	+	NFAT5	ENST00000349945	-0.344	chr11:73140031-73140128	-	FCHSD2	ENST00000409418	-0.01	RBM17
chr1:45607321-45608337	+	NASP	ENST00000350030	0.261	chr5:132896323-132897240	-	AFF4	ENST00000265343	-0.01	RBM17
chr11:3361743-3361889	-	ZNF195	ENST00000399602	0.228	chr7:103604346-103604483	-	RELN	ENST00000428762	-0.01	RBM17
chr6:31888969-31889070	-	EHMT2	ENST00000375537	0.297	chr11:65553425-65553530	-	LTBP3	ENST00000301873	-0.01	RBM17
chr4:109481677-109481781	+	SEC24B	ENST00000265175	-0.438	chr7:154983219-154983332	-	PAXIP1	ENST00000404141	-0.01	RBM17
chr15:73274692-73274724	+	NEO1	ENST00000261908	0.176	chr18:10534466-10534496	+	NAPG	ENST00000322897	0.01	RBM17
chr1:36174898-36175008	+	MAP7D1	ENST00000474796	-0.292	chr1:230704202-230704337	-	AGT	ENST00000679957	-0.0	RBM17
chr1:155212127-155212219	+	MTX1	ENST00000368376	-0.198	chr3:9942813-9942896	+	CRELD1	ENST00000452070	0.0	RBM17
chr17:48057032-48057121	+	NFE2L1	ENST00000362042	-0.232	chr12:6333737-6333838	-	TNFRSF1A	ENST00000536194	-0.01	RBM17
chr2:235930765-235930923	+	AGAP1	ENST00000304032	-0.461	chr5:154329572-154329738	+	GALNT10	ENST00000297107	-0.01	RBM17
chr11:57791385-57791673	+	CTNND1	ENST00000399050	0.493	chr12:95956685-95956962	+	AMDHD1	ENST00000266736	-0.01	RBM17
chr15:65639595-65639703	+	SLC24A1	ENST00000261892	-0.214	chr16:4450400-4450497	+	DNAJA3	ENST00000262375	-0.01	RBM17
chr5:133022841-133022906	-	ZCCHC10	ENST00000509437	0.239	chr2:65331987-65332051	-	SPRED2	ENST00000356388	0.0	RBM17
chr2:240573775-240573891	+	RNPEPL1	ENST00000270357	0.503	chr9:137453056-137453180	-	NSMF	ENST00000371475	-0.0	RBM17
chr1:1853152-1853297	-	GNB1	ENST00000703693	-0.48	chr1:19357422-19357563	-	CAPZB	ENST00000264202	0.01	RBM17
chr2:218660037-218660245	+	BCS1L	ENST00000392111	-0.35	chr5:178205842-178206010	+	HNRNPAB	ENST00000358344	0.0	RBM17
chr1:1879787-1879902	-	GNB1	ENST00000703701	-0.29	chr22:50388986-50389111	+	PPP6R2	ENST00000216061	0.01	RBM17
chr20:44478624-44478647	+	TTPAL	ENST00000372904	0.266	chr15:78939140-78939171	-	CTSH	ENST00000220166	-0.0	RBM17
chr2:218660037-218660166	+	BCS1L	ENST00000392110	-0.356	chr11:119051035-119051173	-	HYOU1	ENST00000617285	-0.0	RBM17
chr2:218660037-218660218	+	BCS1L	ENST00000392109	-0.356	chr2:241159213-241159343	+	PPP1R7	ENST00000234038	-0.02	RBM17
chr16:8860105-8860218	-	CARHSP1	ENST00000611932	-0.3	chr22:23283977-23284098	+	BCR	ENST00000305877	-0.01	RBM17
chr6:63532337-63532530	+	PTP4A1	ENST00000648894	-0.36	chr12:15916117-15916316	+	DERA	ENST00000524480	0.0	RBM17
chr5:74637565-74637701	-	ENC1	ENST00000618628	-0.407	chrX:101037917-101038051	-	TRMT2B	ENST00000372936	-0.02	RBM17
chr11:75479244-75479488	-	GDPD5	ENST00000529721	-0.465	chr9:133042087-133042306	+	GTF3C5	ENST00000372097	-0.02	RBM17
chr16:20900298-20900535	+	LYRM1	ENST00000568663	-0.134	chr12:49741957-49742280	+	TMBIM6	ENST00000552699	-0.0	RBM17
chr16:57175539-57175590	-	PSME3IP1	ENST00000564108	-0.23	chr2:112074912-112074962	+	TMEM87B	ENST00000283206	-0.0	RBM17
chr19:40365553-40365585	+	PLD3	ENST00000356508	0.138	chr8:22636922-22636962	-	BIN3	ENST00000276416	-0.01	RBM17
chr11:908542-908645	-	CHID1	ENST00000436108	-0.359	chr16:505524-505627	+	RAB11FIP3	ENST00000262305	0.0	RBM17
chr2:229908965-229909086	-	TRIP12	ENST00000675423	0.252	chr8:58043184-58043299	+	FAM110B	ENST00000361488	0.02	RBM17
chr17:76379387-76379727	+	SPHK1	ENST00000545180	-0.416	chr22:20566467-20566817	+	MED15	ENST00000263205	0.02	RBM17
chr1:23340852-23341020	-	HNRNPR	ENST00000374612	-0.266	chr1:84501826-84501970	-	GNG5	ENST00000370645	-0.0	RBM17
chr3:52558249-52558413	-	PBRM1	ENST00000296302	-0.306	chr7:139417538-139417729	+	FMC1-LUC7L2	ENST00000541515	-0.0	RBM17
chr3:119866590-119866628	-	GSK3B	ENST00000316626	0.137	chr8:93761985-93762023	+	TMEM67	ENST00000518319	0.02	RBM17
chr4:151144220-151144288	-	SH3D19	ENST00000652233	0.202	chr7:105506189-105506273	-	PUS7	ENST00000469408	-0.01	RBM17
chr17:29578962-29578988	-	GIT1	ENST00000394869	0.337	chr3:52452483-52452513	-	TNNC1	ENST00000232975	-0.01	RBM17
chr20:49179122-49179244	-	STAU1	ENST00000340954	-0.168	chr1:155717006-155717128	+	DAP3	ENST00000368336	0.01	RBM17
chr1:36367848-36368084	-	STK40	ENST00000373129	0.216	chr6:158028756-158029026	+	SYNJ2	ENST00000355585	-0.01	RBM17
chr12:114679913-114679972	-	TBX3	ENST00000257566	-0.22	chr20:34073563-34073635	+	RALY	ENST00000246194	-0.0	RBM17
chr10:73043887-73043957	-	P4HA1	ENST00000263556	-0.202	chr12:45390421-45390498	+	ANO6	ENST00000320560	-0.0	RBM17
chr18:49491736-49491833	-	RPL17	ENST00000618613	-0.404	chr9:87727361-87727468	+	CTSL	ENST00000677821	-0.01	RBM17
chr14:96876033-96876120	+	VRK1	ENST00000681249	-0.337	chr14:96876030-96876120	+	VRK1	ENST00000216639	-0.01	RBM17
chr1:40509458-40509625	+	EXO5	ENST00000682383	-0.338	chr11:60898101-60898271	-	PRPF19	ENST00000227524	0.0	RBM17
chr12:57538519-57538524	-	DCTN2	ENST00000543672	0.13	chr12:48941568-48941577	-	ARF3	ENST00000541959	0.01	RBM17
chr11:95887612-95887684	-	MTMR2	ENST00000675196	0.274	chr8:26339903-26339973	+	PPP2R2A	ENST00000660435	0.01	RBM17
chr12:121402742-121402807	+	RNF34	ENST00000392465	0.193	chrX:23856302-23856382	-	APOO	ENST00000379226	0.01	RBM17
chr3:142054115-142054149	-	TFDP2	ENST00000467072	0.276	chr2:68217092-68217131	-	PPP3R1	ENST00000234310	-0.01	RBM17
chr21:45184474-45184593	+	ADARB1	ENST00000705393	0.284	chr11:125575803-125575931	+	EI24	ENST00000524723	0.01	RBM17
chr10:5712394-5712539	+	TASOR2	ENST00000645567	-0.532	chr4:154610067-154610197	-	FGG	ENST00000336098	-0.0	RBM17
chr2:151971545-151971704	-	CACNB4	ENST00000439467	-0.494	chr3:142597237-142597348	+	PLS1	ENST00000464320	0.01	RBM17
chr17:76683847-76683927	-	MXRA7	ENST00000375036	0.126	chr1:19342752-19342864	-	CAPZB	ENST00000375142	0.0	RBM17
chr5:57237113-57237172	+	GPBP1	ENST00000424459	0.539	chr14:67303522-67303599	+	PALS1	ENST00000261681	-0.02	RBM17
chr2:164727106-164727144	-	COBLL1	ENST00000629362	0.13	chr2:182994839-182994887	-	NCKAP1	ENST00000361354	0.02	RBM17
chr7:832505-832601	+	SUN1	ENST00000457378	-0.218	chr11:75188136-75188238	+	SLCO2B1	ENST00000289575	-0.02	RBM17
chr2:227342745-227342819	+	MFF	ENST00000353339	0.175	chr3:146533470-146533550	-	PLSCR1	ENST00000342435	-0.01	RBM17
chr20:47355450-47355520	-	ZMYND8	ENST00000396281	0.346	chr17:78708197-78708261	-	CYTH1	ENST00000446868	0.0	RBM17
chr20:45840448-45840458	+	SNX21	ENST00000462307	0.457	chr20:35554372-35554386	+	ERGIC3	ENST00000357394	0.0	RBM17
chr1:112616813-112616844	-	ST7L	ENST00000490067	0.501	chr15:68183630-68183667	+	PIAS1	ENST00000249636	-0.02	RBM17
chr4:121816144-121816194	+	EXOSC9	ENST00000379663	0.195	chr1:51836369-51836438	-	NRDC	ENST00000539524	0.0	RBM17
chr19:56833643-56833763	-	PEG3	ENST00000650632	-0.35	chr3:121664926-121665031	-	GOLGB1	ENST00000614479	0.01	RBM17
chr14:24442098-24442260	-	SDR39U1	ENST00000554698	0.665	chr12:120200730-120200891	-	RPLP0	ENST00000228306	0.0	RBM17
chr11:86270083-86270157	+	EED	ENST00000351625	0.326	chr12:15681226-15681302	-	EPS8	ENST00000281172	0.02	RBM17
chr15:42280917-42281133	+	GANC	ENST00000440615	-0.275	chr20:6110298-6110511	-	FERMT1	ENST00000217289	0.02	RBM17
chr11:57791494-57791673	+	CTNND1	ENST00000532844	0.262	chr15:66484994-66485191	+	MAP2K1	ENST00000691576	-0.02	RBM17
chr11:57791492-57791673	+	CTNND1	ENST00000534579	0.263	chr3:52749692-52749829	-	NEK4	ENST00000233027	-0.02	RBM17
chr9:86326371-86326491	-	TUT7	ENST00000277141	0.428	chr1:53807656-53807791	-	NDC1	ENST00000371429	0.01	RBM17
chr10:15140987-15141029	-	NMT2	ENST00000378150	0.542	chr12:123639957-123640001	+	GTF2H3	ENST00000538845	0.01	RBM17
chr1:120807607-120807709	+	NBPF26	ENST00000620612	-0.408	chr1:144437945-144438047	-	NBPF15	ENST00000581897	0.02	RBM17
chr17:67928959-67929120	+	BPTF	ENST00000582467	-0.318	chr6:159779895-159780087	-	TCP1	ENST00000321394	0.0	RBM17
