exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr16:87901912-87901974	-	CA5A	ENST00000649794	0.24	chr19:18358006-18358070	+	PGPEP1	ENST00000595552	-0.01	SRSF9
chrX:31177932-31177970	-	DMD	ENST00000357033	0.477	chr2:102731025-102731068	-	MFSD9	ENST00000258436	0.01	SRSF9
chr1:46688353-46688544	-	EFCAB14	ENST00000371933	0.356	chr9:19119650-19119831	-	PLIN2	ENST00000276914	0.0	SRSF9
chr11:61780712-61780792	+	MYRF	ENST00000278836	-0.22	chr11:116830570-116830637	+	APOC3	ENST00000227667	-0.0	SRSF9
chr12:6388398-6388505	+	LTBR	ENST00000228918	-0.147	chr2:219501476-219501579	+	GMPPA	ENST00000313597	-0.01	SRSF9
chr5:138325815-138325904	-	CDC25C	ENST00000323760	0.449	chr6:37453240-37453312	+	CMTR1	ENST00000373451	0.01	SRSF9
chr5:138326021-138326054	-	CDC25C	ENST00000323760	0.412	chr19:8465324-8465362	+	HNRNPM	ENST00000348943	0.0	SRSF9
chr15:40812699-40812902	+	ZFYVE19	ENST00000355341	-0.233	chr9:128827032-128827191	-	SPOUT1	ENST00000361256	-0.0	SRSF9
chr15:29719777-29720016	-	TJP1	ENST00000614355	0.305	chr4:68930546-68930765	-	UGT2A3	ENST00000251566	0.0	SRSF9
chr5:31515454-31515564	-	DROSHA	ENST00000344624	0.455	chr13:75341496-75341587	-	TBC1D4	ENST00000377636	-0.01	SRSF9
chr5:31521123-31521215	-	DROSHA	ENST00000344624	0.353	chr13:75356147-75356251	-	TBC1D4	ENST00000377636	-0.0	SRSF9
chr8:61646750-61646878	-	ASPH	ENST00000379454	0.116	chr3:45837927-45838051	-	LZTFL1	ENST00000296135	-0.02	SRSF9
chr8:61643945-61644001	-	ASPH	ENST00000379454	0.126	chr4:68332794-68332847	-	YTHDC1	ENST00000344157	-0.02	SRSF9
chr22:50457034-50457111	-	SBF1	ENST00000380817	-0.396	chr17:81995992-81996065	+	ASPSCR1	ENST00000306739	0.01	SRSF9
chr2:20278583-20278819	-	PUM2	ENST00000361078	0.212	chr8:86402019-86402203	+	WWP1	ENST00000517970	0.0	SRSF9
chr20:35618450-35618475	+	SPAG4	ENST00000374273	-0.387	chr2:219606476-219606517	+	STK11IP	ENST00000456909	0.02	SRSF9
chr20:35618612-35618720	+	SPAG4	ENST00000374273	-0.482	chr11:65553425-65553530	-	LTBP3	ENST00000301873	-0.01	SRSF9
chr20:35618923-35618998	+	SPAG4	ENST00000374273	-0.352	chr8:22081113-22081193	+	DMTN	ENST00000358242	-0.01	SRSF9
chr14:30929201-30929311	-	STRN3	ENST00000357479	-0.269	chr5:140464667-140464776	+	ANKHD1	ENST00000360839	0.01	SRSF9
chr9:128627925-128627942	+	SPTAN1	ENST00000372739	-0.146	chr20:37386460-37386477	+	SRC	ENST00000358208	-0.0	SRSF9
chr3:146077862-146077924	-	PLOD2	ENST00000282903	0.202	chr2:43949602-43949659	-	LRPPRC	ENST00000260665	-0.0	SRSF9
chr12:57093407-57093598	+	NAB2	ENST00000300131	-0.36	chr11:67404191-67404354	+	TBC1D10C	ENST00000526387	0.02	SRSF9
chr10:78040204-78040225	+	RPS24	ENST00000372360	-0.16	chr10:78040201-78040225	+	RPS24	ENST00000435275	-0.02	SRSF9
chr6:111700104-111700268	-	FYN	ENST00000354650	-0.335	chr4:82848804-82848977	-	SEC31A	ENST00000395310	0.0	SRSF9
chr4:2831923-2831978	+	SH3BP2	ENST00000503393	-0.357	chr19:871606-871662	-	MED16	ENST00000312090	-0.01	SRSF9
chr8:38429682-38429948	-	FGFR1	ENST00000447712	-0.307	chr7:158138294-158138515	-	PTPRN2	ENST00000389418	0.01	SRSF9
chr22:19971216-19971335	-	ARVCF	ENST00000263207	-0.372	chr2:119367403-119367528	+	DBI	ENST00000627093	-0.0	SRSF9
chr12:57720099-57720263	+	OS9	ENST00000315970	-0.19	chr10:98425818-98425985	-	HPS1	ENST00000361490	0.02	SRSF9
chr4:1803692-1803836	+	FGFR3	ENST00000440486	-0.26	chr5:177459603-177459740	-	DBN1	ENST00000393565	-0.0	SRSF9
chr3:48632245-48632396	-	SLC26A6	ENST00000395550	-0.29	chr16:66913491-66913613	-	CDH16	ENST00000299752	0.0	SRSF9
chr17:39908176-39908214	-	GSDMB	ENST00000418519	0.343	chr12:49024053-49024100	-	KMT2D	ENST00000683543	0.01	SRSF9
chr9:137453731-137453820	-	NSMF	ENST00000371475	-0.325	chr7:1472273-1472386	-	INTS1	ENST00000404767	0.01	SRSF9
chr3:152455542-152455577	+	MBNL1	ENST00000324210	-0.316	chr2:39293230-39293268	-	MAP4K3	ENST00000263881	0.0	SRSF9
chr3:58141858-58141929	+	FLNB	ENST00000295956	0.202	chr16:3658793-3658865	-	TRAP1	ENST00000246957	0.01	SRSF9
chr17:44187676-44187743	+	TMUB2	ENST00000538716	0.185	chr15:69453647-69453721	+	RPLP1	ENST00000260379	0.0	SRSF9
chr11:63903986-63904147	+	MARK2	ENST00000402010	-0.357	chr16:89531904-89532066	+	SPG7	ENST00000645818	0.01	SRSF9
chr2:38989270-38989314	-	SOS1	ENST00000402219	0.207	chr7:74714857-74714916	+	GTF2I	ENST00000573035	0.0	SRSF9
chr11:46512727-46512813	-	AMBRA1	ENST00000683756	0.309	chr11:77869722-77869817	+	AAMDC	ENST00000393427	-0.01	SRSF9
chr3:184180645-184180650	+	AP2M1	ENST00000292807	-0.367	chr3:52804726-52804734	+	ITIH3	ENST00000449956	0.0	SRSF9
chr4:185651784-185651828	-	SORBS2	ENST00000695409	0.285	chr17:5485151-5485216	-	DERL2	ENST00000158771	0.02	SRSF9
chr18:57559145-57559243	-	FECH	ENST00000262093	0.261	chr9:111574734-111574842	-	PTGR1	ENST00000407693	-0.01	SRSF9
chr9:128267194-128267274	-	GOLGA2	ENST00000611957	-0.48	chr15:82432817-82432897	+	GOLGA6L9	ENST00000618348	0.0	SRSF9
chr1:207790253-207790345	+	CD46	ENST00000367042	0.21	chr1:51776833-51776918	+	OSBPL9	ENST00000428468	-0.0	SRSF9
chr6:142383760-142383843	+	ADGRG6	ENST00000367609	0.179	chr14:30707990-30708065	+	SCFD1	ENST00000458591	0.0	SRSF9
chr1:154989560-154989707	+	FLAD1	ENST00000292180	-0.413	chr3:52405110-52405294	-	BAP1	ENST00000460680	0.0	SRSF9
chr14:103687081-103687211	+	KLC1	ENST00000334553	0.568	chr22:41680244-41680364	-	SNU13	ENST00000401959	-0.0	SRSF9
chr6:31639500-31639646	-	BAG6	ENST00000676615	-0.17	chr1:28273358-28273508	+	SESN2	ENST00000253063	0.0	SRSF9
chr2:55578247-55578342	-	PPP4R3B	ENST00000616407	0.251	chr18:46844734-46844839	-	PIAS2	ENST00000585916	0.01	SRSF9
chr10:24542693-24542770	+	KIAA1217	ENST00000376454	0.47	chr9:125220327-125220397	+	RABEPK	ENST00000373544	-0.01	SRSF9
chr4:185351445-185351609	+	SNX25	ENST00000652585	0.195	chr2:127852925-127853105	-	POLR2D	ENST00000272645	-0.01	SRSF9
chr6:167913403-167913423	+	AFDN	ENST00000683244	0.435	chr18:74256830-74256853	-	CYB5A	ENST00000494131	0.0	SRSF9
chr17:7839906-7840024	+	KDM6B	ENST00000448097	-0.377	chr4:1322381-1322503	+	MAEA	ENST00000303400	-0.01	SRSF9
chr6:17789872-17789910	-	KIF13A	ENST00000259711	0.368	chr15:64123503-64123546	+	SNX1	ENST00000559844	-0.01	SRSF9
chrX:17744071-17744219	+	SCML1	ENST00000380041	0.253	chr2:200926768-200926900	-	ORC2	ENST00000234296	0.02	SRSF9
chr17:76277163-76277310	-	QRICH2	ENST00000680821	-0.575	chr17:75488759-75488910	+	TMEM94	ENST00000314256	-0.01	SRSF9
chr19:17227840-17228005	+	OCEL1	ENST00000215061	-0.249	chr17:7631200-7631361	+	SHBG	ENST00000380450	-0.02	SRSF9
chr12:123944272-123944364	-	CCDC92	ENST00000238156	0.432	chr22:24411588-24411704	+	SPECC1L	ENST00000314328	0.02	SRSF9
chr20:35658930-35658982	-	CPNE1	ENST00000352393	0.22	chr12:64445075-64445131	+	XPOT	ENST00000332707	0.0	SRSF9
chr8:85219236-85219360	-	RBIS	ENST00000615697	0.149	chr6:42210488-42210596	-	MRPS10	ENST00000053468	-0.01	SRSF9
chr8:85219236-85219363	-	RBIS	ENST00000612977	0.203	chr7:6583306-6583431	+	ZDHHC4	ENST00000335965	-0.01	SRSF9
chr8:85219323-85219363	-	RBIS	ENST00000612809	0.164	chr7:6048807-6048844	-	EIF2AK1	ENST00000199389	-0.01	SRSF9
chr11:85978070-85978093	-	PICALM	ENST00000532317	0.164	chr14:31340450-31340476	-	HEATR5A	ENST00000549719	-0.01	SRSF9
chr11:77841019-77841060	+	AAMDC	ENST00000526415	0.234	chr1:40057446-40057495	+	CAP1	ENST00000417287	-0.0	SRSF9
chr17:75288388-75288461	-	SLC25A19	ENST00000320362	0.44	chr3:184365133-184365226	+	POLR2H	ENST00000456318	-0.0	SRSF9
chr7:100353210-100353270	+	PILRB	ENST00000452089	-0.317	chr14:100137740-100137802	+	EVL	ENST00000392920	-0.01	SRSF9
chr16:30065876-30065927	+	ALDOA	ENST00000569545	0.169	chr20:62832154-62832189	+	COL9A3	ENST00000649368	0.02	SRSF9
chr18:49491736-49491833	-	RPL17	ENST00000618613	0.204	chr18:49491746-49491833	-	RPL17	ENST00000618619	0.01	SRSF9
chr11:95914242-95914312	-	MTMR2	ENST00000676261	0.338	chr13:72973591-72973675	+	PIBF1	ENST00000326291	0.02	SRSF9
chr6:127286050-127286177	+	RNF146	ENST00000608991	0.398	chr10:32922640-32922735	-	ITGB1	ENST00000302278	-0.0	SRSF9
chr11:95914242-95914333	-	MTMR2	ENST00000675362	0.436	chr8:140864312-140864399	-	PTK2	ENST00000696786	0.01	SRSF9
chr3:58141858-58141896	+	FLNB	ENST00000429972	0.213	chr7:74544755-74544802	+	GTF2IRD1	ENST00000424337	0.02	SRSF9
chr19:56827134-56827246	-	PEG3	ENST00000650102	0.15	chr13:21496052-21496160	-	MICU2	ENST00000382374	-0.0	SRSF9
chr6:142440908-142440953	+	ADGRG6	ENST00000296932	0.194	chr2:171058151-171058197	-	TLK1	ENST00000431350	0.0	SRSF9
chr9:130110370-130110426	+	GPR107	ENST00000372406	0.211	chr8:30700081-30700135	-	GSR	ENST00000221130	0.0	SRSF9
chr19:10091584-10091630	+	SHFL	ENST00000591813	-0.24	chr19:10928380-10928440	-	YIPF2	ENST00000586748	0.01	SRSF9
chr2:164727106-164727144	-	COBLL1	ENST00000629362	0.201	chr2:15621065-15621116	+	DDX1	ENST00000233084	-0.0	SRSF9
chr2:24054473-24054540	+	FKBP1B	ENST00000452109	0.233	chr9:128460942-128461010	+	ODF2	ENST00000393527	0.02	SRSF9
chr2:227342745-227342819	+	MFF	ENST00000353339	0.206	chr6:147262290-147262353	+	STXBP5	ENST00000321680	-0.01	SRSF9
chr2:227329606-227329783	+	MFF	ENST00000353339	0.191	chr3:31624914-31625085	+	STT3B	ENST00000295770	-0.0	SRSF9
chr19:52845179-52845296	-	ZNF468	ENST00000243639	-0.398	chr4:99085115-99085216	-	ADH5	ENST00000296412	-0.0	SRSF9
chr19:56833643-56833763	-	PEG3	ENST00000650632	-0.27	chr5:176348250-176348356	-	KIAA1191	ENST00000298569	-0.01	SRSF9
chr19:56833290-56833420	-	PEG3	ENST00000650632	0.428	chrX:47657183-47657290	-	UXT	ENST00000333119	0.01	SRSF9
chr13:110894109-110894202	-	ANKRD10	ENST00000310847	0.233	chrX:80735988-80736088	-	BRWD3	ENST00000373275	0.01	SRSF9
chrX:118986925-118987080	+	LONRF3	ENST00000422289	0.366	chr1:150338160-150338326	+	PRPF3	ENST00000324862	-0.0	SRSF9
chr16:84988763-84988873	-	ZDHHC7	ENST00000564466	0.145	chr1:227768249-227768364	+	SNAP47	ENST00000681006	-0.01	SRSF9
chr16:30985460-30985824	+	HSD3B7	ENST00000262520	-0.629	chr17:8264895-8265125	+	PFAS	ENST00000314666	-0.02	SRSF9
chr8:18064457-18064468	-	ASAH1	ENST00000637528	0.171	chr18:8252488-8252499	+	PTPRM	ENST00000580170	0.01	SRSF9
chr6:167013508-167013567	+	ENSG00000272980	ENST00000705250	0.286	chr13:47965578-47965640	-	SUCLA2	ENST00000643023	-0.0	SRSF9
chr11:118439024-118439122	+	KMT2A	ENST00000531904	0.682	chr5:138812183-138812302	+	CTNNA1	ENST00000302763	-0.0	SRSF9
chr1:44654940-44655209	-	TMEM53	ENST00000372242	0.278	chr3:51674271-51674562	+	TEX264	ENST00000341333	0.02	SRSF9
chr2:166304031-166304122	-	SCN9A	ENST00000645907	0.381	chr18:10532711-10532795	+	NAPG	ENST00000322897	-0.01	SRSF9
chr9:128267194-128267259	-	GOLGA2	ENST00000450617	-0.335	chr19:6420073-6420144	-	KHSRP	ENST00000600480	0.01	SRSF9
chr12:57110043-57110110	-	STAT6	ENST00000640254	0.163	chr7:74401505-74401567	+	CLIP2	ENST00000223398	-0.01	SRSF9
chrX:103684681-103684729	-	MORF4L2	ENST00000442614	0.211	chr14:96527953-96528006	+	PAPOLA	ENST00000216277	-0.0	SRSF9
chr20:34065044-34065160	+	RALY	ENST00000448364	0.308	chr1:44319628-44319744	-	ERI3	ENST00000372257	-0.0	SRSF9
chr17:41819841-41820023	+	FKBP10	ENST00000455106	-0.787	chr2:85599525-85599702	-	TMEM150A	ENST00000334462	0.0	SRSF9
chr20:35658930-35659014	-	CPNE1	ENST00000414711	0.228	chr3:101585437-101585511	+	PCNP	ENST00000265260	-0.0	SRSF9
chr17:75288388-75288591	-	SLC25A19	ENST00000580151	0.429	chr7:45110745-45110877	-	TBRG4	ENST00000495078	-0.01	SRSF9
chr2:217901710-217901823	-	TNS1	ENST00000449814	0.23	chr19:19134784-19134887	-	TMEM161A	ENST00000162044	0.02	SRSF9
chr16:30985653-30985947	+	HSD3B7	ENST00000562932	-0.514	chr20:63285980-63286218	+	ARFGAP1	ENST00000370275	-0.0	SRSF9
chr2:187520542-187520613	-	TFPI	ENST00000420747	0.288	chr3:126033607-126033678	-	SLC41A3	ENST00000360370	-0.01	SRSF9
chr12:57109941-57110110	-	STAT6	ENST00000553275	0.171	chrX:149503312-149503489	-	IDS	ENST00000340855	0.0	SRSF9
chr2:27350314-27350632	-	GTF3C2	ENST00000423998	0.44	chr12:131778065-131778330	+	SFSWAP	ENST00000261674	0.01	SRSF9
chr16:69368587-69368595	-	TERF2	ENST00000566257	0.282	chr15:78541905-78541930	+	PSMA4	ENST00000044462	0.01	SRSF9
chr1:156293320-156293429	-	GLMP	ENST00000481050	-0.224	chr19:11345520-11345628	-	TMEM205	ENST00000593256	0.0	SRSF9
chrX:123623644-123623709	-	THOC2	ENST00000438358	0.343	chr14:49779748-49779806	+	KLHDC2	ENST00000298307	0.01	SRSF9
chr11:68039792-68039962	+	TCIRG1	ENST00000529657	-0.294	chr21:46154149-46154332	-	FTCD	ENST00000397746	0.0	SRSF9
chr11:65571391-65571779	+	ZNRD2	ENST00000533115	-0.345	chr12:56153809-56154092	+	MYL6B	ENST00000550443	-0.0	SRSF9
chr2:113733365-113733403	-	SLC35F5	ENST00000447673	0.128	chr7:94587778-94587809	-	SGCE	ENST00000644609	0.0	SRSF9
chr8:90015541-90015666	+	DECR1	ENST00000517761	0.279	chr2:134936841-134936969	+	CCNT2	ENST00000264157	0.01	SRSF9
chrX:47198309-47198355	+	UBA1	ENST00000427561	0.228	chr7:100152716-100152757	+	LAMTOR4	ENST00000473459	-0.0	SRSF9
