exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr3:121795457-121795566	-	IQCB1	ENST00000310864	-0.274	chr5:119509141-119509244	+	HSD17B4	ENST00000510025	-0.0	FUBP1
chr3:121788284-121788432	-	IQCB1	ENST00000310864	-0.204	chr17:18790896-18791040	+	TVP23B	ENST00000307767	0.0	FUBP1
chr1:154219836-154219937	-	C1orf43	ENST00000368521	0.27	chr22:29542859-29542956	-	THOC5	ENST00000490103	-0.01	FUBP1
chr1:15529088-15529272	+	DNAJC16	ENST00000375847	-0.347	chrX:54014377-54014563	-	PHF8	ENST00000338154	0.01	FUBP1
chr1:154435969-154436110	+	IL6R	ENST00000368485	-0.368	chr3:9877066-9877219	-	CIDEC	ENST00000336832	-0.02	FUBP1
chr9:37126312-37126942	+	ZCCHC7	ENST00000336755	-0.284	chr10:31908172-31908926	-	ARHGAP12	ENST00000344936	-0.01	FUBP1
chr12:47965282-47965345	+	TMEM106C	ENST00000429772	-0.227	chr3:50105077-50105142	+	RBM5	ENST00000347869	-0.01	FUBP1
chr16:10457372-10457529	+	ATF7IP2	ENST00000562102	-0.36	chr7:96208838-96208977	-	SLC25A13	ENST00000265631	-0.01	FUBP1
chr12:130872584-130872629	+	RAN	ENST00000543796	-0.107	chr17:43545274-43545367	-	ETV4	ENST00000319349	0.0	FUBP1
chr3:15432087-15432223	+	EAF1	ENST00000396842	-0.214	chr4:83269860-83269993	-	COQ2	ENST00000647002	-0.02	FUBP1
chr12:130795995-130796120	-	STX2	ENST00000392373	0.315	chrX:2953143-2953265	-	ARSL	ENST00000381134	-0.01	FUBP1
chr1:1355450-1355752	-	MXRA8	ENST00000309212	-0.444	chr8:144415227-144415419	-	SLC39A4	ENST00000301305	-0.01	FUBP1
chr1:151369004-151369189	-	SELENBP1	ENST00000368868	-0.401	chr17:64506076-64506259	-	DDX5	ENST00000577922	-0.0	FUBP1
chr1:151369442-151369554	-	SELENBP1	ENST00000368868	-0.294	chr12:57823904-57824005	-	CTDSP2	ENST00000549039	-0.01	FUBP1
chr12:26979784-26979936	-	TM7SF3	ENST00000343028	-0.171	chr14:64454723-64454875	+	MTHFD1	ENST00000652337	0.01	FUBP1
chr19:35546672-35546808	+	TMEM147	ENST00000222284	-0.163	chr6:33293795-33293916	-	RGL2	ENST00000497454	-0.01	FUBP1
chr8:86484872-86484961	-	RMDN1	ENST00000406452	-0.335	chr7:141745496-141745584	+	SSBP1	ENST00000265304	-0.0	FUBP1
chr7:108565830-108566022	-	THAP5	ENST00000415914	-0.234	chr13:72778187-72778380	-	DIS3	ENST00000377767	-0.02	FUBP1
chr4:22401431-22401554	-	ADGRA3	ENST00000334304	-0.26	chr14:39074415-39074530	-	SEC23A	ENST00000307712	0.0	FUBP1
chr16:635612-635774	-	METTL26	ENST00000301686	-0.548	chr19:3204005-3204144	+	NCLN	ENST00000246117	-0.02	FUBP1
chr19:3546255-3546425	-	MFSD12	ENST00000355415	-0.413	chr16:28608708-28608890	-	SULT1A1	ENST00000566189	0.0	FUBP1
chr8:92954406-92954564	-	TRIQK	ENST00000521988	-0.308	chr2:152734994-152735126	+	ARL6IP6	ENST00000326446	-0.0	FUBP1
chr4:44722084-44722242	-	GNPDA2	ENST00000295448	-0.437	chrX:129511804-129511983	-	SMARCA1	ENST00000371121	-0.0	FUBP1
chr4:44717113-44717295	-	GNPDA2	ENST00000295448	-0.466	chr14:50138612-50138784	-	SOS2	ENST00000216373	-0.02	FUBP1
chr19:40365718-40365930	+	PLD3	ENST00000409735	-0.313	chr19:49524507-49524776	+	FCGRT	ENST00000221466	-0.01	FUBP1
chr11:6608694-6608790	+	ILK	ENST00000299421	-0.143	chr3:49028431-49028532	-	ENSG00000290315	ENST00000703936	-0.0	FUBP1
chr11:6609071-6609156	+	ILK	ENST00000299421	-0.143	chr12:56096748-56096846	+	ERBB3	ENST00000267101	-0.0	FUBP1
chr19:38734142-38734204	-	CAPN12	ENST00000328867	-0.254	chr16:31493467-31493524	-	RUSF1	ENST00000327237	-0.01	FUBP1
chr11:64288065-64288214	+	GPR137	ENST00000438980	-0.678	chr3:49132491-49132663	-	LAMB2	ENST00000305544	-0.02	FUBP1
chr19:39458294-39458305	+	SUPT5H	ENST00000432763	-0.178	chr9:133810191-133810205	-	VAV2	ENST00000371850	0.01	FUBP1
chr11:64903590-64903660	-	ATG2A	ENST00000377264	-0.392	chr19:2757693-2757782	-	SGTA	ENST00000221566	0.01	FUBP1
chr19:35065539-35065681	+	HPN	ENST00000672452	-0.106	chr12:6769844-6769999	+	PTMS	ENST00000389462	-0.0	FUBP1
chr19:1399793-1399938	-	GAMT	ENST00000252288	-0.417	chr17:82093598-82093771	-	FASN	ENST00000306749	-0.01	FUBP1
chr11:47234757-47234934	+	DDB2	ENST00000256996	-0.171	chr3:184181085-184181226	+	AP2M1	ENST00000292807	-0.0	FUBP1
chr11:47261547-47261726	+	NR1H3	ENST00000441012	-0.272	chr8:144096584-144096744	+	CYC1	ENST00000318911	-0.01	FUBP1
chr19:16377122-16377254	-	EPS15L1	ENST00000455140	0.339	chr20:50143502-50143621	-	PEDS1	ENST00000371652	-0.02	FUBP1
chr4:88676218-88676241	+	HERC3	ENST00000402738	0.382	chr14:52658124-52658150	-	ERO1A	ENST00000395686	-0.0	FUBP1
chr19:12677108-12677211	-	DHPS	ENST00000210060	-0.189	chr19:42234353-42234459	-	GSK3A	ENST00000222330	-0.01	FUBP1
chr19:19197186-19197251	+	RFXANK	ENST00000303088	-0.488	chr17:4886120-4886198	+	MINK1	ENST00000355280	-0.01	FUBP1
chr19:34219391-34219573	+	LSM14A	ENST00000544216	-0.19	chr4:39510661-39510861	-	UGDH	ENST00000316423	-0.0	FUBP1
chr11:504824-504996	-	RNH1	ENST00000354420	-0.307	chr16:89649351-89649497	-	CHMP1A	ENST00000397901	0.0	FUBP1
chr19:17488848-17488939	+	SLC27A1	ENST00000252595	-0.292	chr19:15116408-15116522	-	ILVBL	ENST00000263383	-0.01	FUBP1
chr11:57491224-57491362	-	SLC43A1	ENST00000278426	-0.193	chr12:53119124-53119253	+	SOAT2	ENST00000301466	0.02	FUBP1
chr11:57491591-57491626	-	SLC43A1	ENST00000278426	-0.284	chr1:1315404-1315438	-	INTS11	ENST00000435064	-0.02	FUBP1
chr4:673912-673966	-	ATP5ME	ENST00000304312	-0.199	chr20:2652842-2652931	+	NOP56	ENST00000329276	-0.01	FUBP1
chr9:105573655-105573746	+	FKTN	ENST00000357998	0.388	chr11:125653746-125653847	+	CHEK1	ENST00000438015	-0.0	FUBP1
chr19:18436684-18436877	-	ISYNA1	ENST00000338128	-0.667	chr8:143558682-143558914	+	GSDMD	ENST00000534018	0.02	FUBP1
chr3:51959895-51960023	-	PCBP4	ENST00000461554	-0.355	chr2:85343639-85343798	-	RETSAT	ENST00000295802	-0.02	FUBP1
chr7:135188433-135188545	-	WDR91	ENST00000354475	-0.272	chr22:29043299-29043430	+	ZNRF3	ENST00000544604	0.02	FUBP1
chr3:51960526-51960642	-	PCBP4	ENST00000461554	-0.143	chr1:43620095-43620221	+	PTPRF	ENST00000359947	-0.01	FUBP1
chr3:50300988-50301077	-	HYAL1	ENST00000395144	-0.164	chr17:38709173-38709276	+	MLLT6	ENST00000621332	-0.02	FUBP1
chr3:50293632-50293721	-	HYAL3	ENST00000336307	-0.326	chr20:43535837-43535936	+	L3MBTL1	ENST00000418998	-0.02	FUBP1
chr3:50289447-50289628	-	IFRD2	ENST00000417626	-0.349	chr15:74801695-74801890	+	CSK	ENST00000220003	-0.02	FUBP1
chr3:52805808-52805840	+	ITIH3	ENST00000449956	-0.263	chr8:23027722-23027753	-	TNFRSF10B	ENST00000276431	-0.01	FUBP1
chr16:30654629-30655214	+	PRR14	ENST00000300835	-0.337	chr1:43971387-43972070	+	DPH2	ENST00000255108	-0.0	FUBP1
chr11:85631687-85631808	+	TMEM126B	ENST00000358867	-0.225	chr6:42655621-42655723	+	UBR2	ENST00000372901	0.0	FUBP1
chr16:28593252-28593346	-	SULT1A2	ENST00000335715	-0.47	chr6:30491537-30491653	+	HLA-E	ENST00000376630	-0.01	FUBP1
chr3:48422105-48422205	-	PLXNB1	ENST00000296440	-0.221	chr7:100576694-100576777	-	LRCH4	ENST00000310300	-0.02	FUBP1
chr3:48409905-48410077	-	PLXNB1	ENST00000296440	-0.144	chr19:35060347-35060512	+	HPN	ENST00000672452	-0.01	FUBP1
chr3:49028248-49028322	-	IMPDH2	ENST00000326739	-0.176	chrX:47657572-47657639	-	UXT	ENST00000333119	-0.01	FUBP1
chr19:619586-619765	-	POLRMT	ENST00000588649	-0.216	chr6:41587302-41587512	+	FOXP4	ENST00000373063	-0.01	FUBP1
chr3:49999440-49999513	+	RBM6	ENST00000266022	0.22	chr12:49387054-49387137	+	SPATS2	ENST00000553127	-0.01	FUBP1
chr16:29872705-29872743	-	SEZ6L2	ENST00000617533	-0.212	chr16:67950654-67950711	-	SLC12A4	ENST00000316341	0.02	FUBP1
chr3:49698755-49698822	+	RNF123	ENST00000327697	-0.2	chr17:39745728-39745788	+	GRB7	ENST00000309156	-0.0	FUBP1
chr3:49425883-49425996	-	NICN1	ENST00000273598	-0.349	chr1:28536262-28536381	+	RCC1	ENST00000683442	0.01	FUBP1
chr16:28981901-28982056	+	SPNS1	ENST00000311008	-0.319	chr8:11847679-11847822	-	CTSB	ENST00000353047	-0.0	FUBP1
chr4:118705611-118705821	+	METTL14	ENST00000388822	-0.159	chr7:87417312-87417515	-	ABCB4	ENST00000649586	-0.02	FUBP1
chr19:4446283-4446413	-	UBXN6	ENST00000301281	-0.466	chr8:144791992-144792140	-	RPL8	ENST00000394920	-0.0	FUBP1
chr16:4821547-4821597	-	GLYR1	ENST00000321919	-0.239	chr17:28857939-28857985	+	ERAL1	ENST00000254928	-0.02	FUBP1
chr9:3301546-3301620	-	RFX3	ENST00000617270	-0.269	chr7:122629248-122629328	-	CADPS2	ENST00000449022	-0.02	FUBP1
chr11:70421470-70421580	+	CTTN	ENST00000301843	-0.345	chrX:49000861-49000959	-	GRIPAP1	ENST00000617369	-0.02	FUBP1
chr11:67281093-67281184	+	GRK2	ENST00000308595	-0.252	chr17:42659834-42659946	+	TUBG2	ENST00000251412	-0.02	FUBP1
chr4:145064572-145064692	-	ANAPC10	ENST00000507656	-0.321	chr18:34708085-34708226	+	DTNA	ENST00000682581	0.01	FUBP1
chr4:140379569-140379652	+	SCOC	ENST00000608372	-0.238	chr8:125018631-125018727	+	SQLE	ENST00000265896	0.0	FUBP1
chr11:67611403-67611569	+	NDUFV1	ENST00000322776	-0.153	chr16:89199023-89199191	-	SLC22A31	ENST00000682282	0.02	FUBP1
chr11:67401068-67401199	-	PPP1CA	ENST00000376745	-0.194	chr19:2271385-2271530	+	OAZ1	ENST00000588673	-0.0	FUBP1
chr11:721903-721991	+	EPS8L2	ENST00000318562	-0.228	chr2:3575601-3575684	+	RPS7	ENST00000406376	-0.0	FUBP1
chr16:30986840-30987002	+	HSD3B7	ENST00000297679	-0.432	chr9:127872690-127872853	-	AK1	ENST00000644144	-0.01	FUBP1
chr16:30985653-30985824	+	HSD3B7	ENST00000297679	-0.465	chr20:33018637-33018822	+	BPIFB2	ENST00000170150	-0.0	FUBP1
chr16:30766163-30766282	+	RNF40	ENST00000324685	-0.194	chr5:177305871-177305984	+	PRELID1	ENST00000303204	-0.0	FUBP1
chr19:46383411-46383476	+	PPP5C	ENST00000012443	-0.133	chr2:95410527-95410586	+	FAHD2A	ENST00000233379	-0.0	FUBP1
chr11:770993-771104	-	GATD1	ENST00000319863	-0.51	chr8:144106835-144106963	+	MAF1	ENST00000322428	-0.0	FUBP1
chr19:49661948-49662328	-	IRF3	ENST00000377139	-0.209	chr11:119030232-119030735	-	SLC37A4	ENST00000545985	0.0	FUBP1
chr11:722091-722165	+	EPS8L2	ENST00000318562	-0.272	chr4:1986114-1986183	-	NELFA	ENST00000382882	-0.02	FUBP1
chr4:112262988-112263086	+	AP1AR	ENST00000274000	-0.143	chr1:108941405-108941498	-	CLCC1	ENST00000369969	0.0	FUBP1
chr7:124870911-124871041	-	POT1	ENST00000357628	-0.283	chr2:177482059-177482186	+	AGPS	ENST00000264167	-0.0	FUBP1
chr3:9937562-9937672	+	CRELD1	ENST00000452070	-0.242	chr8:43196430-43196540	+	HGSNAT	ENST00000524016	-0.02	FUBP1
chr14:96560649-96560711	+	PAPOLA	ENST00000216277	-0.228	chr5:119506818-119506889	+	HSD17B4	ENST00000510025	-0.0	FUBP1
chr14:96562819-96562893	+	PAPOLA	ENST00000216277	-0.218	chr10:69008841-69008925	+	KIFBP	ENST00000361983	-0.01	FUBP1
chr22:38750898-38751035	-	SUN2	ENST00000689035	-0.272	chr16:264016-264171	+	FAM234A	ENST00000399932	0.0	FUBP1
chr8:135645059-135645117	+	KHDRBS3	ENST00000355849	-0.134	chr14:35077150-35077216	+	FAM177A1	ENST00000280987	0.01	FUBP1
chr14:20372733-20372857	-	TEP1	ENST00000262715	-0.368	chr1:151185506-151185620	-	VPS72	ENST00000368892	-0.02	FUBP1
chr22:38073773-38073823	+	PICK1	ENST00000356976	-0.192	chr1:32332701-32332749	+	HDAC1	ENST00000373548	0.0	FUBP1
chr22:50257082-50257193	-	MAPK12	ENST00000215659	-0.388	chr16:1817168-1817271	-	HAGH	ENST00000397356	-0.01	FUBP1
chr15:22845146-22845267	+	NIPA2	ENST00000337451	-0.503	chr17:17276035-17276164	-	COPS3	ENST00000268717	-0.01	FUBP1
chr7:98224801-98224880	-	TECPR1	ENST00000447648	-0.369	chr20:63701830-63701900	-	ARFRP1	ENST00000622789	-0.01	FUBP1
chr22:46355990-46356072	+	TRMU	ENST00000645190	-0.294	chr2:241671312-241671405	+	ATG4B	ENST00000404914	-0.0	FUBP1
chr14:20381553-20381686	-	TEP1	ENST00000262715	-0.684	chr17:44092676-44092806	-	HDAC5	ENST00000682912	-0.01	FUBP1
chr9:70346605-70346649	+	SMC5	ENST00000361138	0.339	chr2:110670525-110670568	-	BUB1	ENST00000302759	-0.02	FUBP1
chr14:94101814-94101975	+	IFI27L1	ENST00000555523	-0.362	chr7:129210363-129210548	+	SMO	ENST00000249373	-0.01	FUBP1
chr14:21087320-21087463	+	ARHGEF40	ENST00000298694	-0.53	chr11:67352691-67352802	-	POLD4	ENST00000312419	0.02	FUBP1
chr22:31099062-31099179	+	SMTN	ENST00000333137	-0.43	chr1:36343860-36343979	-	STK40	ENST00000373132	-0.02	FUBP1
chr14:23561962-23562066	-	AP1G2	ENST00000397120	-0.168	chr11:126275327-126275428	+	FOXRED1	ENST00000263578	0.02	FUBP1
chr1:32631827-32631879	-	ZBTB8OS	ENST00000468695	-0.352	chr1:229449126-229449190	-	NUP133	ENST00000261396	0.01	FUBP1
chr1:32633645-32633727	-	ZBTB8OS	ENST00000468695	-0.526	chr16:66823227-66823306	-	NAE1	ENST00000290810	-0.0	FUBP1
chr1:32633951-32634072	-	ZBTB8OS	ENST00000468695	-0.273	chrX:136875471-136875585	-	RBMX	ENST00000320676	-0.0	FUBP1
chr1:32634768-32634792	-	ZBTB8OS	ENST00000468695	-0.208	chr14:55137370-55137391	+	LGALS3	ENST00000254301	0.01	FUBP1
chr2:169538013-169538141	-	FASTKD1	ENST00000453153	-0.309	chr2:169821943-169822057	-	METTL5	ENST00000260953	-0.01	FUBP1
chr8:144057448-144057713	-	OPLAH	ENST00000618853	-0.303	chr6:41587299-41587512	+	FOXP4	ENST00000307972	-0.01	FUBP1
chr1:43365186-43365376	-	ELOVL1	ENST00000372458	-0.155	chr15:89318931-89319099	-	POLG	ENST00000268124	-0.01	FUBP1
chr14:103500156-103500200	+	MARK3	ENST00000429436	-0.319	chr5:6602461-6602500	-	NSUN2	ENST00000264670	-0.01	FUBP1
chr2:113471033-113471089	+	ZNG1B	ENST00000259199	-0.373	chr14:35770942-35770999	-	RALGAPA1	ENST00000680220	-0.01	FUBP1
chr13:77021513-77021861	-	FBXL3	ENST00000355619	-0.225	chr15:65756140-65756472	-	DENND4A	ENST00000443035	-0.02	FUBP1
chr13:95989973-95990073	-	UGGT2	ENST00000376747	-0.277	chr14:30586718-30586815	+	G2E3	ENST00000206595	-0.01	FUBP1
chr22:28703505-28703566	-	CHEK2	ENST00000404276	-0.257	chr10:94558139-94558195	+	HELLS	ENST00000348459	0.02	FUBP1
chr20:33019062-33019115	+	BPIFB2	ENST00000170150	-0.192	chr1:40303131-40303185	-	COL9A2	ENST00000372748	-0.02	FUBP1
chr20:62308368-62308470	+	ADRM1	ENST00000253003	-0.387	chr12:124354478-124354582	-	NCOR2	ENST00000405201	0.01	FUBP1
chr14:74288207-74288259	-	ABCD4	ENST00000356924	-0.244	chr16:66932780-66932825	-	CIAO2B	ENST00000422424	-0.02	FUBP1
chr14:74293154-74293248	-	ABCD4	ENST00000356924	-0.448	chr1:36091244-36091340	+	ADPRS	ENST00000373178	-0.02	FUBP1
chr9:88462496-88462749	+	SPIN1	ENST00000375859	-0.221	chr7:128748573-128748804	+	CALU	ENST00000249364	-0.01	FUBP1
chr20:3800743-3800865	+	CDC25B	ENST00000245960	-0.417	chr19:55455260-55455378	-	ISOC2	ENST00000085068	-0.01	FUBP1
chr14:23565816-23565892	-	AP1G2	ENST00000397120	-0.339	chr3:47414572-47414652	-	SCAP	ENST00000265565	-0.01	FUBP1
chr1:95244211-95244698	+	RWDD3	ENST00000370202	-0.418	chr1:171532343-171532961	+	PRRC2C	ENST00000647382	0.01	FUBP1
chr1:95246542-95246657	+	RWDD3	ENST00000370202	-0.153	chr15:25354528-25354683	-	UBE3A	ENST00000648336	0.0	FUBP1
chr14:24214310-24214395	-	MDP1	ENST00000288087	-0.204	chr6:30627636-30627727	+	ATAT1	ENST00000330083	0.01	FUBP1
chr22:19177942-19178041	-	SLC25A1	ENST00000215882	-0.482	chr19:1978602-1978750	+	CSNK1G2	ENST00000255641	-0.01	FUBP1
chr22:17822947-17823060	-	MICAL3	ENST00000441493	0.298	chr19:55457092-55457212	-	ISOC2	ENST00000589080	-0.01	FUBP1
chr14:23566562-23566686	-	AP1G2	ENST00000397120	-0.453	chr2:219181062-219181205	+	RETREG2	ENST00000430297	-0.01	FUBP1
chr14:23639179-23639356	+	DHRS2	ENST00000250383	0.261	chr16:28835933-28836122	+	ATXN2L	ENST00000340394	0.01	FUBP1
chr14:23966283-23966417	+	DHRS4	ENST00000313250	0.279	chr1:160352054-160352206	+	NCSTN	ENST00000294785	0.01	FUBP1
chrX:103357083-103357161	+	TCEAL9	ENST00000372661	-0.205	chr14:22974047-22974115	-	AJUBA	ENST00000262713	-0.01	FUBP1
chr20:276793-276879	-	C20orf96	ENST00000360321	-0.236	chr19:6735622-6735704	-	GPR108	ENST00000264080	-0.01	FUBP1
chr20:2860054-2860151	+	VPS16	ENST00000380445	-0.23	chr20:45419295-45419395	+	PIGT	ENST00000279036	0.01	FUBP1
chr20:2860239-2860367	+	VPS16	ENST00000380445	-0.359	chr17:28369927-28370046	-	VTN	ENST00000226218	-0.0	FUBP1
chr14:24441674-24441795	-	SDR39U1	ENST00000399395	-0.134	chr5:181239067-181239177	-	RACK1	ENST00000512805	-0.01	FUBP1
chr14:24442178-24442260	-	SDR39U1	ENST00000399395	-0.552	chr9:113410055-113410140	-	POLE3	ENST00000374171	0.01	FUBP1
chr21:46152907-46153035	-	FTCD	ENST00000397746	-0.21	chr17:81955397-81955544	-	NOTUM	ENST00000409678	-0.01	FUBP1
chr1:27349652-27349765	+	SYTL1	ENST00000616558	-0.645	chr17:82092897-82093019	-	FASN	ENST00000306749	-0.01	FUBP1
chr9:5753536-5753646	+	RIC1	ENST00000414202	-0.261	chr6:18257953-18258062	-	DEK	ENST00000652689	0.0	FUBP1
chr15:68205121-68205151	-	CALML4	ENST00000467889	-0.341	chr19:55191501-55191548	-	PTPRH	ENST00000376350	-0.01	FUBP1
chr12:56235157-56235326	+	SLC39A5	ENST00000454355	-0.198	chr17:44321058-44321231	-	SLC25A39	ENST00000377095	0.01	FUBP1
chr1:1753567-1753649	-	NADK	ENST00000341426	-0.345	chrX:154449221-154449297	+	FAM50A	ENST00000393600	-0.01	FUBP1
chr1:1754051-1754208	-	NADK	ENST00000341426	-0.682	chr20:62333090-62333243	-	LAMA5	ENST00000252999	-0.02	FUBP1
