exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr21:46658745-46658920	+	PRMT2	ENST00000355680	-0.223	chr1:229549234-229549434	-	ABCB10	ENST00000344517	-0.02	NCBP2
chr15:64081102-64081151	-	CIAO2A	ENST00000300030	-0.204	chr9:32558910-32558954	-	NDUFB6	ENST00000379847	-0.02	NCBP2
chr15:66495330-66495419	-	SNAPC5	ENST00000316634	-0.195	chr1:8876199-8876302	-	ENO1	ENST00000646906	0.0	NCBP2
chr2:73957125-73957240	+	DGUOK	ENST00000264093	-0.148	chr20:38765402-38765518	+	ACTR5	ENST00000243903	-0.01	NCBP2
chr2:74525493-74525748	-	DQX1	ENST00000404568	-0.151	chr6:43066306-43066525	+	KLC4	ENST00000347162	0.0	NCBP2
chr13:110625190-110625278	+	NAXD	ENST00000680254	-0.245	chr16:89895990-89896083	+	TCF25	ENST00000263346	-0.0	NCBP2
chr2:215392931-215393203	-	FN1	ENST00000354785	0.114	chr1:39434414-39434632	+	MACF1	ENST00000564288	-0.02	NCBP2
chr2:215380811-215381080	-	FN1	ENST00000354785	0.175	chr4:82827369-82827632	-	SEC31A	ENST00000395310	0.0	NCBP2
chr1:23798887-23799012	-	GALE	ENST00000617979	-0.208	chr17:19382813-19382946	+	MAPK7	ENST00000395604	-0.02	NCBP2
chr7:90354458-90354549	+	GTPBP10	ENST00000222511	0.39	chr12:105142453-105142558	+	WASHC4	ENST00000332180	-0.01	NCBP2
chr7:90355086-90355230	+	GTPBP10	ENST00000222511	0.455	chr12:111552280-111552430	-	ATXN2	ENST00000673436	-0.01	NCBP2
chr2:218679168-218679261	+	STK36	ENST00000295709	-0.207	chr7:76057410-76057493	+	MDH2	ENST00000315758	-0.0	NCBP2
chr1:20780345-20780540	-	HP1BP3	ENST00000438032	-0.252	chr5:179705679-179705852	+	CANX	ENST00000247461	-0.0	NCBP2
chr2:219557343-219557618	-	OBSL1	ENST00000404537	-0.38	chr19:41892603-41892849	+	ARHGEF1	ENST00000354532	0.02	NCBP2
chr2:219228434-219228485	-	ATG9A	ENST00000361242	-0.22	chr19:17302183-17302232	-	ABHD8	ENST00000594194	0.01	NCBP2
chr9:65700251-65700337	+	ZNG1E	ENST00000382405	0.336	chr9:154709-154795	-	ZNG1A	ENST00000356521	0.02	NCBP2
chr10:79310924-79311184	+	ZMIZ1	ENST00000334512	-0.305	chr16:1785639-1785902	+	NUBP2	ENST00000568287	0.01	NCBP2
chr17:661809-661895	-	VPS53	ENST00000437048	0.29	chr20:35314688-35314765	-	UQCC1	ENST00000374385	-0.01	NCBP2
chr17:6687529-6687666	-	SLC13A5	ENST00000433363	-0.108	chr20:25213263-25213406	+	ENTPD6	ENST00000376652	0.01	NCBP2
chr6:28329303-28329778	-	ZSCAN31	ENST00000344279	-0.563	chr3:9470459-9470929	+	SETD5	ENST00000402198	-0.01	NCBP2
chr17:42811655-42811797	-	BECN1	ENST00000590099	-0.125	chr12:6520986-6521110	+	NCAPD2	ENST00000315579	0.01	NCBP2
chr17:39745913-39746000	+	GRB7	ENST00000309156	-0.382	chr11:65863410-65863502	+	MUS81	ENST00000308110	-0.02	NCBP2
chr9:127050043-127050132	+	RALGPS1	ENST00000259351	0.293	chr11:68587945-68588024	+	PPP6R3	ENST00000527403	-0.01	NCBP2
chr17:3723288-3723383	-	ITGAE	ENST00000263087	-0.22	chr20:46123126-46123219	+	CD40	ENST00000372285	0.01	NCBP2
chr6:144827348-144827386	+	UTRN	ENST00000367545	-0.44	chr5:65672244-65672281	-	SGTB	ENST00000381007	0.01	NCBP2
chr17:78124889-78124985	-	TMC6	ENST00000590602	-0.159	chr17:81869542-81869625	-	ARHGDIA	ENST00000269321	-0.0	NCBP2
chr6:44310299-44310443	-	AARS2	ENST00000244571	-0.339	chr11:46665383-46665519	+	ATG13	ENST00000683050	-0.01	NCBP2
chr6:44307249-44307394	-	AARS2	ENST00000244571	-0.303	chr17:41758715-41758870	-	JUP	ENST00000393931	0.0	NCBP2
chr17:81957806-81957908	-	NOTUM	ENST00000409678	-0.137	chr2:130156035-130156135	-	SMPD4	ENST00000680298	-0.0	NCBP2
chr10:104010816-104010908	+	SLK	ENST00000369755	0.234	chr12:95485879-95485981	+	METAP2	ENST00000323666	-0.01	NCBP2
chr16:89949417-89949513	+	DEF8	ENST00000563594	0.238	chr16:89949565-89949638	+	DEF8	ENST00000561741	-0.01	NCBP2
chr9:136799713-136799790	+	CCDC183	ENST00000338005	0.288	chr19:2343965-2344039	+	SPPL2B	ENST00000613503	0.0	NCBP2
chr17:5428071-5428211	+	RPAIN	ENST00000381209	-0.248	chr1:27843186-27843330	+	PPP1R8	ENST00000311772	-0.01	NCBP2
chr17:81994821-81994878	+	ASPSCR1	ENST00000306739	-0.181	chr9:114264355-114264408	+	COL27A1	ENST00000356083	-0.0	NCBP2
chr3:57925845-57925934	+	SLMAP	ENST00000671191	-0.605	chr16:71734609-71734707	-	AP1G1	ENST00000299980	0.01	NCBP2
chr22:41877942-41878123	+	SREBF2	ENST00000361204	-0.156	chr11:75728790-75728989	+	MOGAT2	ENST00000198801	-0.02	NCBP2
chr13:75809154-75809183	+	LMO7	ENST00000377534	-0.6	chr2:32175319-32175361	+	SLC30A6	ENST00000282587	-0.01	NCBP2
chr6:43186960-43187095	+	CUL9	ENST00000252050	-0.26	chr1:109750660-109750792	-	EPS8L3	ENST00000361965	-0.0	NCBP2
chr21:46444694-46444821	+	PCNT	ENST00000359568	-0.258	chr10:84140673-84140810	+	GHITM	ENST00000686583	0.0	NCBP2
chr7:151236408-151236590	+	CHPF2	ENST00000035307	-0.141	chr2:26193577-26193772	-	HADHA	ENST00000380649	-0.0	NCBP2
chr14:50756492-50758630	-	NIN	ENST00000530997	-0.6	chr1:169540294-169543114	-	F5	ENST00000367797	-0.0	NCBP2
chr14:39320928-39321056	+	MIA2	ENST00000640607	0.259	chr6:131740224-131740380	+	ENPP3	ENST00000357639	-0.0	NCBP2
chr12:88054340-88054413	-	CEP290	ENST00000552810	-0.388	chr6:142401994-142402058	+	ADGRG6	ENST00000367609	-0.01	NCBP2
chr12:880721-880999	+	WNK1	ENST00000315939	0.368	chr12:107740946-107741260	-	PRDM4	ENST00000228437	-0.02	NCBP2
chr2:32435496-32435585	+	BIRC6	ENST00000421745	-0.333	chr5:65568918-65568994	+	PPWD1	ENST00000502703	0.0	NCBP2
chr6:169766638-169766667	+	ERMARD	ENST00000366773	-0.38	chr15:78939140-78939171	-	CTSH	ENST00000220166	-0.0	NCBP2
chr5:34813574-34813660	+	RAI14	ENST00000265109	0.506	chr6:70859329-70859416	+	SMAP1	ENST00000370452	-0.02	NCBP2
chr12:109945260-109945349	-	GIT2	ENST00000355312	-0.489	chr10:72210732-72210831	-	ASCC1	ENST00000672957	-0.01	NCBP2
chr12:121248606-121248734	-	CAMKK2	ENST00000404169	-0.253	chr17:1748598-1748740	+	SERPINF2	ENST00000453066	-0.0	NCBP2
chr2:152679056-152679109	-	PRPF40A	ENST00000545856	-0.399	chr2:222923078-222923149	+	ACSL3	ENST00000357430	-0.0	NCBP2
chr10:13108138-13108289	+	OPTN	ENST00000378747	-0.214	chr17:47612460-47612602	+	NPEPPS	ENST00000322157	0.01	NCBP2
chr9:128592983-128593042	+	SPTAN1	ENST00000372739	0.247	chr9:35677790-35677856	+	CA9	ENST00000378357	0.0	NCBP2
chr9:129923844-129924026	-	FNBP1	ENST00000446176	-0.48	chr22:40281119-40281289	+	TNRC6B	ENST00000454349	0.02	NCBP2
chr1:151440928-151441086	-	POGZ	ENST00000271715	-0.247	chr4:102722871-102723041	-	MANBA	ENST00000647097	-0.0	NCBP2
chr3:100311833-100311877	+	TBC1D23	ENST00000394144	-0.227	chr2:102731025-102731068	-	MFSD9	ENST00000258436	0.01	NCBP2
chr10:97450357-97450536	+	ZDHHC16	ENST00000393760	-0.625	chr17:75321659-75321827	-	GRB2	ENST00000316804	0.0	NCBP2
chr10:95414494-95414862	-	SORBS1	ENST00000371247	-0.285	chr8:11779598-11779950	+	NEIL2	ENST00000284503	0.0	NCBP2
chr2:27094800-27094934	+	KHK	ENST00000260598	0.401	chr2:240589343-240589474	+	CAPN10	ENST00000391984	-0.01	NCBP2
chr6:138441983-138442114	-	NHSL1	ENST00000343505	0.19	chr14:74829213-74829343	+	YLPM1	ENST00000325680	-0.01	NCBP2
chr10:78040204-78040225	+	RPS24	ENST00000372360	-0.24	chr10:78040201-78040225	+	RPS24	ENST00000435275	-0.01	NCBP2
chr11:46987208-46987310	+	CSTPP1	ENST00000278460	-0.228	chr8:96680443-96680547	+	CPQ	ENST00000519900	0.0	NCBP2
chr3:78647629-78647655	-	ROBO1	ENST00000464233	0.302	chr10:68740629-68740661	+	CCAR1	ENST00000265872	-0.0	NCBP2
chr5:148427213-148427947	+	FBXO38	ENST00000340253	-0.226	chr2:158624878-158625427	+	PKP4	ENST00000389759	-0.01	NCBP2
chr1:155268708-155268795	-	CLK2	ENST00000368361	-0.451	chr17:81893104-81893187	+	ANAPC11	ENST00000577747	0.0	NCBP2
chr17:29085604-29085648	-	MYO18A	ENST00000527372	-0.249	chr21:44855210-44855256	-	PTTG1IP	ENST00000330938	-0.0	NCBP2
chr16:3286023-3286149	+	ZNF263	ENST00000219069	-0.451	chr15:98935316-98935426	+	IGF1R	ENST00000650285	-0.01	NCBP2
chr4:82862534-82862572	-	SEC31A	ENST00000395310	0.169	chr9:132651075-132651116	-	DDX31	ENST00000372159	-0.01	NCBP2
chr1:51756320-51756358	+	OSBPL9	ENST00000428468	-0.226	chr7:94588689-94588732	-	SGCE	ENST00000648936	0.0	NCBP2
chr4:82861631-82861708	-	SEC31A	ENST00000395310	0.273	chr20:35713019-35713096	-	RBM39	ENST00000253363	0.0	NCBP2
chr2:70229059-70229091	-	TIA1	ENST00000433529	-0.201	chr6:106552184-106552216	+	CRYBG1	ENST00000633556	-0.01	NCBP2
chr17:37520179-37520214	-	SYNRG	ENST00000612223	-0.423	chr1:53218172-53218203	-	CZIB	ENST00000294360	-0.01	NCBP2
chr15:57252421-57252492	+	TCF12	ENST00000333725	0.183	chr2:231079536-231079614	+	PSMD1	ENST00000308696	-0.0	NCBP2
chr6:138926401-138926481	-	REPS1	ENST00000450536	0.269	chr14:30643316-30643405	+	SCFD1	ENST00000458591	0.0	NCBP2
chr9:35684732-35684807	-	TPM2	ENST00000645482	-0.257	chr11:67632603-67632670	-	TBX10	ENST00000335385	0.01	NCBP2
chrX:41555600-41555635	-	CASK	ENST00000378163	-0.646	chr6:128003197-128003232	-	PTPRK	ENST00000532331	0.01	NCBP2
chr19:1615285-1615520	-	TCF3	ENST00000262965	0.237	chr1:6451833-6452096	+	ESPN	ENST00000645284	-0.0	NCBP2
chr19:5218787-5218798	-	PTPRS	ENST00000262963	-0.327	chr2:74363614-74363628	-	DCTN1	ENST00000628224	0.0	NCBP2
chrX:119625335-119625379	-	SEPTIN6	ENST00000394610	0.491	chr16:66536964-66537017	-	TK2	ENST00000544898	-0.01	NCBP2
chr12:57614016-57614119	+	ARHGEF25	ENST00000286494	-0.272	chrX:101623786-101623893	+	ARMCX3	ENST00000537169	-0.01	NCBP2
chr12:39318073-39318201	-	KIF21A	ENST00000361418	0.256	chr8:76986187-76986296	-	PEX2	ENST00000357039	-0.01	NCBP2
chr5:79656958-79657001	+	TENT2	ENST00000453514	-0.266	chr12:70294237-70294294	+	CNOT2	ENST00000547867	0.01	NCBP2
chr20:36173764-36173954	+	EPB41L1	ENST00000338074	0.28	chr7:47346187-47346356	-	TNS3	ENST00000311160	-0.01	NCBP2
chr11:8729950-8731209	-	DENND2B	ENST00000313726	-0.312	chr1:46285362-46286499	-	LRRC41	ENST00000617190	-0.0	NCBP2
chr4:82371528-82371584	-	HNRNPD	ENST00000313899	0.201	chr3:43618020-43618086	-	ANO10	ENST00000456438	-0.01	NCBP2
chr10:110132305-110132400	+	ADD3	ENST00000356080	0.743	chr11:125611428-125611519	+	STT3A	ENST00000392708	-0.0	NCBP2
chr4:185684754-185684846	-	SORBS2	ENST00000695409	0.349	chr11:126234995-126235087	+	FAM118B	ENST00000533050	-0.01	NCBP2
chr14:35548508-35548538	-	RALGAPA1	ENST00000680220	-0.746	chr14:54436079-54436126	-	CNIH1	ENST00000557690	0.01	NCBP2
chr3:24297226-24297371	-	THRB	ENST00000646209	-0.482	chr3:67609455-67609596	-	SUCLG2	ENST00000307227	0.01	NCBP2
chr6:56463046-56463156	-	DST	ENST00000680361	-0.35	chr9:72359418-72359521	-	ZFAND5	ENST00000376962	-0.0	NCBP2
chr6:56468982-56468999	-	DST	ENST00000680361	-0.146	chr12:39330242-39330262	-	KIF21A	ENST00000361418	-0.01	NCBP2
chr1:81986901-81987029	+	ADGRL2	ENST00000686636	0.909	chr1:168065590-168065746	+	DCAF6	ENST00000367840	-0.0	NCBP2
chr17:32361468-32361515	+	ZNF207	ENST00000394670	-0.198	chr6:127315934-127315974	-	ECHDC1	ENST00000436638	-0.02	NCBP2
chr6:142383760-142383843	+	ADGRG6	ENST00000367609	0.743	chr14:30707990-30708065	+	SCFD1	ENST00000458591	-0.0	NCBP2
chr11:76539599-76539640	+	EMSY	ENST00000695367	-0.389	chr8:86477294-86477324	-	RMDN1	ENST00000406452	-0.01	NCBP2
chr12:32737865-32737942	+	DNM1L	ENST00000549701	-0.426	chr2:215375629-215375718	-	FN1	ENST00000354785	-0.0	NCBP2
chr1:45607321-45608337	+	NASP	ENST00000350030	-0.181	chr6:7579275-7580240	+	DSP	ENST00000710359	0.0	NCBP2
chr12:32738264-32738296	+	DNM1L	ENST00000549701	-0.5	chr8:94866158-94866191	+	INTS8	ENST00000523731	0.01	NCBP2
chr6:31644307-31644414	-	BAG6	ENST00000676615	-0.167	chr17:81694960-81695067	+	HGS	ENST00000677109	-0.01	NCBP2
chr14:105466707-105466742	+	MTA1	ENST00000331320	0.133	chr12:6534810-6534861	+	GAPDH	ENST00000229239	-0.0	NCBP2
chr9:2651415-2651498	+	VLDLR	ENST00000382100	-0.67	chr10:4968309-4968386	+	AKR1C1	ENST00000380872	-0.0	NCBP2
chr9:136445052-136445111	-	SEC16A	ENST00000684901	-0.64	chr7:101215089-101215152	-	PLOD3	ENST00000223127	-0.02	NCBP2
chr2:55578247-55578342	-	PPP4R3B	ENST00000616407	0.217	chr4:140390628-140390728	-	CLGN	ENST00000325617	-0.02	NCBP2
chr3:37091467-37091538	-	LRRFIP2	ENST00000336686	-0.627	chr8:47284028-47284094	+	SPIDR	ENST00000297423	-0.02	NCBP2
chr1:39563836-39563922	-	PABPC4	ENST00000372858	-0.194	chr6:30915746-30915867	+	VARS2	ENST00000676266	0.01	NCBP2
chr7:158752781-158752843	-	ESYT2	ENST00000275418	0.523	chr14:54436369-54436437	-	CNIH1	ENST00000216416	-0.0	NCBP2
chr6:30640535-30640603	+	ATAT1	ENST00000330083	-0.307	chr2:233146367-233146438	+	INPP5D	ENST00000445964	0.0	NCBP2
chr12:1112215-1112298	+	ERC1	ENST00000360905	-0.48	chr9:131189053-131189131	+	NUP214	ENST00000359428	-0.01	NCBP2
chr7:74190247-74190306	+	EIF4H	ENST00000265753	0.221	chr9:96465710-96465778	+	HABP4	ENST00000375249	0.02	NCBP2
chr6:167913403-167913423	+	AFDN	ENST00000683244	-0.159	chr18:74256830-74256853	-	CYB5A	ENST00000494131	-0.0	NCBP2
chr6:34237204-34237317	+	HMGA1	ENST00000311487	0.252	chr17:44345610-44345741	+	GRN	ENST00000589536	-0.0	NCBP2
chr12:26960515-26960628	+	FGFR1OP2	ENST00000229395	-0.509	chr1:218305028-218305125	+	RRP15	ENST00000366932	0.01	NCBP2
chr1:227051881-227051985	-	CDC42BPA	ENST00000366766	0.302	chr3:197119410-197119530	-	DLG1	ENST00000667157	-0.0	NCBP2
chr11:85976623-85976682	-	PICALM	ENST00000393346	-0.155	chr4:122313628-122313687	+	BLTP1	ENST00000679879	-0.02	NCBP2
chr11:85990250-85990399	-	PICALM	ENST00000393346	0.378	chr3:111126184-111126335	+	NECTIN3	ENST00000485303	-0.01	NCBP2
chr2:171712767-171712826	+	DYNC1I2	ENST00000397119	0.164	chr2:38577461-38577532	-	HNRNPLL	ENST00000449105	-0.01	NCBP2
chr17:76091143-76091235	-	EXOC7	ENST00000589210	0.172	chr2:232885280-232885369	-	NGEF	ENST00000264051	-0.01	NCBP2
chr4:169508769-169508852	-	NEK1	ENST00000507142	-0.488	chr9:105534496-105534593	+	FSD1L	ENST00000484973	0.01	NCBP2
chr9:137752331-137752408	+	EHMT1	ENST00000460843	-0.277	chr17:4780789-4780869	+	TM4SF5	ENST00000270560	-0.01	NCBP2
chr20:47212642-47212725	-	ZMYND8	ENST00000471951	-0.204	chr16:66531380-66531469	-	TK2	ENST00000544898	0.01	NCBP2
chr18:10708275-10708439	-	PIEZO2	ENST00000674853	0.375	chr11:9525240-9525386	+	ZNF143	ENST00000396602	0.02	NCBP2
chr7:134935688-134935765	+	CALD1	ENST00000361675	0.188	chr12:71572850-71572921	+	LGR5	ENST00000266674	0.0	NCBP2
chr1:1847878-1848036	-	GNB1	ENST00000703693	0.501	chr2:215326822-215326978	+	ATIC	ENST00000236959	0.0	NCBP2
chr4:182916419-182916539	-	DCTD	ENST00000510370	0.272	chr14:90398991-90399087	+	CALM1	ENST00000447653	0.01	NCBP2
chr17:68514987-68515119	+	PRKAR1A	ENST00000536854	0.386	chr7:56057993-56058103	+	CCT6A	ENST00000275603	0.0	NCBP2
chr22:30558260-30558388	-	GAL3ST1	ENST00000401975	-0.381	chr14:92733682-92733810	-	LGMN	ENST00000554080	0.0	NCBP2
chr22:37023752-37023927	+	MPST	ENST00000341116	-0.528	chr11:486939-487073	+	PTDSS2	ENST00000308020	0.01	NCBP2
chr8:101202333-101202447	-	ZNF706	ENST00000521272	0.137	chr9:2824717-2824815	-	PUM3	ENST00000397885	-0.01	NCBP2
chr8:100951929-100952125	-	YWHAZ	ENST00000395957	0.26	chr6:106974578-106974754	-	CD24	ENST00000610952	-0.01	NCBP2
chr6:28329303-28329714	-	ZSCAN31	ENST00000414429	-0.646	chr19:58132242-58132676	-	ZNF329	ENST00000597186	0.01	NCBP2
chr3:50321366-50321773	-	HYAL2	ENST00000442581	0.541	chr19:15428110-15428508	-	WIZ	ENST00000673675	0.0	NCBP2
chr5:66158809-66158932	+	SREK1	ENST00000380918	0.279	chr12:79810395-79810511	-	PPP1R12A	ENST00000650220	0.01	NCBP2
chr17:28332146-28332181	-	IFT20	ENST00000585313	-0.275	chr19:10089657-10089695	+	SHFL	ENST00000253110	0.02	NCBP2
chr17:76090329-76090397	-	EXOC7	ENST00000634349	0.151	chr2:240873978-240874062	+	AGXT	ENST00000307503	0.0	NCBP2
chr11:908542-908645	-	CHID1	ENST00000436108	0.289	chr16:505524-505627	+	RAB11FIP3	ENST00000262305	0.0	NCBP2
chr16:47463882-47463993	+	PHKB	ENST00000566044	0.443	chr8:125126966-125127067	+	NSMCE2	ENST00000517315	0.01	NCBP2
chr16:491134-491268	+	RAB11FIP3	ENST00000434585	0.363	chr17:6701004-6701126	-	SLC13A5	ENST00000433363	-0.01	NCBP2
chrX:46471142-46471185	+	KRBOX4	ENST00000487081	0.444	chr2:26383299-26383347	+	SELENOI	ENST00000260585	0.01	NCBP2
chr22:26482746-26482873	-	HPS4	ENST00000473782	0.217	chr7:66994212-66994341	-	SBDS	ENST00000246868	-0.0	NCBP2
chr19:1612207-1612433	-	TCF3	ENST00000588136	-0.199	chr19:33204638-33204852	+	LRP3	ENST00000253193	-0.0	NCBP2
chr7:51172456-51172530	-	COBL	ENST00000431948	0.232	chr11:83060077-83060178	-	RAB30	ENST00000526205	0.01	NCBP2
chr2:62987931-62988038	+	EHBP1	ENST00000263991	0.317	chr3:131489981-131490080	-	MRPL3	ENST00000264995	0.0	NCBP2
chr10:78037439-78037441	+	RPS24	ENST00000464716	0.131	chr2:201640261-201640265	-	TMEM237	ENST00000409883	-0.02	NCBP2
chr5:148427213-148427722	+	FBXO38	ENST00000394370	-0.254	chr2:27660984-27661388	-	SUPT7L	ENST00000337768	-0.01	NCBP2
chr1:155268708-155268792	-	CLK2	ENST00000355560	-0.454	chr19:36013344-36013422	-	ALKBH6	ENST00000378875	0.0	NCBP2
chr2:27094477-27094611	+	KHK	ENST00000260599	-0.204	chr21:41380017-41380151	+	MX2	ENST00000330714	-0.0	NCBP2
chr12:110499535-110499546	-	VPS29	ENST00000360579	0.262	chr11:12511514-12511533	+	PARVA	ENST00000334956	-0.01	NCBP2
chr1:151326172-151326373	-	PI4KB	ENST00000368872	-0.338	chr3:187074159-187074333	+	ST6GAL1	ENST00000169298	-0.0	NCBP2
chr10:122428276-122428316	+	PLEKHA1	ENST00000368989	-0.447	chr13:75527813-75527851	-	COMMD6	ENST00000355801	0.01	NCBP2
chr1:81987289-81987341	+	ADGRL2	ENST00000674208	-0.89	chr9:27565531-27565590	-	C9orf72	ENST00000380003	-0.01	NCBP2
chr1:81987260-81987341	+	ADGRL2	ENST00000674442	-0.886	chr2:113462408-113462494	+	ZNG1B	ENST00000259199	0.0	NCBP2
chr20:409830-410025	+	RBCK1	ENST00000697805	-0.151	chr2:240606387-240606612	+	GPR35	ENST00000403859	-0.01	NCBP2
chr6:70486167-70486244	+	FAM135A	ENST00000457062	-0.535	chr14:55667241-55667330	+	KTN1	ENST00000395314	0.0	NCBP2
chr4:185684754-185684842	-	SORBS2	ENST00000449407	0.303	chr4:165305608-165305725	+	KLHL2	ENST00000226725	-0.02	NCBP2
chr8:91076592-91076731	+	OTUD6B	ENST00000615618	0.221	chr2:181060665-181060812	+	UBE2E3	ENST00000410062	-0.01	NCBP2
chr17:8463320-8463354	+	NDEL1	ENST00000402554	-0.267	chr20:34585437-34585480	-	PIGU	ENST00000438215	-0.02	NCBP2
chr17:82052375-82052459	+	GPS1	ENST00000320548	0.273	chr4:3443341-3443420	+	HGFAC	ENST00000382774	-0.02	NCBP2
