exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr7:143285941-143286202	+	TMEM139	ENST00000359333	0.506	chr20:35626563-35626803	-	CPNE1	ENST00000415920	-0.0	HNRNPL
chr4:127939853-127939997	-	MFSD8	ENST00000641686	0.266	chr5:66177514-66177658	+	SREK1	ENST00000334121	-0.0	HNRNPL
chr3:88057191-88057292	-	CGGBP1	ENST00000482016	0.209	chr4:73416256-73416353	+	ALB	ENST00000295897	-0.0	HNRNPL
chr1:53889244-53889463	-	YIPF1	ENST00000072644	0.417	chr15:63156787-63156973	-	RPS27L	ENST00000635699	-0.0	HNRNPL
chr9:70346605-70346649	+	SMC5	ENST00000361138	0.201	chr1:81989657-81989695	+	ADGRL2	ENST00000674407	-0.01	HNRNPL
chr8:103404776-103404861	-	SLC25A32	ENST00000297578	0.145	chr14:39064913-39064993	-	SEC23A	ENST00000307712	-0.0	HNRNPL
chr2:159430863-159431156	-	BAZ2B	ENST00000392783	0.373	chr3:93876966-93877191	-	PROS1	ENST00000394236	-0.0	HNRNPL
chr2:11174968-11175009	+	SLC66A3	ENST00000295083	0.266	chr1:53793229-53793279	-	NDC1	ENST00000371429	-0.01	HNRNPL
chr2:108383093-108383219	+	SULT1C4	ENST00000272452	0.322	chr17:40133534-40133658	+	MSL1	ENST00000398532	0.0	HNRNPL
chr2:108382385-108382482	+	SULT1C4	ENST00000272452	0.325	chr5:43298009-43298134	-	HMGCS1	ENST00000325110	0.0	HNRNPL
chr1:37796744-37796820	+	MANEAL	ENST00000373045	0.147	chr6:31745237-31745319	+	MSH5	ENST00000375750	-0.02	HNRNPL
chr22:24609965-24610033	+	GGT1	ENST00000400382	0.28	chr11:65579078-65579135	+	EHBP1L1	ENST00000309295	0.02	HNRNPL
chr14:23966283-23966417	+	DHRS4	ENST00000313250	0.324	chr1:160352054-160352206	+	NCSTN	ENST00000294785	-0.0	HNRNPL
chr22:21970210-21970406	-	TOP3B	ENST00000357179	0.158	chr16:4463660-4463850	-	NMRAL1	ENST00000283429	-0.0	HNRNPL
chr1:86868053-86868102	-	SELENOF	ENST00000331835	-0.137	chr4:48842636-48842689	+	OCIAD1	ENST00000264312	-0.0	HNRNPL
chr20:2836039-2836314	-	PCED1A	ENST00000360652	-0.167	chr12:6968411-6968708	-	PHB2	ENST00000536316	-0.0	HNRNPL
chr21:46636439-46636547	+	PRMT2	ENST00000355680	0.286	chr11:10807255-10807381	-	EIF4G2	ENST00000339995	0.01	HNRNPL
chr21:41449137-41449295	+	MX1	ENST00000398598	-0.478	chr8:19830406-19830559	+	INTS10	ENST00000397977	0.01	HNRNPL
chrX:18899173-18899226	-	PHKA2	ENST00000379942	0.462	chr16:8766208-8766270	+	ABAT	ENST00000268251	0.0	HNRNPL
chr1:172553260-172553370	+	SUCO	ENST00000263688	-0.311	chr7:54755779-54755881	-	SEC61G	ENST00000352861	0.0	HNRNPL
chr7:65979727-65979911	-	GUSB	ENST00000304895	0.2	chr20:41357882-41358034	+	LPIN3	ENST00000373257	-0.01	HNRNPL
chr7:90309263-90309367	+	CFAP69	ENST00000389297	0.476	chr10:32933482-32933583	-	ITGB1	ENST00000679187	-0.01	HNRNPL
chr2:215392931-215393203	-	FN1	ENST00000354785	0.413	chr2:37002306-37002572	-	HEATR5B	ENST00000233099	0.02	HNRNPL
chr2:189783014-189783123	-	ORMDL1	ENST00000392349	0.456	chr16:56838952-56839069	+	NUP93	ENST00000308159	-0.0	HNRNPL
chr2:172568741-172568817	+	PDK1	ENST00000282077	0.18	chrX:20132182-20132263	-	EIF1AX	ENST00000379607	0.01	HNRNPL
chr12:96003838-96003920	-	LTA4H	ENST00000228740	-0.175	chr3:179233289-179233371	+	PIK3CA	ENST00000643187	0.0	HNRNPL
chr2:227352514-227352573	+	MFF	ENST00000304593	-0.171	chr5:36211844-36211922	-	NADK2	ENST00000381937	0.0	HNRNPL
chr5:88197669-88197765	-	TMEM161B	ENST00000296595	0.219	chr5:66013549-66013638	+	ERBIN	ENST00000284037	0.01	HNRNPL
chr11:111883136-111883202	+	CFAP68	ENST00000260276	0.184	chr10:68936006-68936079	+	DDX50	ENST00000373585	0.02	HNRNPL
chr10:15102218-15102336	+	RPP38	ENST00000378197	0.352	chr15:90970404-90970514	-	PRC1	ENST00000394249	0.02	HNRNPL
chr17:38721878-38722227	+	MLLT6	ENST00000621332	-0.349	chr8:22570910-22571221	+	SORBS3	ENST00000240123	-0.0	HNRNPL
chr5:139377402-139377497	-	SLC23A1	ENST00000348729	0.252	chr22:28744615-28744709	+	HSCB	ENST00000398941	0.01	HNRNPL
chr9:127397905-127398111	+	SLC2A8	ENST00000373371	-0.458	chr6:106974578-106974754	-	CD24	ENST00000610952	-0.01	HNRNPL
chr6:41744397-41744514	-	PGC	ENST00000373025	-0.191	chr1:205528048-205528168	+	CDK18	ENST00000429964	-0.01	HNRNPL
chr6:41743271-41743389	-	PGC	ENST00000373025	-0.197	chr1:11965480-11965593	+	PLOD1	ENST00000196061	0.0	HNRNPL
chr9:112689527-112689617	-	INIP	ENST00000374242	0.195	chr11:73914413-73914504	+	PAAF1	ENST00000310571	0.01	HNRNPL
chr17:43533187-43533348	-	ETV4	ENST00000319349	0.391	chr1:161167995-161168127	+	PPOX	ENST00000367999	-0.02	HNRNPL
chr16:87904786-87904904	-	CA5A	ENST00000649794	0.292	chr20:45335782-45335920	-	SDC4	ENST00000372733	0.0	HNRNPL
chr7:36417080-36417190	+	ANLN	ENST00000265748	0.139	chr8:38247713-38247835	+	DDHD2	ENST00000397166	0.01	HNRNPL
chr5:154950821-154950938	+	MRPL22	ENST00000523037	-0.177	chr19:34208929-34209051	+	LSM14A	ENST00000544216	0.0	HNRNPL
chr11:61780712-61780792	+	MYRF	ENST00000278836	0.304	chr7:5320532-5320607	-	TNRC18	ENST00000430969	0.01	HNRNPL
chr13:95599365-95599424	-	DZIP1	ENST00000376829	-0.405	chr8:20204484-20204539	+	ATP6V1B2	ENST00000276390	-0.01	HNRNPL
chr2:101868029-101868037	+	MAP4K4	ENST00000324219	0.209	chr12:123587611-123587631	+	TMED2	ENST00000438031	-0.0	HNRNPL
chr14:39320928-39321056	+	MIA2	ENST00000640607	-0.184	chr11:120431771-120431911	+	ARHGEF12	ENST00000397843	-0.02	HNRNPL
chr2:32453808-32453942	+	BIRC6	ENST00000421745	-0.438	chr4:169002071-169002205	-	CBR4	ENST00000306193	-0.01	HNRNPL
chr15:29719777-29720016	-	TJP1	ENST00000614355	0.429	chr4:68930546-68930765	-	UGT2A3	ENST00000251566	0.0	HNRNPL
chr4:183655881-183655961	-	RWDD4	ENST00000326397	0.357	chr9:100445169-100445237	+	MSANTD3	ENST00000374885	-0.01	HNRNPL
chr11:9143403-9143485	-	DENND5A	ENST00000328194	0.136	chr12:6859470-6859541	+	USP5	ENST00000229268	0.0	HNRNPL
chr14:104715284-104715340	+	INF2	ENST00000392634	-0.35	chr1:19344358-19344434	-	CAPZB	ENST00000264202	0.0	HNRNPL
chr1:23340852-23341017	-	HNRNPR	ENST00000302271	0.223	chr17:5335184-5335344	+	RABEP1	ENST00000537505	-0.01	HNRNPL
chr14:55663955-55664041	+	KTN1	ENST00000395314	-0.254	chr11:95841617-95841709	-	MTMR2	ENST00000346299	0.01	HNRNPL
chr10:95414494-95414862	-	SORBS1	ENST00000371247	-0.361	chr7:107939989-107940358	-	LAMB1	ENST00000222399	0.0	HNRNPL
chr10:95351209-95351376	-	SORBS1	ENST00000371247	-0.297	chr10:45769449-45769618	+	WASHC2C	ENST00000623400	0.02	HNRNPL
chr17:35021371-35021781	-	RFFL	ENST00000394597	-0.226	chrX:2949304-2949727	-	ARSL	ENST00000381134	-0.01	HNRNPL
chr6:111700104-111700268	-	FYN	ENST00000354650	0.314	chr18:28009717-28009872	-	CDH2	ENST00000269141	0.0	HNRNPL
chr19:42511576-42511628	-	CEACAM1	ENST00000161559	0.359	chr2:112020604-112020654	+	MERTK	ENST00000449344	-0.01	HNRNPL
chr6:85567534-85567577	-	SNX14	ENST00000314673	-0.443	chr10:120856082-120856130	+	WDR11	ENST00000604585	-0.02	HNRNPL
chr4:40935077-40935139	-	APBB2	ENST00000508593	-0.429	chr2:216446662-216446718	+	SMARCAL1	ENST00000445153	-0.01	HNRNPL
chrX:45060609-45060764	+	KDM6A	ENST00000611820	0.599	chr2:97796844-97796986	-	TMEM131	ENST00000186436	-0.02	HNRNPL
chr4:82842140-82842481	-	SEC31A	ENST00000395310	-0.193	chr1:30964674-30964910	-	PUM1	ENST00000426105	0.01	HNRNPL
chr6:85565332-85565419	-	SNX14	ENST00000314673	-0.323	chr10:96559659-96559736	-	TM9SF3	ENST00000371142	-0.01	HNRNPL
chr3:184386492-184386755	+	CHRD	ENST00000204604	-0.303	chr20:63285980-63286218	+	ARFGAP1	ENST00000370275	0.0	HNRNPL
chr11:1000432-1000598	+	AP2A2	ENST00000448903	-0.385	chr7:151138143-151138313	+	AGAP3	ENST00000397238	-0.0	HNRNPL
chr5:37157313-37157420	-	CPLANE1	ENST00000651892	0.569	chr5:122070053-122070168	-	LOX	ENST00000231004	0.0	HNRNPL
chr12:62566014-62566031	+	MON2	ENST00000393630	-0.288	chr12:110436665-110436683	-	ARPC3	ENST00000426440	0.01	HNRNPL
chr3:58141858-58141929	+	FLNB	ENST00000295956	-0.274	chr19:16081020-16081075	+	TPM4	ENST00000642221	-0.01	HNRNPL
chr1:17634548-17634562	+	ARHGEF10L	ENST00000361221	-0.356	chr10:97752857-97752877	+	ZFYVE27	ENST00000684270	-0.0	HNRNPL
chr10:110132305-110132400	+	ADD3	ENST00000356080	0.231	chr11:125611428-125611519	+	STT3A	ENST00000392708	0.0	HNRNPL
chr8:66566064-66566243	-	MYBL1	ENST00000522677	0.606	chr12:22061281-22061452	+	CMAS	ENST00000229329	-0.0	HNRNPL
chr2:203411285-203411371	+	ABI2	ENST00000261018	-0.197	chr5:76570580-76570657	+	IQGAP2	ENST00000274364	0.02	HNRNPL
chr1:207767779-207767823	+	CD46	ENST00000367042	-0.146	chr14:35865722-35865761	+	BRMS1L	ENST00000216807	-0.01	HNRNPL
chr20:58898941-58898985	+	GNAS	ENST00000371085	0.299	chr2:106125620-106125679	-	UXS1	ENST00000283148	0.0	HNRNPL
chr1:45607321-45608337	+	NASP	ENST00000350030	-0.156	chr5:132896323-132897240	-	AFF4	ENST00000265343	0.01	HNRNPL
chr11:130123612-130123779	+	APLP2	ENST00000338167	0.209	chr3:52208083-52208247	+	ALAS1	ENST00000484952	0.0	HNRNPL
chr8:143820666-143820716	-	PUF60	ENST00000526683	-0.282	chr17:82012231-82012283	+	ASPSCR1	ENST00000306739	-0.0	HNRNPL
chr7:74190247-74190306	+	EIF4H	ENST00000265753	0.168	chr17:37471094-37471137	+	TADA2A	ENST00000615182	0.01	HNRNPL
chr6:167913403-167913423	+	AFDN	ENST00000683244	-0.185	chr18:74256830-74256853	-	CYB5A	ENST00000494131	-0.0	HNRNPL
chr10:26755655-26755741	-	ABI1	ENST00000376140	-0.281	chr1:171571320-171571421	+	PRRC2C	ENST00000647382	0.0	HNRNPL
chr12:26960515-26960628	+	FGFR1OP2	ENST00000229395	0.261	chr14:58211292-58211399	+	ACTR10	ENST00000254286	0.0	HNRNPL
chr16:24793473-24793649	+	TNRC6A	ENST00000395799	0.426	chr7:107932174-107932377	-	LAMB1	ENST00000222399	-0.0	HNRNPL
chr20:35658930-35658982	-	CPNE1	ENST00000352393	-0.255	chr12:64445075-64445131	+	XPOT	ENST00000332707	0.01	HNRNPL
chr11:85978070-85978093	-	PICALM	ENST00000532317	-0.215	chr14:31340450-31340476	-	HEATR5A	ENST00000549719	-0.01	HNRNPL
chr15:77447719-77447811	+	HMG20A	ENST00000381714	0.291	chr7:112318182-112318273	+	ZNF277	ENST00000361822	0.01	HNRNPL
chr12:68624671-68624873	+	RAP1B	ENST00000537460	-0.171	chr14:75882685-75882902	+	TTLL5	ENST00000298832	0.01	HNRNPL
chr11:126289665-126289817	+	TIRAP	ENST00000392680	0.486	chr2:73239643-73239796	+	CCT7	ENST00000258091	0.0	HNRNPL
chr11:126289665-126289833	+	TIRAP	ENST00000700489	0.521	chr9:112143471-112143623	-	SUSD1	ENST00000374270	0.0	HNRNPL
chr1:203796293-203796496	+	ZC3H11A	ENST00000332127	0.434	chr5:179699575-179699770	+	CANX	ENST00000681072	-0.01	HNRNPL
chr16:491134-491268	+	RAB11FIP3	ENST00000434585	-0.256	chr7:76060373-76060498	+	MDH2	ENST00000315758	-0.0	HNRNPL
chr4:75724056-75724176	-	G3BP2	ENST00000678100	0.412	chr20:13009201-13009384	+	SPTLC3	ENST00000434210	0.01	HNRNPL
chr3:51971812-51971892	-	ABHD14B	ENST00000525795	-0.263	chr2:27454567-27454660	-	IFT172	ENST00000260570	0.02	HNRNPL
chr19:1612207-1612433	-	TCF3	ENST00000588136	0.334	chr20:62956765-62956962	+	SLC17A9	ENST00000370351	-0.01	HNRNPL
chr1:23340852-23341020	-	HNRNPR	ENST00000374612	0.218	chr3:113450336-113450516	-	SPICE1	ENST00000295872	-0.01	HNRNPL
chr2:62987931-62988038	+	EHBP1	ENST00000263991	-0.186	chr5:83065008-83065117	-	TMEM167A	ENST00000502346	-0.01	HNRNPL
chr1:71065678-71065752	-	ZRANB2	ENST00000254821	0.412	chr12:76048393-76048464	-	NAP1L1	ENST00000393263	-0.0	HNRNPL
chr14:103098618-103098918	+	EXOC3L4	ENST00000687959	-0.334	chr16:1785639-1785902	+	NUBP2	ENST00000568287	0.02	HNRNPL
chr13:26680035-26680201	+	WASF3	ENST00000361042	-0.373	chr11:134210270-134210454	-	NCAPD3	ENST00000534548	0.01	HNRNPL
chr3:58141858-58141896	+	FLNB	ENST00000429972	-0.256	chr17:81610210-81610258	-	NPLOC4	ENST00000331134	-0.01	HNRNPL
chr4:82842185-82842481	-	SEC31A	ENST00000508502	-0.184	chr6:2770120-2770361	+	WRNIP1	ENST00000380773	-0.0	HNRNPL
chr5:96726794-96726859	+	CAST	ENST00000675179	0.152	chr6:53509176-53509250	-	GCLC	ENST00000650454	0.01	HNRNPL
chr4:127938783-127938836	-	MFSD8	ENST00000513559	0.269	chr9:152034-152078	-	ZNG1A	ENST00000356521	-0.01	HNRNPL
chr2:178445426-178445535	-	PRKRA	ENST00000678775	0.278	chr2:169606039-169606146	+	PPIG	ENST00000260970	0.0	HNRNPL
chr6:130870328-130870381	-	EPB41L2	ENST00000706365	0.261	chr14:90263801-90263847	+	PSMC1	ENST00000553835	-0.01	HNRNPL
chr9:101399395-101399530	+	ZNF189	ENST00000259395	0.274	chr2:216499270-216499398	+	RPL37A	ENST00000491306	-0.0	HNRNPL
chr6:142440908-142440953	+	ADGRG6	ENST00000296932	-0.207	chr14:52663801-52663847	-	ERO1A	ENST00000395686	-0.0	HNRNPL
chr5:57237113-57237172	+	GPBP1	ENST00000424459	0.271	chr17:31207151-31207195	+	NF1	ENST00000696138	-0.01	HNRNPL
chr1:236542915-236543040	+	LGALS8	ENST00000527974	0.287	chr14:102085965-102086124	-	HSP90AA1	ENST00000553585	-0.0	HNRNPL
chr7:99562368-99562494	+	ZNF655	ENST00000320583	-0.419	chr10:103438686-103438808	+	PDCD11	ENST00000369797	-0.01	HNRNPL
chr19:56833290-56833420	-	PEG3	ENST00000650632	-0.6	chr21:33641179-33641305	-	CRYZL1	ENST00000361534	-0.0	HNRNPL
chr2:46588075-46588179	-	PIGF	ENST00000306465	-0.399	chr2:64585422-64585545	+	AFTPH	ENST00000409933	0.02	HNRNPL
chr11:73887040-73887099	+	PAAF1	ENST00000544552	0.228	chr5:138172065-138172134	-	BRD8	ENST00000254900	0.01	HNRNPL
chr17:67928959-67929120	+	BPTF	ENST00000582467	0.604	chr14:45110094-45110220	+	PRPF39	ENST00000355765	-0.01	HNRNPL
chr14:23319735-23319830	+	BCL2L2-PABPN1	ENST00000678502	-0.244	chr20:25469991-25470095	-	NINL	ENST00000278886	0.01	HNRNPL
chr10:38054375-38054511	+	ZNF33A	ENST00000469037	-0.289	chr5:32143749-32143880	-	GOLPH3	ENST00000265070	-0.0	HNRNPL
chr20:58898941-58899162	+	GNAS	ENST00000682803	0.304	chr1:29154696-29154910	-	SRSF4	ENST00000373795	0.0	HNRNPL
chr3:9928583-9928630	+	IL17RC	ENST00000696825	-0.327	chr3:48578321-48578365	-	COL7A1	ENST00000681320	-0.02	HNRNPL
chr19:1612207-1612430	-	TCF3	ENST00000453954	0.33	chr19:33204638-33204852	+	LRP3	ENST00000253193	0.01	HNRNPL
chr1:154269362-154269412	+	UBAP2L	ENST00000437652	0.502	chr8:38267897-38267960	-	PLPP5	ENST00000424479	0.01	HNRNPL
chr8:17983233-17983289	+	PCM1	ENST00000522275	0.359	chr7:74714857-74714916	+	GTF2I	ENST00000573035	-0.01	HNRNPL
chr9:97912873-97912975	-	TRMO	ENST00000375117	0.473	chr3:53121699-53121800	-	RFT1	ENST00000296292	0.02	HNRNPL
chr4:82830937-82830975	-	SEC31A	ENST00000503937	0.277	chr2:227550059-227550106	+	AGFG1	ENST00000458212	0.01	HNRNPL
chr22:24609962-24610033	+	GGT1	ENST00000456869	0.292	chr9:124858458-124858537	-	RPL35	ENST00000373570	-0.0	HNRNPL
chr20:35658930-35659014	-	CPNE1	ENST00000414711	-0.206	chr16:46608297-46608389	-	SHCBP1	ENST00000303383	0.0	HNRNPL
chr13:112880546-112880649	+	ATP11A	ENST00000415301	0.243	chr3:197010698-197010794	-	MELTF	ENST00000296350	-0.02	HNRNPL
chr11:68039792-68039962	+	TCIRG1	ENST00000529657	-0.617	chr9:137184913-137185087	-	ANAPC2	ENST00000323927	-0.02	HNRNPL
