exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr1:150504632-150504733	+	TARS2	ENST00000369064	-0.498	chr12:53315335-53315426	-	AAAS	ENST00000209873	-0.01	EWSR1
chr15:90893654-90893811	+	FES	ENST00000328850	-0.204	chr2:96864238-96864382	-	SEMA4C	ENST00000305476	-0.01	EWSR1
chr19:36006423-36006671	-	SYNE4	ENST00000324444	-0.247	chr11:65129729-65129915	-	SYVN1	ENST00000377190	-0.01	EWSR1
chr8:86484872-86484961	-	RMDN1	ENST00000406452	-0.301	chr13:75359769-75359858	-	TBC1D4	ENST00000377636	0.01	EWSR1
chr16:66563122-66563217	+	CKLF	ENST00000264001	-0.173	chr8:28097219-28097318	+	ELP3	ENST00000256398	0.02	EWSR1
chr19:36007125-36007268	-	SYNE4	ENST00000324444	-0.469	chr2:218344455-218344570	+	PNKD	ENST00000273077	0.01	EWSR1
chr19:3546255-3546425	-	MFSD12	ENST00000355415	-0.284	chr16:28608708-28608890	-	SULT1A1	ENST00000566189	0.01	EWSR1
chr8:90017124-90017326	+	DECR1	ENST00000220764	-0.123	chr3:15737033-15737233	-	ANKRD28	ENST00000683139	-0.02	EWSR1
chr11:6480323-6480463	-	ARFIP2	ENST00000396777	-0.272	chrX:18924381-18924525	-	PHKA2	ENST00000379942	-0.01	EWSR1
chr19:12677108-12677211	-	DHPS	ENST00000210060	-0.209	chr16:30083655-30083781	+	PPP4C	ENST00000279387	-0.0	EWSR1
chr19:19635644-19635721	-	GMIP	ENST00000203556	-0.437	chr16:28487662-28487741	-	CLN3	ENST00000636147	-0.01	EWSR1
chr16:67946438-67946633	-	SLC12A4	ENST00000316341	-0.13	chr7:100678098-100678299	+	GNB2	ENST00000303210	-0.0	EWSR1
chr11:504824-504996	-	RNH1	ENST00000354420	-0.284	chr16:89649351-89649497	-	CHMP1A	ENST00000397901	0.0	EWSR1
chr19:18436684-18436877	-	ISYNA1	ENST00000338128	-0.408	chr7:151077621-151077780	-	FASTK	ENST00000297532	-0.01	EWSR1
chr19:18437599-18437760	-	ISYNA1	ENST00000338128	-0.582	chr22:50287667-50287793	-	PLXNB2	ENST00000359337	-0.01	EWSR1
chr3:51959895-51960023	-	PCBP4	ENST00000461554	-0.242	chr6:109449657-109449783	-	MICAL1	ENST00000358807	0.01	EWSR1
chr3:50300988-50301077	-	HYAL1	ENST00000395144	-0.215	chr11:47419116-47419197	-	PSMC3	ENST00000298852	-0.01	EWSR1
chr19:55455636-55455845	-	ISOC2	ENST00000425675	-0.236	chr4:1804330-1804520	+	FGFR3	ENST00000440486	-0.0	EWSR1
chr19:8210706-8210862	+	CERS4	ENST00000251363	-0.354	chr1:156499432-156499560	-	MEF2D	ENST00000489057	-0.02	EWSR1
chr16:4801267-4801321	-	ROGDI	ENST00000322048	-0.425	chr1:21597686-21597728	-	RAP1GAP	ENST00000374765	0.01	EWSR1
chr16:30986840-30987002	+	HSD3B7	ENST00000297679	-0.227	chr1:21850041-21850192	-	HSPG2	ENST00000374695	0.02	EWSR1
chr16:30766163-30766282	+	RNF40	ENST00000324685	-0.164	chr12:110346001-110346118	+	ATP2A2	ENST00000539276	0.01	EWSR1
chr3:8629664-8629726	-	SSUH2	ENST00000544814	-0.213	chr20:44936637-44936730	+	PABPC1L	ENST00000217073	-0.01	EWSR1
chr19:49166041-49166215	+	TRPM4	ENST00000252826	-0.391	chr17:82433658-82433822	+	HEXD	ENST00000327949	-0.02	EWSR1
chr22:41584281-41584372	-	PMM1	ENST00000216259	-0.157	chr3:184165113-184165206	+	DVL3	ENST00000313143	0.01	EWSR1
chr14:20372733-20372857	-	TEP1	ENST00000262715	-0.363	chr17:28558181-28558297	-	PIGS	ENST00000706186	-0.0	EWSR1
chr1:52905034-52905090	-	ECHDC2	ENST00000371522	-0.28	chr9:114252593-114252646	+	COL27A1	ENST00000356083	-0.0	EWSR1
chr22:50250427-50250523	-	HDAC10	ENST00000216271	-0.467	chr19:45816482-45816577	-	SYMPK	ENST00000245934	-0.01	EWSR1
chr9:70346605-70346649	+	SMC5	ENST00000361138	0.38	chr12:51104155-51104203	-	TFCP2	ENST00000257915	-0.01	EWSR1
chr2:159453613-159453801	-	BAZ2B	ENST00000392783	-0.295	chr11:88312388-88312554	-	CTSC	ENST00000227266	-0.0	EWSR1
chr8:141427750-141427824	+	PTP4A3	ENST00000521578	-0.335	chr7:2658940-2659015	+	TTYH3	ENST00000258796	-0.0	EWSR1
chr20:34929401-34929590	-	GSS	ENST00000651619	-0.129	chr2:85351680-85351862	-	RETSAT	ENST00000295802	-0.0	EWSR1
chr20:33019062-33019115	+	BPIFB2	ENST00000170150	-0.155	chr15:90949654-90949720	+	UNC45A	ENST00000418476	0.0	EWSR1
chr20:62308368-62308470	+	ADRM1	ENST00000253003	-0.123	chrX:154354616-154354711	-	FLNA	ENST00000369850	-0.0	EWSR1
chr9:96343904-96343996	-	SLC35D2	ENST00000253270	-0.284	chr8:42362612-42362698	+	POLB	ENST00000265421	0.0	EWSR1
chr20:3754397-3754519	-	ADISSP	ENST00000379772	-0.117	chr12:52056030-52056159	+	NR4A1	ENST00000394825	-0.02	EWSR1
chr14:23565816-23565892	-	AP1G2	ENST00000397120	-0.259	chr16:681793-681880	+	STUB1	ENST00000219548	-0.0	EWSR1
chr14:24238246-24238405	+	GMPR2	ENST00000399440	-0.123	chr16:88859573-88859750	+	TRAPPC2L	ENST00000561840	-0.01	EWSR1
chr14:23566562-23566686	-	AP1G2	ENST00000397120	-0.253	chr6:33195907-33196036	-	RXRB	ENST00000374680	-0.01	EWSR1
chr14:24103160-24103255	+	PCK2	ENST00000216780	-0.209	chr1:109280396-109280489	-	PSRC1	ENST00000369909	-0.02	EWSR1
chr22:21629010-21629187	-	YDJC	ENST00000292778	-0.357	chr16:67538672-67538824	+	RIPOR1	ENST00000042381	-0.02	EWSR1
chr8:123253322-123256171	-	ZHX1	ENST00000395571	0.399	chr11:77700721-77702495	-	RSF1	ENST00000308488	-0.01	EWSR1
chr21:46661800-46661936	+	PRMT2	ENST00000355680	-0.291	chr12:132702429-132702564	+	PXMP2	ENST00000428960	-0.02	EWSR1
chr2:27774424-27774530	+	MRPL33	ENST00000296102	-0.173	chr12:45422957-45423062	+	ANO6	ENST00000320560	-0.01	EWSR1
chr2:27312994-27313109	-	MPV17	ENST00000380044	-0.212	chr19:34377503-34377586	+	GPI	ENST00000356487	0.0	EWSR1
chr2:74142272-74142360	-	BOLA3	ENST00000327428	-0.269	chr17:3640188-3640267	+	CTNS	ENST00000046640	-0.0	EWSR1
chr12:51056144-51056245	+	LETMD1	ENST00000262055	0.339	chr2:219232260-219232362	+	ANKZF1	ENST00000323348	-0.01	EWSR1
chr1:156294759-156295016	-	GLMP	ENST00000362007	-0.284	chr6:30914810-30915037	+	VARS2	ENST00000676266	-0.0	EWSR1
chr1:156554235-156554392	-	IQGAP3	ENST00000361170	-0.324	chr17:19547985-19548133	+	SLC47A1	ENST00000270570	0.02	EWSR1
chr15:75363999-75364188	-	MAN2C1	ENST00000267978	-0.297	chr22:31602607-31602785	+	SFI1	ENST00000400288	0.02	EWSR1
chr15:75362642-75362748	-	MAN2C1	ENST00000267978	-0.315	chr19:55387930-55388048	+	RPL28	ENST00000344063	-0.0	EWSR1
chr12:51052092-51052207	+	LETMD1	ENST00000262055	-0.392	chr10:63598024-63598144	+	REEP3	ENST00000373758	0.01	EWSR1
chr12:51053778-51053860	+	LETMD1	ENST00000262055	-0.382	chr3:184366717-184366800	+	POLR2H	ENST00000456318	-0.01	EWSR1
chr8:28846747-28846809	-	INTS9	ENST00000521022	0.256	chr17:58724040-58724100	+	RAD51C	ENST00000337432	0.01	EWSR1
chrX:13734044-13734185	-	TRAPPC2	ENST00000380579	-0.406	chr1:36224971-36225102	+	THRAP3	ENST00000469141	0.01	EWSR1
chr2:217893439-217893561	-	TNS1	ENST00000682258	-0.172	chr17:81567954-81568075	-	NPLOC4	ENST00000572824	-0.0	EWSR1
chr2:215392931-215393203	-	FN1	ENST00000354785	0.193	chr16:18839698-18839946	-	SMG1	ENST00000446231	-0.0	EWSR1
chr2:208304846-208305013	+	PIKFYVE	ENST00000264380	0.422	chr7:87439667-87439837	-	ABCB4	ENST00000649586	0.01	EWSR1
chr1:23798887-23799012	-	GALE	ENST00000617979	-0.332	chr12:6967892-6968021	-	PHB2	ENST00000535923	0.01	EWSR1
chr1:23796509-23796586	-	GALE	ENST00000617979	-0.182	chr6:31728451-31728524	-	DDAH2	ENST00000375789	-0.02	EWSR1
chr2:199948318-199948472	-	TYW5	ENST00000354611	-0.197	chr8:102849987-102850144	-	AZIN1	ENST00000684566	0.0	EWSR1
chr2:241153476-241153604	+	PPP1R7	ENST00000234038	-0.264	chr16:16079352-16079478	+	ABCC1	ENST00000399410	-0.01	EWSR1
chr2:237578004-237578155	-	RAB17	ENST00000264601	-0.191	chr8:133284757-133284896	-	NDRG1	ENST00000674605	0.0	EWSR1
chr2:219557343-219557618	-	OBSL1	ENST00000404537	-0.276	chr11:10808277-10808508	-	EIF4G2	ENST00000524932	-0.0	EWSR1
chr2:219228434-219228485	-	ATG9A	ENST00000361242	-0.463	chr19:17302183-17302232	-	ABHD8	ENST00000594194	0.01	EWSR1
chr2:230873417-230873557	+	ITM2C	ENST00000326427	-0.256	chr17:81826380-81826515	-	MCRIP1	ENST00000575061	0.0	EWSR1
chr17:42564983-42565047	+	COASY	ENST00000393818	-0.256	chr11:62598327-62598390	-	MTA2	ENST00000278823	-0.01	EWSR1
chr10:80283916-80284038	-	MAT1A	ENST00000372213	-0.294	chr20:56390556-56390665	-	AURKA	ENST00000395914	0.02	EWSR1
chr17:6687529-6687666	-	SLC13A5	ENST00000433363	-0.277	chr20:25213263-25213406	+	ENTPD6	ENST00000376652	-0.01	EWSR1
chr10:16816973-16817084	-	RSU1	ENST00000345264	0.212	chr4:127965954-127966056	+	ABHD18	ENST00000513371	0.02	EWSR1
chr17:42813948-42814008	-	BECN1	ENST00000590099	-0.27	chr20:51607527-51607584	-	ATP9A	ENST00000338821	0.01	EWSR1
chr6:31355107-31355223	-	HLA-B	ENST00000412585	-0.214	chr6:29944500-29944616	+	HLA-A	ENST00000376809	-0.02	EWSR1
chr17:42818544-42818680	-	BECN1	ENST00000590099	-0.145	chr20:2660697-2660829	-	IDH3B	ENST00000380843	-0.01	EWSR1
chr17:42811655-42811797	-	BECN1	ENST00000590099	-0.179	chr14:30877572-30877728	+	COCH	ENST00000396618	-0.02	EWSR1
chr17:38721878-38722227	+	MLLT6	ENST00000621332	-0.183	chr6:33211158-33211547	+	RING1	ENST00000374656	-0.02	EWSR1
chr17:39745913-39746000	+	GRB7	ENST00000309156	-0.297	chr9:128835779-128835868	-	ENSG00000286112	ENST00000651925	0.01	EWSR1
chr9:131504189-131504340	+	POMT1	ENST00000402686	-0.358	chr1:40980886-40981043	+	CTPS1	ENST00000649124	-0.01	EWSR1
chr17:3664195-3664272	-	TAX1BP3	ENST00000225525	-0.129	chr1:31425330-31425409	+	SERINC2	ENST00000373709	-0.01	EWSR1
chr10:60941804-60941854	-	RHOBTB1	ENST00000337910	-0.317	chr5:119456315-119456368	+	HSD17B4	ENST00000510025	0.01	EWSR1
chr17:78121556-78121711	-	TMC6	ENST00000590602	-0.454	chr7:984412-984574	+	CYP2W1	ENST00000308919	0.01	EWSR1
chr17:78124889-78124985	-	TMC6	ENST00000590602	-0.355	chr17:81869542-81869625	-	ARHGDIA	ENST00000269321	0.0	EWSR1
chr17:78120653-78120832	-	TMC6	ENST00000590602	-0.332	chr3:184316072-184316218	+	EIF4G1	ENST00000414031	-0.02	EWSR1
chr6:10749622-10749698	+	TMEM14B	ENST00000379542	0.433	chr20:49242594-49242681	+	DDX27	ENST00000618172	-0.0	EWSR1
chr6:43307612-43307743	-	CRIP3	ENST00000372569	-0.337	chr7:100631806-100631945	-	TFR2	ENST00000223051	0.0	EWSR1
chr11:118237050-118237260	-	MPZL3	ENST00000278949	-0.431	chr14:31116236-31116458	-	HECTD1	ENST00000399332	0.0	EWSR1
chr17:4789511-4789677	+	GLTPD2	ENST00000331264	-0.315	chr19:35060347-35060512	+	HPN	ENST00000672452	0.01	EWSR1
chr17:5425971-5426082	+	RPAIN	ENST00000381209	-0.336	chr10:95341564-95341678	-	SORBS1	ENST00000371247	0.01	EWSR1
chr9:136804762-136804816	+	CCDC183	ENST00000338005	-0.198	chr2:218402349-218402405	+	CTDSP1	ENST00000273062	-0.0	EWSR1
chr11:117207067-117207160	-	PCSK7	ENST00000320934	-0.486	chr20:44402554-44402644	+	HNF4A	ENST00000682427	-0.0	EWSR1
chr17:81957806-81957908	-	NOTUM	ENST00000409678	-0.169	chr17:81198877-81198971	-	CEP131	ENST00000450824	-0.01	EWSR1
chr4:99207446-99207581	-	ADH6	ENST00000394899	-0.198	chr6:154822276-154822409	+	SCAF8	ENST00000367178	-0.0	EWSR1
chr17:45136108-45136232	+	ACBD4	ENST00000321854	-0.276	chr16:30118047-30118163	-	MAPK3	ENST00000263025	-0.01	EWSR1
chr17:50463818-50463909	+	ACSF2	ENST00000300441	-0.197	chr1:154551397-154551492	-	UBE2Q1	ENST00000292211	0.0	EWSR1
chr9:136805357-136805457	+	CCDC183	ENST00000338005	-0.226	chr2:241500740-241500847	-	STK25	ENST00000439101	-0.02	EWSR1
chr6:31961196-31961386	+	SKIC2	ENST00000375394	-0.165	chr15:89318931-89319099	-	POLG	ENST00000268124	-0.02	EWSR1
chr17:43545558-43545668	-	ETV4	ENST00000319349	-0.226	chr16:2002991-2003120	-	ZNF598	ENST00000562103	0.01	EWSR1
chr6:32033790-32033892	+	C4B	ENST00000435363	-0.592	chr3:48416346-48416451	-	PLXNB1	ENST00000296440	-0.01	EWSR1
chr10:132202646-132202825	+	DPYSL4	ENST00000338492	-0.608	chr22:19978897-19979080	-	ARVCF	ENST00000263207	-0.02	EWSR1
chr17:58214741-58214838	-	MKS1	ENST00000393119	-0.302	chr1:110012362-110012462	+	AHCYL1	ENST00000369799	-0.0	EWSR1
chr9:133473415-133473600	-	SLC2A6	ENST00000371899	-0.421	chr9:128635092-128635259	-	DYNC2I2	ENST00000372715	-0.02	EWSR1
chr17:54903708-54903792	+	TOM1L1	ENST00000575882	-0.22	chr14:67340440-67340518	-	ATP6V1D	ENST00000216442	-0.01	EWSR1
chr9:136670169-136670330	+	EGFL7	ENST00000308874	-0.418	chr19:1880896-1881048	-	ABHD17A	ENST00000250974	-0.01	EWSR1
chr11:126274927-126275021	+	FOXRED1	ENST00000263578	-0.292	chr9:127449610-127449708	-	RPL12	ENST00000361436	-0.0	EWSR1
chr7:56074586-56074736	+	SUMF2	ENST00000434526	-0.166	chr6:41739799-41739946	-	PGC	ENST00000373025	0.0	EWSR1
chr22:41877942-41878123	+	SREBF2	ENST00000361204	-0.234	chr22:31259889-31260077	+	LIMK2	ENST00000331728	-0.01	EWSR1
chr7:105126248-105126340	-	SRPK2	ENST00000393651	0.327	chr11:20056530-20056628	+	NAV2	ENST00000396087	-0.0	EWSR1
chr17:42762355-42762463	+	RAMP2	ENST00000253796	-0.438	chr12:56172585-56172704	-	SMARCC2	ENST00000550164	0.01	EWSR1
chr19:35740380-35740564	-	IGFLR1	ENST00000246532	0.456	chr19:50406983-50407174	+	POLD1	ENST00000440232	-0.01	EWSR1
chr2:101868029-101868037	+	MAP4K4	ENST00000324219	0.177	chr9:81633348-81633364	-	TLE1	ENST00000376499	0.01	EWSR1
chr20:44622588-44622652	-	ADA	ENST00000372874	-0.459	chr17:18256526-18256597	-	FLII	ENST00000327031	0.01	EWSR1
chr20:44623007-44623078	-	ADA	ENST00000372874	-0.406	chr19:45369070-45369147	-	ERCC2	ENST00000391945	-0.0	EWSR1
chr20:44626456-44626599	-	ADA	ENST00000372874	-0.471	chr1:119740386-119740518	+	PHGDH	ENST00000641023	-0.0	EWSR1
chr19:41906457-41906620	+	ARHGEF1	ENST00000354532	-0.194	chr19:1619316-1619474	-	TCF3	ENST00000262965	-0.01	EWSR1
chr6:130878104-130878250	-	EPB41L2	ENST00000337057	0.23	chr15:49283566-49283718	+	GALK2	ENST00000560031	0.02	EWSR1
chr8:17980591-17980755	+	PCM1	ENST00000325083	-0.262	chr21:15842398-15842540	+	USP25	ENST00000400183	-0.0	EWSR1
chrX:48981795-48981872	-	GRIPAP1	ENST00000376423	-0.216	chr14:23562504-23562593	-	AP1G2	ENST00000397120	-0.01	EWSR1
chr8:61646750-61646878	-	ASPH	ENST00000379454	-0.353	chr17:14074323-14074456	+	COX10	ENST00000261643	-0.02	EWSR1
chrX:147938099-147938161	+	FMR1	ENST00000370475	0.154	chr3:12603478-12603537	-	RAF1	ENST00000442415	0.01	EWSR1
chr17:74866446-74866568	-	FDXR	ENST00000293195	-0.169	chr7:102467719-102467823	+	LRWD1	ENST00000292616	-0.01	EWSR1
chr3:146077862-146077924	-	PLOD2	ENST00000282903	0.276	chr6:99544206-99544273	-	CCNC	ENST00000486428	-0.02	EWSR1
chr17:78205603-78205738	+	AFMID	ENST00000409257	-0.199	chr1:31584886-31585036	+	TINAGL1	ENST00000271064	-0.02	EWSR1
chr10:78040204-78040225	+	RPS24	ENST00000372360	0.238	chr10:78040201-78040225	+	RPS24	ENST00000435275	0.02	EWSR1
chr17:78204656-78204741	+	AFMID	ENST00000409257	-0.255	chr11:34139191-34139287	+	NAT10	ENST00000257829	0.01	EWSR1
chrX:20050824-20050946	-	MAP7D2	ENST00000379643	-0.542	chr15:42435384-42435518	-	ZNF106	ENST00000564754	0.01	EWSR1
chr16:28832496-28832567	+	ATXN2L	ENST00000336783	-0.115	chr14:21499306-21499371	-	METTL3	ENST00000298717	0.01	EWSR1
chr19:42349499-42349699	+	MEGF8	ENST00000251268	-0.482	chr19:18538216-18538436	-	FKBP8	ENST00000608443	-0.0	EWSR1
chr19:10687346-10687708	+	ILF3	ENST00000588657	-0.163	chr2:241501478-241501799	-	STK25	ENST00000439101	0.0	EWSR1
chr17:29085604-29085648	-	MYO18A	ENST00000527372	0.303	chr21:44855210-44855256	-	PTTG1IP	ENST00000330938	-0.0	EWSR1
chr5:140696103-140696201	+	HARS2	ENST00000230771	-0.268	chr12:56092986-56093076	+	ERBB3	ENST00000267101	-0.0	EWSR1
chr17:44085022-44085155	-	HDAC5	ENST00000682912	-0.137	chr15:34365559-34365701	-	LPCAT4	ENST00000314891	-0.02	EWSR1
chrX:65524564-65524614	-	LAS1L	ENST00000374811	-0.254	chr14:21018457-21018504	-	NDRG2	ENST00000556147	-0.01	EWSR1
chr8:140669727-140669735	-	PTK2	ENST00000696786	0.136	chr11:12511514-12511533	+	PARVA	ENST00000334956	-0.01	EWSR1
chr20:25221232-25221333	+	ENTPD6	ENST00000376652	-0.361	chr19:38704934-38705020	+	ACTN4	ENST00000252699	-0.0	EWSR1
chr3:184386492-184386755	+	CHRD	ENST00000204604	-0.293	chr17:17813569-17813769	-	SREBF1	ENST00000261646	0.01	EWSR1
chr12:6678663-6678710	-	ZNF384	ENST00000683879	-0.282	chr3:184187397-184187443	+	ABCF3	ENST00000429586	0.0	EWSR1
chrX:49077643-49077747	-	WDR45	ENST00000376372	-0.367	chr11:62761795-62761904	+	POLR2G	ENST00000301788	-0.01	EWSR1
chr12:57720099-57720263	+	OS9	ENST00000315970	-0.212	chr3:52802334-52802519	+	ITIH3	ENST00000449956	0.0	EWSR1
chr12:62566014-62566031	+	MON2	ENST00000393630	0.438	chr12:110436665-110436683	-	ARPC3	ENST00000426440	0.01	EWSR1
chr11:64224801-64224970	-	TRPT1	ENST00000317459	-0.246	chr17:18236607-18236760	+	LLGL1	ENST00000316843	-0.02	EWSR1
chr4:1803692-1803836	+	FGFR3	ENST00000440486	0.265	chr4:1213478-1213605	-	CTBP1	ENST00000382952	-0.01	EWSR1
chr19:42216680-42217045	-	DEDD2	ENST00000596251	-0.4	chr8:100951929-100952308	-	YWHAZ	ENST00000437293	-0.01	EWSR1
chr16:2092954-2093093	-	PKD1	ENST00000262304	-0.414	chr19:49447338-49447467	-	PIH1D1	ENST00000262265	-0.01	EWSR1
chrX:153863883-153864017	-	L1CAM	ENST00000370060	-0.39	chr20:63967381-63967523	-	ZNF512B	ENST00000369888	-0.0	EWSR1
chr19:45616461-45616558	-	EML2	ENST00000245925	-0.402	chr20:25196154-25196254	+	ENTPD6	ENST00000435520	-0.01	EWSR1
chr19:45621483-45621637	-	EML2	ENST00000245925	-0.399	chr19:7553872-7554015	+	PNPLA6	ENST00000450331	0.02	EWSR1
chr3:184180645-184180650	+	AP2M1	ENST00000292807	-0.174	chr1:160999396-160999408	-	F11R	ENST00000368026	0.0	EWSR1
chr17:4892402-4892512	+	MINK1	ENST00000355280	-0.163	chr11:800131-800244	-	PIDD1	ENST00000347755	-0.01	EWSR1
chr16:89223157-89223283	+	ZNF778	ENST00000433976	-0.375	chr19:15117881-15118015	-	ILVBL	ENST00000263383	-0.0	EWSR1
chr4:122275972-122276022	+	BLTP1	ENST00000679879	0.416	chr2:15599669-15599716	+	DDX1	ENST00000233084	0.0	EWSR1
chr13:19838700-19838985	-	ZMYM5	ENST00000337963	-0.39	chr13:20513451-20513681	-	CRYL1	ENST00000643750	0.0	EWSR1
chr11:20049836-20049901	+	NAV2	ENST00000349880	0.333	chr20:5185758-5185826	+	CDS2	ENST00000460006	0.0	EWSR1
chr17:8576643-8576672	-	MYH10	ENST00000360416	0.218	chr1:41160875-41160898	-	SCMH1	ENST00000695335	-0.02	EWSR1
chr12:1112215-1112298	+	ERC1	ENST00000360905	-0.448	chr9:131189053-131189131	+	NUP214	ENST00000359428	0.01	EWSR1
chr10:63219878-63219983	-	JMJD1C	ENST00000399262	-0.373	chr17:55031168-55031264	+	STXBP4	ENST00000376352	-0.02	EWSR1
chr1:155212127-155212219	+	MTX1	ENST00000368376	-0.244	chr16:28869006-28869097	+	SH2B1	ENST00000684370	-0.0	EWSR1
chr1:42849565-42849742	+	ZNF691	ENST00000651192	-0.619	chr1:160298845-160298991	-	COPA	ENST00000241704	-0.0	EWSR1
chr12:67649797-67649945	+	DYRK2	ENST00000344096	-0.378	chr14:34874492-34874662	-	BAZ1A	ENST00000360310	-0.01	EWSR1
chr4:122316348-122316548	+	BLTP1	ENST00000679879	0.238	chr15:40185165-40185379	+	BUB1B	ENST00000287598	-0.01	EWSR1
chr7:117134124-117134192	+	ST7	ENST00000323984	0.312	chr14:92837386-92837449	+	GOLGA5	ENST00000163416	-0.01	EWSR1
chr2:230389919-230390023	+	SP140L	ENST00000415673	-0.33	chr17:59931622-59931722	+	RPS6KB1	ENST00000225577	-0.01	EWSR1
chr3:52490705-52490833	+	NISCH	ENST00000345716	-0.231	chr6:31411244-31411359	+	MICA	ENST00000674069	0.0	EWSR1
chr3:52490075-52490231	+	NISCH	ENST00000345716	-0.322	chrX:154012529-154012678	-	IRAK1	ENST00000369980	0.01	EWSR1
chr16:58014273-58014326	+	USB1	ENST00000219281	-0.206	chr14:101890237-101890296	+	PPP2R5C	ENST00000694906	0.01	EWSR1
chr16:3067554-3067613	+	IL32	ENST00000525643	-0.223	chr16:4340920-4340985	-	PAM16	ENST00000318059	-0.02	EWSR1
chr20:47212642-47212725	-	ZMYND8	ENST00000471951	0.194	chr16:67677766-67677857	-	GFOD2	ENST00000602627	-0.01	EWSR1
chr22:31604869-31604945	+	SFI1	ENST00000400288	-0.299	chr19:34366783-34366851	+	GPI	ENST00000356487	0.0	EWSR1
chr2:218660037-218660245	+	BCS1L	ENST00000392111	-0.204	chr5:178205842-178206010	+	HNRNPAB	ENST00000358344	-0.0	EWSR1
chr1:36319260-36319312	+	SH3D21	ENST00000453908	-0.393	chr11:62536239-62536287	-	AHNAK	ENST00000531324	-0.0	EWSR1
chr1:36319442-36319536	+	SH3D21	ENST00000453908	-0.44	chr3:52528446-52528539	-	NT5DC2	ENST00000422318	-0.01	EWSR1
chr8:17891681-17891807	-	FGL1	ENST00000381841	-0.14	chr9:15182307-15182415	-	TTC39B	ENST00000512701	-0.01	EWSR1
chr11:6480323-6480423	-	ARFIP2	ENST00000254584	-0.275	chr14:73976324-73976412	-	ENTPD5	ENST00000334696	0.01	EWSR1
chr2:218660037-218660166	+	BCS1L	ENST00000392110	-0.22	chr11:119051035-119051173	-	HYOU1	ENST00000617285	-0.0	EWSR1
chr2:218660037-218660218	+	BCS1L	ENST00000392109	-0.192	chr20:47663070-47663212	-	SULF2	ENST00000688720	0.01	EWSR1
chr3:50321366-50321773	-	HYAL2	ENST00000442581	0.261	chr19:15428110-15428508	-	WIZ	ENST00000673675	0.02	EWSR1
chr2:9419990-9420100	-	ITGB1BP1	ENST00000360635	-0.255	chr2:37199704-37199819	+	CEBPZOS	ENST00000402297	-0.0	EWSR1
chr1:203796293-203796496	+	ZC3H11A	ENST00000332127	0.389	chr5:179699575-179699770	+	CANX	ENST00000681072	-0.0	EWSR1
