exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr3:53855294-53855341	+	IL17RB	ENST00000288167	0.246	chrX:2960378-2960420	-	ARSL	ENST00000381134	-0.0	HNRNPLL
chr3:50104248-50104308	+	RBM5	ENST00000347869	0.22	chr9:21816714-21816772	+	MTAP	ENST00000644715	0.01	HNRNPLL
chr4:139297385-139297443	-	NDUFC1	ENST00000394223	0.539	chr10:75229644-75229701	+	VDAC2	ENST00000332211	0.01	HNRNPLL
chr1:52906519-52906611	-	ECHDC2	ENST00000371522	0.353	chr19:19494294-19494383	+	GATAD2A	ENST00000683918	-0.01	HNRNPLL
chr1:46574947-46575020	-	MKNK1	ENST00000371945	-0.272	chr17:31884424-31884505	-	UTP6	ENST00000261708	-0.0	HNRNPLL
chr1:32631827-32631879	-	ZBTB8OS	ENST00000468695	0.232	chr1:229449126-229449190	-	NUP133	ENST00000261396	0.01	HNRNPLL
chr20:35137880-35138005	-	EDEM2	ENST00000374492	0.397	chr20:3644154-3644268	+	ATRN	ENST00000262919	0.02	HNRNPLL
chr20:33019062-33019115	+	BPIFB2	ENST00000170150	0.118	chr1:40303131-40303185	-	COL9A2	ENST00000372748	0.01	HNRNPLL
chr9:81653974-81654036	-	TLE1	ENST00000376499	0.202	chr17:32171043-32171101	+	RHOT1	ENST00000545287	-0.0	HNRNPLL
chr20:32429901-32430053	+	ASXL1	ENST00000375687	0.218	chr1:19140788-19140892	-	UBR4	ENST00000375254	0.01	HNRNPLL
chr1:77641384-77641446	-	ZZZ3	ENST00000370801	0.462	chr2:61235845-61235910	-	USP34	ENST00000398571	0.01	HNRNPLL
chr21:46636439-46636547	+	PRMT2	ENST00000355680	0.374	chr12:43805524-43805637	-	TWF1	ENST00000546662	0.01	HNRNPLL
chr12:56479052-56479181	-	GLS2	ENST00000311966	-0.452	chr17:43520751-43520879	+	DHX8	ENST00000262415	-0.01	HNRNPLL
chr2:27499142-27499208	+	GCKR	ENST00000264717	0.525	chr2:219208977-219209049	+	ZFAND2B	ENST00000289528	0.01	HNRNPLL
chr2:61097700-61097852	+	SANBR	ENST00000402291	0.34	chr12:68828771-68828931	+	MDM2	ENST00000258149	0.01	HNRNPLL
chr12:53171326-53171441	-	CSAD	ENST00000444623	-0.353	chr14:77327912-77328037	+	GSTZ1	ENST00000216465	0.0	HNRNPLL
chr2:70289350-70289372	-	SNRPG	ENST00000272348	0.106	chr10:7796121-7796155	+	ATP5F1C	ENST00000356708	0.02	HNRNPLL
chr2:215380811-215381080	-	FN1	ENST00000354785	-0.334	chr15:75412763-75413045	-	SIN3A	ENST00000394947	0.0	HNRNPLL
chr1:23798887-23799012	-	GALE	ENST00000617979	0.26	chr20:25012812-25012939	-	ACSS1	ENST00000323482	0.01	HNRNPLL
chr7:76401008-76401043	-	SSC4D	ENST00000275560	0.381	chr9:114252593-114252646	+	COL27A1	ENST00000356083	0.0	HNRNPLL
chr1:224960153-224960302	+	DNAH14	ENST00000682510	0.284	chr5:69272892-69273041	+	CDK7	ENST00000256443	-0.01	HNRNPLL
chr2:227352514-227352573	+	MFF	ENST00000304593	0.24	chr5:36211844-36211922	-	NADK2	ENST00000381937	-0.0	HNRNPLL
chr2:227347226-227347384	+	MFF	ENST00000304593	0.173	chr4:42070526-42070691	+	SLC30A9	ENST00000264451	0.0	HNRNPLL
chr10:80283916-80284038	-	MAT1A	ENST00000372213	0.29	chr12:108657304-108657423	-	CORO1C	ENST00000261401	0.0	HNRNPLL
chr16:88842706-88842829	-	GALNS	ENST00000268695	-0.247	chr17:41772818-41772926	-	JUP	ENST00000424457	-0.02	HNRNPLL
chr17:6687529-6687666	-	SLC13A5	ENST00000433363	0.181	chr20:25213263-25213406	+	ENTPD6	ENST00000376652	0.01	HNRNPLL
chr6:31355107-31355223	-	HLA-B	ENST00000412585	0.259	chr6:31269966-31270085	-	HLA-C	ENST00000376228	0.01	HNRNPLL
chr6:98880553-98880624	-	FBXL4	ENST00000369244	0.184	chrX:155046509-155046584	+	FUNDC2	ENST00000369498	-0.0	HNRNPLL
chr10:58390765-58390860	+	TFAM	ENST00000487519	0.178	chr8:66843452-66843547	+	SGK3	ENST00000521198	-0.01	HNRNPLL
chr10:5880298-5880376	-	ANKRD16	ENST00000380094	0.246	chr1:20767584-20767664	-	HP1BP3	ENST00000438032	-0.01	HNRNPLL
chr9:127402557-127402753	+	SLC2A8	ENST00000373371	0.333	chr19:1428842-1428995	+	DAZAP1	ENST00000233078	0.0	HNRNPLL
chr16:81022597-81022698	+	CENPN	ENST00000305850	0.179	chr11:47734025-47734129	-	FNBP4	ENST00000263773	0.0	HNRNPLL
chr17:5425971-5426082	+	RPAIN	ENST00000381209	0.539	chr6:30619493-30619601	+	MRPS18B	ENST00000259873	-0.01	HNRNPLL
chr6:63684129-63685911	+	PHF3	ENST00000262043	-0.203	chr5:36984676-36986301	+	NIPBL	ENST00000282516	-0.0	HNRNPLL
chr10:104010816-104010908	+	SLK	ENST00000369755	0.429	chr8:125011537-125011632	+	SQLE	ENST00000265896	-0.0	HNRNPLL
chr17:57676987-57677059	+	MSI2	ENST00000284073	-0.268	chr4:4423518-4423587	-	STX18	ENST00000306200	0.0	HNRNPLL
chr5:103025131-103025334	+	PAM	ENST00000438793	0.212	chr2:44332459-44332656	-	PREPL	ENST00000409411	-0.01	HNRNPLL
chr17:5428071-5428211	+	RPAIN	ENST00000381209	0.518	chr16:14889096-14889215	+	NOMO1	ENST00000287667	0.0	HNRNPLL
chr5:154950821-154950938	+	MRPL22	ENST00000523037	0.159	chr14:69386963-69387083	-	ERH	ENST00000557016	-0.0	HNRNPLL
chr2:101868029-101868037	+	MAP4K4	ENST00000324219	-0.152	chr22:29274268-29274282	+	EWSR1	ENST00000447973	-0.0	HNRNPLL
chr14:50756492-50758630	-	NIN	ENST00000530997	-0.528	chr3:42636868-42639750	+	NKTR	ENST00000232978	-0.01	HNRNPLL
chr14:39320928-39321056	+	MIA2	ENST00000640607	0.394	chr14:39061765-39061871	-	SEC23A	ENST00000307712	0.0	HNRNPLL
chr8:22412037-22412206	+	SLC39A14	ENST00000381237	-0.272	chr16:16086824-16086991	+	ABCC1	ENST00000399410	0.01	HNRNPLL
chr5:134743987-134744052	+	CAMLG	ENST00000297156	0.309	chr6:167026547-167026615	+	CEP43	ENST00000366847	0.01	HNRNPLL
chr2:32435496-32435585	+	BIRC6	ENST00000421745	0.404	chr12:46365107-46365189	-	SLC38A2	ENST00000256689	0.01	HNRNPLL
chr1:206012508-206012649	-	CTSE	ENST00000358184	0.426	chr11:66000303-66000481	-	EIF1AD	ENST00000527249	0.01	HNRNPLL
chr5:138325815-138325904	-	CDC25C	ENST00000323760	0.293	chr7:43942954-43943031	+	UBE2D4	ENST00000222402	-0.01	HNRNPLL
chr5:151064960-151065131	-	TNIP1	ENST00000521591	-0.205	chr9:137775109-137775252	+	EHMT1	ENST00000460843	0.02	HNRNPLL
chr15:29719777-29720016	-	TJP1	ENST00000614355	0.587	chr4:68930546-68930765	-	UGT2A3	ENST00000251566	0.0	HNRNPLL
chr2:152679056-152679109	-	PRPF40A	ENST00000545856	-0.111	chr6:127315934-127315974	-	ECHDC1	ENST00000436638	-0.0	HNRNPLL
chr2:11776086-11776193	+	LPIN1	ENST00000674199	0.573	chr7:111735054-111735167	-	DOCK4	ENST00000428084	-0.01	HNRNPLL
chr14:55663955-55664041	+	KTN1	ENST00000395314	-0.258	chr11:95841617-95841709	-	MTMR2	ENST00000346299	-0.0	HNRNPLL
chr14:30918966-30919106	-	STRN3	ENST00000357479	0.334	chr18:42057883-42058051	+	PIK3C3	ENST00000262039	-0.01	HNRNPLL
chr6:90544552-90544632	-	MAP3K7	ENST00000369329	0.388	chr12:15681226-15681302	-	EPS8	ENST00000281172	0.0	HNRNPLL
chr3:100311833-100311877	+	TBC1D23	ENST00000394144	-0.225	chr3:143023975-143024018	+	U2SURP	ENST00000473835	-0.02	HNRNPLL
chr12:27677064-27677096	+	PPFIBP1	ENST00000228425	0.355	chr5:150755531-150755567	-	DCTN4	ENST00000627368	0.01	HNRNPLL
chr2:27094800-27094934	+	KHK	ENST00000260598	0.174	chr16:89288528-89288670	-	ANKRD11	ENST00000301030	-0.0	HNRNPLL
chr1:178892230-178892307	+	RALGPS2	ENST00000367635	0.429	chr3:152458130-152458193	+	MBNL1	ENST00000485509	-0.0	HNRNPLL
chr10:78040204-78040225	+	RPS24	ENST00000372360	0.394	chr13:75840085-75840110	+	LMO7	ENST00000377534	-0.01	HNRNPLL
chr6:111700104-111700268	-	FYN	ENST00000354650	0.487	chr4:82848804-82848977	-	SEC31A	ENST00000395310	-0.0	HNRNPLL
chr19:35269803-35270003	+	USF2	ENST00000222305	0.324	chr19:10091476-10091630	+	SHFL	ENST00000253110	-0.0	HNRNPLL
chr19:42511576-42511628	-	CEACAM1	ENST00000161559	-0.149	chr12:53038356-53038411	+	EIF4B	ENST00000262056	0.0	HNRNPLL
chr18:58335478-58335537	+	NEDD4L	ENST00000400345	0.684	chr11:73878779-73878819	+	PAAF1	ENST00000310571	-0.01	HNRNPLL
chr4:75653983-75654081	-	G3BP2	ENST00000359707	0.173	chr1:51761867-51761971	+	OSBPL9	ENST00000428468	0.0	HNRNPLL
chr19:10680346-10680443	+	ILF3	ENST00000588657	-0.109	chr17:17818260-17818374	-	SREBF1	ENST00000261646	-0.01	HNRNPLL
chr17:29085604-29085648	-	MYO18A	ENST00000527372	-0.329	chr21:44855210-44855256	-	PTTG1IP	ENST00000330938	0.0	HNRNPLL
chr2:151468474-151468551	+	RIF1	ENST00000444746	0.28	chr10:5453250-5453346	+	NET1	ENST00000355029	0.01	HNRNPLL
chr5:103186320-103186439	+	PPIP5K2	ENST00000358359	0.373	chr1:180043056-180043192	+	CEP350	ENST00000367607	-0.02	HNRNPLL
chr5:103187314-103187376	+	PPIP5K2	ENST00000358359	0.379	chr13:46790597-46790661	-	ESD	ENST00000378697	-0.0	HNRNPLL
chr1:51756320-51756358	+	OSBPL9	ENST00000428468	0.226	chr9:108955790-108955827	-	CTNNAL1	ENST00000325551	0.0	HNRNPLL
chr8:73030336-73030395	+	TERF1	ENST00000276603	0.415	chr6:138917555-138917624	-	REPS1	ENST00000258062	-0.01	HNRNPLL
chr2:58162866-58162947	-	FANCL	ENST00000233741	-0.34	chr9:108898502-108898581	-	ELP1	ENST00000374647	-0.01	HNRNPLL
chr2:55363950-55364033	-	CCDC88A	ENST00000436346	0.353	chr6:99468537-99468618	-	USP45	ENST00000500704	-0.01	HNRNPLL
chr3:152455542-152455577	+	MBNL1	ENST00000324210	-0.393	chr2:135616152-135616193	+	R3HDM1	ENST00000683871	0.02	HNRNPLL
chr3:58141858-58141929	+	FLNB	ENST00000295956	0.228	chr16:3658793-3658865	-	TRAP1	ENST00000246957	0.0	HNRNPLL
chr2:38989270-38989314	-	SOS1	ENST00000402219	0.274	chr7:74714857-74714916	+	GTF2I	ENST00000573035	-0.01	HNRNPLL
chrX:119840646-119840684	-	UPF3B	ENST00000276201	0.201	chr21:37122983-37123028	+	TTC3	ENST00000418766	-0.01	HNRNPLL
chr1:17634548-17634562	+	ARHGEF10L	ENST00000361221	0.326	chr10:97752857-97752877	+	ZFYVE27	ENST00000684270	-0.01	HNRNPLL
chr4:53414615-53414722	+	FIP1L1	ENST00000337488	0.244	chr2:15488894-15489022	-	NBAS	ENST00000281513	0.0	HNRNPLL
chrX:132384663-132384698	-	MBNL3	ENST00000370853	-0.133	chr8:86477294-86477324	-	RMDN1	ENST00000406452	0.01	HNRNPLL
chr4:53379073-53379117	+	FIP1L1	ENST00000337488	0.232	chr22:29272216-29272252	+	EWSR1	ENST00000397938	-0.0	HNRNPLL
chr9:136408999-136409067	-	ENTR1	ENST00000357365	0.466	chr15:40765860-40765921	+	GCHFR	ENST00000559445	0.02	HNRNPLL
chr20:36209488-36209898	+	EPB41L1	ENST00000338074	-0.259	chr2:10419734-10420135	+	HPCAL1	ENST00000307845	0.02	HNRNPLL
chr10:5714135-5714207	+	TASOR2	ENST00000695737	0.27	chr9:26917097-26917165	-	PLAA	ENST00000397292	-0.01	HNRNPLL
chr14:23089982-23090101	-	ACIN1	ENST00000605057	0.213	chr20:1452493-1452630	-	NSFL1C	ENST00000216879	0.0	HNRNPLL
chr17:32366665-32366757	+	ZNF207	ENST00000394670	0.25	chr6:99550218-99550309	-	CCNC	ENST00000520429	0.01	HNRNPLL
chr1:39480920-39481030	+	MACF1	ENST00000564288	0.227	chrX:78118051-78118170	+	PGK1	ENST00000373316	0.0	HNRNPLL
chr1:29060422-29060484	+	EPB41	ENST00000343067	-0.466	chr15:42272063-42272123	-	TMEM87A	ENST00000389834	0.02	HNRNPLL
chr1:45607321-45608337	+	NASP	ENST00000350030	-0.269	chr5:132896323-132897240	-	AFF4	ENST00000265343	0.01	HNRNPLL
chr10:24494500-24494604	+	KIAA1217	ENST00000376454	0.508	chr7:77330239-77330367	-	GSAP	ENST00000257626	-0.01	HNRNPLL
chr11:20049836-20049901	+	NAV2	ENST00000349880	-0.28	chr12:111455045-111455119	-	ATXN2	ENST00000542287	-0.02	HNRNPLL
chr6:30640535-30640603	+	ATAT1	ENST00000330083	0.191	chr7:100562863-100562946	+	AGFG2	ENST00000300176	0.01	HNRNPLL
chr8:143807552-143807614	-	SCRIB	ENST00000356994	-0.366	chr19:38728316-38728381	+	ACTN4	ENST00000440400	-0.01	HNRNPLL
chr18:50271469-50271540	-	MBD1	ENST00000269468	0.336	chr17:18306891-18306966	-	TOP3A	ENST00000321105	0.01	HNRNPLL
chr4:122316348-122316548	+	BLTP1	ENST00000679879	0.289	chr15:40185165-40185379	+	BUB1B	ENST00000287598	0.01	HNRNPLL
chr17:75755701-75755850	+	ITGB4	ENST00000200181	0.245	chr17:41820947-41821089	+	FKBP10	ENST00000321562	0.0	HNRNPLL
chr11:57789037-57789155	+	CTNND1	ENST00000399050	-0.312	chr9:129929567-129929695	-	FNBP1	ENST00000446176	0.01	HNRNPLL
chr1:150441881-150441958	+	RPRD2	ENST00000369068	0.342	chr8:58580517-58580608	+	SDCBP	ENST00000260130	-0.0	HNRNPLL
chr6:17789872-17789910	-	KIF13A	ENST00000259711	0.424	chr15:64123503-64123546	+	SNX1	ENST00000559844	0.01	HNRNPLL
chr11:57791385-57791673	+	CTNND1	ENST00000399050	-0.16	chr3:185689355-185689627	-	IGF2BP2	ENST00000382199	0.0	HNRNPLL
chr11:85990250-85990399	-	PICALM	ENST00000393346	-0.199	chr2:24665749-24665915	+	NCOA1	ENST00000348332	-0.01	HNRNPLL
chr17:76091143-76091235	-	EXOC7	ENST00000589210	-0.473	chr1:10627272-10627363	+	PEX14	ENST00000356607	0.01	HNRNPLL
chr13:36336287-36336358	-	SPART	ENST00000494062	0.432	chr12:121320385-121320459	-	ANAPC5	ENST00000261819	0.0	HNRNPLL
chr1:54258069-54258149	-	SSBP3	ENST00000610401	0.573	chr20:63604743-63604840	-	GMEB2	ENST00000370077	-0.02	HNRNPLL
chr22:29550728-29550843	-	THOC5	ENST00000397872	0.2	chr12:56187187-56187306	-	SMARCC2	ENST00000550164	0.02	HNRNPLL
chr6:3003669-3003789	+	NQO2	ENST00000338130	-0.372	chr7:45071750-45071872	+	CCM2	ENST00000480382	-0.0	HNRNPLL
chr9:32386371-32386438	+	ACO1	ENST00000379923	0.144	chr16:23642955-23643023	+	DCTN5	ENST00000300087	0.0	HNRNPLL
chr14:102208603-102209862	+	WDR20	ENST00000335263	0.445	chr16:27740041-27740920	+	KATNIP	ENST00000261588	-0.01	HNRNPLL
chr11:85978070-85978093	-	PICALM	ENST00000532317	0.147	chr2:227350936-227350968	+	MFF	ENST00000707111	-0.0	HNRNPLL
chr5:66158809-66158932	+	SREK1	ENST00000380918	0.244	chr4:73156019-73156166	-	ANKRD17	ENST00000358602	-0.0	HNRNPLL
chr17:78998148-78998286	-	CANT1	ENST00000591773	-0.201	chr17:81847243-81847347	-	P4HB	ENST00000331483	-0.0	HNRNPLL
chr11:908542-908645	-	CHID1	ENST00000436108	-0.286	chr21:46219476-46219572	-	LSS	ENST00000397728	0.01	HNRNPLL
chr7:22946952-22947247	-	HYCC1	ENST00000409923	0.518	chr1:227112671-227112913	-	CDC42BPA	ENST00000366766	0.01	HNRNPLL
chr14:21263667-21263829	-	HNRNPC	ENST00000554969	0.18	chr8:17874362-17874521	-	FGL1	ENST00000427924	0.01	HNRNPLL
chr2:232734417-232734486	+	GIGYF2	ENST00000409547	-0.538	chrX:133700617-133700709	-	GPC3	ENST00000692084	-0.0	HNRNPLL
chr2:73829405-73829510	+	STAMBP	ENST00000394073	-0.359	chr1:160343704-160343802	+	NCSTN	ENST00000438008	0.0	HNRNPLL
chr1:36367848-36368084	-	STK40	ENST00000373129	0.42	chr14:70023203-70023447	+	SMOC1	ENST00000361956	0.0	HNRNPLL
chr10:78037439-78037441	+	RPS24	ENST00000464716	0.283	chr2:201640261-201640265	-	TMEM237	ENST00000409883	-0.02	HNRNPLL
chr12:110499535-110499546	-	VPS29	ENST00000360579	-0.219	chr13:45149770-45149788	+	GTF2F2	ENST00000340473	-0.01	HNRNPLL
chr3:58141858-58141896	+	FLNB	ENST00000429972	0.356	chr17:81610210-81610258	-	NPLOC4	ENST00000331134	-0.0	HNRNPLL
chr5:135350823-135350913	-	MACROH2A1	ENST00000312469	0.103	chr6:73600351-73600441	-	SLC17A5	ENST00000355773	-0.01	HNRNPLL
chr21:45184474-45184593	+	ADARB1	ENST00000705393	-0.347	chr22:28796047-28796192	-	XBP1	ENST00000216037	-0.0	HNRNPLL
chr6:70486167-70486244	+	FAM135A	ENST00000457062	0.163	chr14:55667241-55667330	+	KTN1	ENST00000395314	-0.0	HNRNPLL
chr6:142440908-142440953	+	ADGRG6	ENST00000296932	0.238	chr2:171058151-171058197	-	TLK1	ENST00000431350	-0.0	HNRNPLL
chr4:75795336-75795356	+	USO1	ENST00000264904	0.261	chr4:109757763-109757783	-	CFI	ENST00000394634	0.0	HNRNPLL
chr19:1433739-1433827	+	DAZAP1	ENST00000336761	0.181	chr2:240873978-240874062	+	AGXT	ENST00000307503	-0.0	HNRNPLL
chr17:82052375-82052459	+	GPS1	ENST00000320548	-0.329	chr4:3443341-3443420	+	HGFAC	ENST00000382774	-0.02	HNRNPLL
chr17:82019510-82019694	-	CENPX	ENST00000584347	0.246	chr11:65624195-65624366	+	PCNX3	ENST00000355703	-0.01	HNRNPLL
chr5:57237113-57237172	+	GPBP1	ENST00000424459	0.354	chr14:35107304-35107374	-	PPP2R3C	ENST00000261475	0.02	HNRNPLL
chr2:164727106-164727144	-	COBLL1	ENST00000629362	0.333	chr3:150565191-150565226	+	EIF2A	ENST00000482093	-0.0	HNRNPLL
chr1:225504991-225505053	-	ENAH	ENST00000366844	0.344	chr5:38978583-38978650	-	RICTOR	ENST00000357387	0.02	HNRNPLL
chr20:45840448-45840458	+	SNX21	ENST00000462307	0.324	chr20:35554372-35554386	+	ERGIC3	ENST00000357394	-0.0	HNRNPLL
chr4:121816144-121816194	+	EXOSC9	ENST00000379663	-0.182	chr12:51104155-51104203	-	TFCP2	ENST00000257915	0.01	HNRNPLL
chr17:21296086-21296210	+	MAP2K3	ENST00000316920	-0.34	chr17:81826380-81826515	-	MCRIP1	ENST00000575061	-0.01	HNRNPLL
chr11:85990250-85990378	-	PICALM	ENST00000526033	-0.14	chr8:86452559-86452679	+	WWP1	ENST00000517970	-0.0	HNRNPLL
chr11:57791494-57791673	+	CTNND1	ENST00000532844	-0.132	chr3:47590661-47590837	-	SMARCC1	ENST00000254480	-0.0	HNRNPLL
chr17:17180607-17180669	+	MPRIP	ENST00000341712	0.329	chr8:22636525-22636586	-	BIN3	ENST00000276416	-0.01	HNRNPLL
chr17:17823518-17823607	-	SREBF1	ENST00000355815	0.27	chr17:1766903-1766994	+	SERPINF1	ENST00000254722	-0.0	HNRNPLL
chr12:56212996-56213138	-	RNF41	ENST00000394013	0.272	chr16:23640252-23640402	-	PALB2	ENST00000697379	0.02	HNRNPLL
chr16:398208-398394	+	NME4	ENST00000620944	0.244	chr19:2271385-2271530	+	OAZ1	ENST00000588673	0.01	HNRNPLL
chr5:154950803-154950938	+	MRPL22	ENST00000522038	0.259	chr1:224411427-224411565	-	WDR26	ENST00000414423	0.01	HNRNPLL
chr2:58162866-58162888	-	FANCL	ENST00000696567	-0.329	chr12:14800752-14800783	-	WBP11	ENST00000261167	0.0	HNRNPLL
chr17:82052256-82052459	+	GPS1	ENST00000706670	-0.336	chr11:68044132-68044344	+	TCIRG1	ENST00000265686	-0.0	HNRNPLL
chr11:117187892-117187954	+	SIDT2	ENST00000628876	0.133	chr16:88710223-88710282	+	CTU2	ENST00000453996	0.02	HNRNPLL
chr12:56298609-56298691	-	CS	ENST00000548567	0.448	chr14:24122971-24123077	+	ENSG00000259371	ENST00000558325	-0.01	HNRNPLL
chr4:48394576-48394653	+	SLAIN2	ENST00000512093	0.228	chr2:152735046-152735126	+	ARL6IP6	ENST00000690727	0.02	HNRNPLL
chr9:35718356-35718406	-	TLN1	ENST00000706939	0.285	chr1:145977483-145977539	+	POLR3GL	ENST00000369314	-0.01	HNRNPLL
chr16:228333-228402	-	LUC7L	ENST00000629543	0.488	chr2:55520405-55520479	+	CFAP36	ENST00000339012	-0.02	HNRNPLL
chr4:82830937-82830975	-	SEC31A	ENST00000503937	0.626	chr2:227550059-227550106	+	AGFG1	ENST00000458212	-0.0	HNRNPLL
chr11:504824-504888	-	RNH1	ENST00000529306	0.303	chr5:1331799-1331883	-	CLPTM1L	ENST00000320895	-0.01	HNRNPLL
chr1:37581342-37581545	-	GNL2	ENST00000538069	0.26	chr16:28111817-28112006	-	XPO6	ENST00000304658	-0.02	HNRNPLL
chr6:63646619-63646795	+	PHF3	ENST00000494284	-0.242	chr10:84438512-84438707	+	CCSER2	ENST00000372088	-0.02	HNRNPLL
chr9:81652184-81652288	-	TLE1	ENST00000418319	0.628	chr12:104290993-104291104	+	TXNRD1	ENST00000526390	0.01	HNRNPLL
chr1:28530523-28530573	+	RCC1	ENST00000486790	0.198	chr1:21888668-21888718	-	HSPG2	ENST00000374673	0.01	HNRNPLL
chr16:635518-635774	-	METTL26	ENST00000568830	0.442	chr16:2527773-2527985	+	AMDHD2	ENST00000293971	-0.0	HNRNPLL
chr2:187520542-187520613	-	TFPI	ENST00000420747	0.243	chr8:28183194-28183264	+	ELP3	ENST00000523357	0.01	HNRNPLL
chr12:57107659-57107743	-	STAT6	ENST00000556259	0.393	chr11:126275327-126275428	+	FOXRED1	ENST00000263578	0.02	HNRNPLL
chr2:73830845-73831050	+	STAMBP	ENST00000424659	0.512	chr1:41046407-41046598	-	SCMH1	ENST00000695335	-0.01	HNRNPLL
chr12:49008426-49008599	-	PRKAG1	ENST00000548605	0.17	chr20:16374257-16374409	-	KIF16B	ENST00000354981	-0.01	HNRNPLL
chr4:158833801-158833890	+	FNIP2	ENST00000504715	0.394	chr2:210017790-210017887	+	RPE	ENST00000452025	0.01	HNRNPLL
